"Buy_DATE","Sell_Day","Call","Entry_Criteria","Stock","Buy_Qty","Buy_Price","Sell_Qty","Sell_Price","Stop_Loss","Target_Price","Duration"
"2024-08-20","2024-08-30",NULL,"EW_BW","MUKANDLTD","84","160.00","84","156.00","148.54","165.00",10
"2024-08-20","2024-08-30",NULL,"ATR_DC","PRECWIRE","47","164.00","47","183.00","142.50","192.00",10
"2024-08-20","2024-08-30",NULL,"ATR_UC","SHAHALLOYS","49","75.00","49","79.00","54.35","83.00",10
"2024-08-20","2024-08-30",NULL,"LR_DC","SUPREMEIND","2","5431.00","2","5249.00","4920.05","5658.00",10
"2024-08-20","2024-08-30",NULL,"EW_DC","UNIONBANK","108","126.00","108","121.00","116.30","127.00",10
"2024-08-21","2024-08-30",NULL,"EW_UC","ALPHAGEO","30","459.00","30","445.00","426.00","471.00",9
"2024-08-21","2024-08-30",NULL,"ATR_UC","BOROLTD","6","443.00","6","417.00","285.25","439.00",9
"2024-08-21","2024-08-30",NULL,"LRATREW_UC","CENTURYTEX","4","2306.00","4","2377.00","2036.60","2486.00",9
"2024-08-21","2024-08-30",NULL,"PRATR_UC","EDELWEISS","24","101.00","24","110.00","59.41","115.00",9
"2024-08-21","2024-08-30",NULL,"PR_BW","HIRECT","3","940.00","3","922.00","596.00","998.00",9
"2024-08-21","2024-08-30",NULL,"ATR_UC","LYPSAGEMS","495","7.00","495","11.00","5.32","12.00",9
"2024-08-21","2024-08-30",NULL,"ATR_UC","MAHASTEEL","19","148.00","19","170.00","96.15","183.00",9
"2024-08-21","2024-08-30",NULL,"ATREW_DC","PILITA","446","13.00","446","14.00","10.60","13.00",9
"2024-08-21","2024-08-30",NULL,"PR_DC","ROLLT","3846","3.00","3846","3.00","2.24","3.00",9
"2024-08-21","2024-08-30",NULL,"EW_DC","SAGARDEEP","444","30.00","444","28.00","27.40","29.00",9
"2024-08-21","2024-08-30",NULL,"ATREW_W","SETCO","1010","12.00","1010","14.00","11.03","14.00",9
"2024-08-21","2024-08-30",NULL,"PR_DC","VIPCLOTHNG","253","46.00","253","45.00","42.00","48.00",9
"2024-08-22","2024-08-30",NULL,"EW_UC","KHANDSE","171","33.00","171","33.00","26.80","34.00",8
"2024-08-22","2024-08-30",NULL,"PRATR_UC","LYPSAGEMS","287","9.00","287","11.00","5.32","12.00",8
"2024-08-22","2024-08-30",NULL,"ATR_UC","MAHASTEEL","16","159.00","16","170.00","96.15","183.00",8
"2024-08-22","2024-08-30",NULL,"PRATR_UC","MOL","43","101.00","43","101.00","77.97","107.00",8
"2024-08-23","2024-08-30",NULL,"PR_BW","CHOLAHLDNG","4","1705.00","4","1605.00","1429.30","1690.00",7
"2024-08-23","2024-08-30",NULL,"EW_UC","KHANDSE","178","32.00","178","33.00","26.80","34.00",7
"2024-08-23","2024-08-30",NULL,"ATR_UC","LYPSAGEMS","250","9.00","250","11.00","5.32","12.00",7
"2024-08-23","2024-08-30",NULL,"PRATR_BW","NURECA","18","316.00","18","297.00","260.15","317.00",7
"2024-08-23","2024-08-30",NULL,"PREW_W","SPARC","56","226.00","56","221.00","208.50","235.00",7
"2024-08-23","2024-08-30",NULL,"PRLR_DC","TRIL","12","745.00","12","738.00","665.00","738.00",7
"2024-08-26","2024-08-30",NULL,"PRATR_AT","BAGFILMS","595","10.00","595","10.00","8.01","11.00",4
"2024-08-26","2024-08-30",NULL,"ATR_UC","MAHASTEEL","12","176.00","12","170.00","96.15","183.00",4
"2024-08-26","2024-08-30",NULL,"ATR_UC","MOTILALOFS","4","760.00","4","725.00","507.55","756.00",4
"2024-08-26","2024-08-30",NULL,"EW_W","OMAXAUTO","81","140.00","81","134.00","127.27","144.00",4
"2024-08-26","2024-08-30",NULL,"ATR_DC","PRECWIRE","20","193.00","20","183.00","142.50","192.00",4
"2024-08-26","2024-08-30",NULL,"PRLR_DC","SETCO","347","14.00","347","14.00","11.03","14.00",4
"2024-08-26","2024-08-30",NULL,"PR_W","TANLA","14","938.00","14","932.00","869.00","973.00",4
"2024-08-26","2024-08-30",NULL,"PRATR_W","WORTH","34","142.00","34","134.00","112.01","147.00",4
"2024-08-27","2024-08-30",NULL,"PRATREW_DC","ASHAPURMIN","27","358.00","27","340.00","321.10","380.00",3
"2024-08-27","2024-08-30",NULL,"PRATR_BW","CENTURYTEX","2","2512.00","2","2377.00","2036.60","2486.00",3
"2024-08-27","2024-08-30",NULL,"EW_DC","EMAMIPAP","98","136.00","98","130.00","125.42","135.00",3
"2024-08-27","2024-08-30",NULL,"ATR_W","FINEORG","1","5658.00","1","5340.00","4151.05","5615.00",3
"2024-08-27","2024-08-30",NULL,"PRATR_DC","KIRIINDUS","13","393.00","13","384.00","315.05","407.00",3
"2024-08-27","2024-08-30",NULL,"ATR_DC","SETCO","282","15.00","282","14.00","11.03","14.00",3
"2024-08-27","2024-08-30",NULL,"ATR_W","TANLA","9","978.00","9","932.00","869.00","973.00",3
"2024-08-28","2024-08-30",NULL,"PREW_W","INVENTURE","2222","3.00","2222","2.00","2.56","3.00",2
"2024-08-29","2024-08-30",NULL,"PR_W","HUDCO","62","294.00","62","278.00","277.45","292.00",1
"2024-07-23","2024-09-02",NULL,"EW_UC","GENUSPOWER","6","367.00","6","434.00","204.50","465.00",41
"2024-07-24","2024-09-02",NULL,"EW_UC","ONWARDTEC","8","461.00","8","435.00","334.30","449.00",40
"2024-08-02","2024-09-02",NULL,"ATR_UC","GENUSPOWER","6","380.00","6","434.00","204.50","465.00",31
"2024-08-02","2024-09-02",NULL,"PR_W","ONWARDTEC","11","429.00","11","435.00","334.30","449.00",31
"2024-08-05","2024-09-02",NULL,"LR_UC","MRO-TEK","92","85.00","92","107.00","73.90","113.00",28
"2024-08-07","2024-09-02",NULL,"EW_W","ASAHIINDIA","27","643.00","27","632.00","606.30","664.00",26
"2024-08-07","2024-09-02",NULL,"ATREW_BW","BLKASHYAP","21","109.00","21","111.00","60.50","120.00",26
"2024-08-07","2024-09-02",NULL,"ATREW_DC","CHEMCON","49","267.00","49","263.00","246.35","281.00",26
"2024-08-07","2024-09-02",NULL,"EW_BW","DUCON","813","8.00","813","10.00","7.11","11.00",26
"2024-08-07","2024-09-02",NULL,"EW_W","IFCI","24","77.00","24","73.00","35.80","80.00",26
"2024-08-07","2024-07-08",NULL,"PREW_W","IRCON","66","275.00","66","257.00","259.45",NULL,26
"2024-08-07","2024-09-02",NULL,"EW_DC","NELCO","11","856.00","11","1197.00","760.50","1273.00",26
"2024-08-07","2024-09-02",NULL,"EW_UC","THYROCARE","4","812.00","4","839.00","571.40","908.00",26
"2024-08-08","2024-09-02",NULL,"PR_W","ONWARDTEC","127","408.00","127","435.00","399.65","449.00",25
"2024-08-08","2024-09-02",NULL,"EW_DC","VERTOZ","450","34.00","450","33.00","31.61","35.00",25
"2024-08-09","2024-09-02",NULL,"PRATR_UC","CAPACITE","14","343.00","14","371.00","270.25","394.00",24
"2024-08-09","2024-09-02",NULL,"PR_W","GOKUL","144","44.00","144","51.00","37.24","55.00",24
"2024-08-09","2024-12-08",NULL,"EW_DC","GRAPHITE","29","520.00","29","512.00","485.15","544.00",24
"2024-08-09","2024-09-02",NULL,"EW_UC","PFS","51","54.00","51","56.00","34.30","62.00",24
"2024-08-12","2024-12-08",NULL,"PR_DC","GRAPHITE","17","543.00","17","512.00","485.15","544.00",21
"2024-08-12","2024-09-02",NULL,"ATR_DC","HITECHGEAR","10","966.00","10","978.00","870.00","1054.00",21
"2024-08-12","2024-09-02",NULL,"ATREW_W","IFCI","26","74.00","26","73.00","35.80","80.00",21
"2024-08-12","2024-09-02",NULL,"PRATR_W","NELCO","7","901.00","7","1197.00","760.50","1273.00",21
"2024-08-12","2024-09-02",NULL,"ATR_DC","REDINGTON","84","199.00","84","199.00","187.55","209.00",21
"2024-08-12","2024-09-02",NULL,"EW_DC","SASTASUNDR","36","320.00","36","312.00","292.15","328.00",21
"2024-08-12","2024-09-02",NULL,"ATR_DC","SUBROS","12","710.00","12","770.00","623.45","808.00",21
"2024-08-13","2024-09-02",NULL,"PR_DC","BLUESTARCO","6","1714.00","6","1660.00","1539.10","1743.00",20
"2024-08-13","2024-09-02",NULL,"PR_UC","DSSL","3","1437.00","3","1508.00","1051.05","1600.00",20
"2024-08-13","2024-09-02",NULL,"EW_DC","IRB","376","63.00","376","63.00","60.30","67.00",20
"2024-08-14","2024-09-02",NULL,"EW_DC","ANSALAPI","1471","10.00","1471","10.00","9.10","11.00",19
"2024-08-14","2024-09-02",NULL,"PR_UC","CAPACITE","14","340.00","14","371.00","270.25","394.00",19
"2024-08-14","2024-09-02",NULL,"EW_BW","DIAMONDYD","20","834.00","20","842.00","783.00","921.00",19
"2024-08-14","2024-09-02",NULL,"PR_W","GOKUL","148","44.00","148","51.00","37.24","55.00",19
"2024-08-14","2024-09-02",NULL,"PR_W","IDEA","820","16.00","820","15.00","14.57","16.00",19
"2024-08-14","2024-09-02",NULL,"ATREW_DC","MAHLIFE","25","588.00","25","563.00","547.00","593.00",19
"2024-08-16","2024-09-02",NULL,"EW_BW","HDIL","1818","4.00","1818","5.00","3.50","5.00",17
"2024-08-16","2024-09-02",NULL,"PR_W","IFCI","28","72.00","28","73.00","35.80","80.00",17
"2024-08-16","2024-09-02",NULL,"EW_DC","JSL","14","702.00","14","740.00","631.00","782.00",17
"2024-08-16","2024-09-02",NULL,"EW_DC","KPITTECH","2","1812.00","2","1764.00","1293.05","1867.00",17
"2024-08-16","2024-09-02",NULL,"LR_DC","SIEMENS","2","7182.00","2","6776.00","6565.70","7208.00",17
"2024-08-16","2024-09-02",NULL,"ATR_BW","SUBROS","8","745.00","8","770.00","623.45","808.00",17
"2024-08-19","2024-09-02",NULL,"PR_DC","AMJLAND","177","55.00","177","54.00","48.90","58.00",14
"2024-08-19","2024-09-02",NULL,"PR_DC","ARSHIYA","1961","5.00","1961","5.00","4.13","5.00",14
"2024-08-19","2024-09-02",NULL,"PR_DC","BLISSGVS","41","116.00","41","121.00","92.15","132.00",14
"2024-08-19","2024-09-02",NULL,"PRATR_DC","CHEMCON","49","267.00","49","263.00","246.35","281.00",14
"2024-08-19","2024-09-02",NULL,"PR_W","DIXON","0","12780.00","0","12625.00","10620.00","13554.00",14
"2024-08-19","2024-09-02",NULL,"PRATR_UC","DSSL","2","1575.00","2","1508.00","1051.05","1600.00",14
"2024-08-19","2024-09-02",NULL,"ATR_DT","DUCON","602","9.00","602","10.00","7.11","11.00",14
"2024-08-19","2024-09-02",NULL,"PR_UC","GENUSPOWER","5","408.00","5","434.00","204.50","465.00",14
"2024-08-19","2024-09-02",NULL,"ATR_BW","GLFL","1613","8.00","1613","8.00","6.90","9.00",14
"2024-08-19","2024-09-02",NULL,"EW_UC","GLOBAL","47","186.00","47","201.00","164.35","219.00",14
"2024-08-19","2024-09-02",NULL,"ATREW_UC","IL&FSTRANS","1923","6.00","1923","7.00","5.15","8.00",14
"2024-08-19","2024-09-02",NULL,"PR_DC","JSL","11","723.00","11","740.00","631.00","782.00",14
"2024-08-19","2024-09-02",NULL,"EW_DC","MANALIPETC","149","93.00","149","89.00","86.52","95.00",14
"2024-08-19","2024-09-02",NULL,"EW_BW","MORARJEE","952","12.00","952","15.00","11.01","15.00",14
"2024-08-19","2024-09-02",NULL,"PR_UC","MRO-TEK","52","93.00","52","107.00","73.90","113.00",14
"2024-08-19","2024-09-02",NULL,"PR_DC","SURANASOL","216","39.00","216","37.00","34.06","39.00",14
"2024-08-19","2024-09-02",NULL,"EW_BW","WANBURY","48","196.00","48","227.00","174.92","239.00",14
"2024-08-20","2024-09-02",NULL,"PR_DC","3IINFOLTD","385","35.00","385","34.00","32.40","37.00",13
"2024-08-20","2024-09-02",NULL,"PR_UC","BBTC","1","2511.00","1","2456.00","1318.20","2601.00",13
"2024-08-20","2024-09-02",NULL,"ATR_DC","DOLLAR","20","517.00","20","500.00","467.15","534.00",13
"2024-08-20","2024-09-02",NULL,"PR_DT","DUCON","437","9.00","437","10.00","7.11","11.00",13
"2024-08-20","2024-09-02",NULL,"PR_W","FLEXITUFF","23","71.00","23","75.00","28.11","80.00",13
"2024-08-20","2024-09-02",NULL,"ATR_UC","GHCL","6","677.00","6","671.00","521.00","703.00",13
"2024-08-20","2024-09-02",NULL,"EW_W","KABRAEXTRU","23","410.00","23","411.00","366.00","432.00",13
"2024-08-20","2024-09-02",NULL,"PR_UC","NELCO","5","951.00","5","1197.00","760.50","1273.00",13
"2024-08-20","2024-09-02",NULL,"EW_DC","NMDC","69","225.00","69","217.00","210.06","232.00",13
"2024-08-20","2024-09-02",NULL,"PRATR_DC","PODDARMENT","25","425.00","25","419.00","385.70","451.00",13
"2024-08-20","2024-09-02",NULL,"EW_W","REPRO","22","606.00","22","615.00","561.30","662.00",13
"2024-08-20","2024-09-02",NULL,"EW_DC","ROLTA","1515","4.00","1515","4.00","3.14","4.00",13
"2024-08-20","2024-09-02",NULL,"PR_DT","SESHAPAPER","37","352.00","37","347.00","325.10","370.00",13
"2024-08-20","2024-09-02",NULL,"EW_BW","SHAREINDIA","43","301.00","43","287.00","278.15","288.00",13
"2024-08-20","2024-09-02",NULL,"EW_DC","SHIVAMILLS","114","93.00","114","95.00","84.00","102.00",13
"2024-08-20","2024-09-02",NULL,"EW_UC","SILLYMONKS","166","22.00","166","25.00","16.25","26.00",13
"2024-08-20","2024-09-02",NULL,"EW_BW","THOMASCOOK","48","211.00","48","219.00","190.15","233.00",13
"2024-08-21","2024-09-02",NULL,"LR_W","ASAHIINDIA","20","657.00","20","632.00","606.30","664.00",12
"2024-08-21","2024-09-02",NULL,"ATR_DC","BLISSGVS","28","127.00","28","121.00","92.15","132.00",12
"2024-08-21","2024-09-02",NULL,"PR_DC","CHEMBOND","31","623.00","31","611.00","591.10","652.00",12
"2024-08-21","2024-09-02",NULL,"PR_W","CRAFTSMAN","1","5577.00","1","5864.00","4080.20","6230.00",12
"2024-08-21","2024-09-02",NULL,"LR_DC","DOLLAR","19","520.00","19","500.00","467.15","534.00",12
"2024-08-21","2024-09-02",NULL,"ATR_UC","GHCL","5","712.00","5","671.00","521.00","703.00",12
"2024-08-21","2024-09-02",NULL,"PR_W","HIMATSEIDE","41","152.00","41","144.00","127.21","156.00",12
"2024-08-21","2024-09-02",NULL,"PR_DC","KOLTEPATIL","21","393.00","21","430.00","345.00","458.00",12
"2024-08-21","2024-09-02",NULL,"EW_DC","LGHL","55","263.00","55","278.00","245.00","297.00",12
"2024-08-21","2024-09-02",NULL,"PR_DC","MASTEK","2","3004.00","2","2889.00","2560.55","3032.00",12
"2024-08-21","2024-09-02",NULL,"ATR_UC","NELCO","3","1141.00","3","1197.00","760.50","1273.00",12
"2024-08-21","2024-09-02",NULL,"ATR_BW","ONMOBILE","61","85.00","61","84.00","68.40","90.00",12
"2024-08-21","2024-02-09",NULL,"EW_BW","ORIENTCEM","7","327.00","7","293.00","182.00","302.00",12
"2024-08-21","2024-09-02",NULL,"EW_BW","STCINDIA","12","203.00","12","191.00","120.00","205.00",12
"2024-08-21","2024-09-02",NULL,"PRATR_DC","TVSSRICHAK","1","4731.00","1","4560.00","4057.05","4815.00",12
"2024-08-22","2024-09-02",NULL,"PRATR_W","BALPHARMA","35","137.00","35","139.00","109.18","154.00",11
"2024-08-22","2024-09-02",NULL,"PR_W","BIOFILCHEM","121","67.00","121","64.00","58.66","69.00",11
"2024-08-22","2024-09-02",NULL,"ATR_","GLFL","559","9.00","559","8.00","6.90","9.00",11
"2024-08-22","2024-09-02",NULL,"PR_W","HITECHGEAR","7","1012.00","7","978.00","870.00","1054.00",11
"2024-08-22","2024-09-02",NULL,"PR_DC","JYOTISTRUC","246","28.00","246","28.00","23.99","30.00",11
"2024-08-22","2024-09-02",NULL,"PR_DC","NMDC","61","226.00","61","217.00","210.06","232.00",11
"2024-08-22","2024-09-02",NULL,"PR_UC","ORTEL","1333","2.00","1333","2.00","1.32","2.00",11
"2024-08-22","2024-09-02",NULL,"PR_W","PFS","43","58.00","43","56.00","34.30","62.00",11
"2024-08-22","2024-09-02",NULL,"PRATR_UC","TVSELECT","7","421.00","7","445.00","285.00","477.00",11
"2024-08-23","2024-09-02",NULL,"PR_DC","DOLLAR","16","529.00","16","500.00","467.15","534.00",10
"2024-08-23","2024-09-02",NULL,"ATR_DT","DUCON","286","11.00","286","10.00","7.11","11.00",10
"2024-08-23","2024-09-02",NULL,"ATR_BW","FILATEX","81","66.00","81","62.00","54.10","69.00",10
"2024-08-23","2024-09-02",NULL,"ATR_UC","MRO-TEK","41","98.00","41","107.00","73.90","113.00",10
"2024-08-23","2024-09-02",NULL,"LR_DC","MRPL","58","215.00","58","203.00","197.88","218.00",10
"2024-08-23","2024-09-02",NULL,"ATR_DC","PANACHE","24","165.00","24","171.00","123.48","180.00",10
"2024-08-23","2024-09-02",NULL,"LR_DC","ROLTA","806","4.00","806","4.00","3.14","4.00",10
"2024-08-23","2024-09-02",NULL,"PR_DC","SASTASUNDR","27","330.00","27","312.00","292.15","328.00",10
"2024-08-23","2024-09-02",NULL,"ATR_UC","TVSELECT","6","455.00","6","445.00","285.00","477.00",10
"2024-08-23","2024-09-02",NULL,"EW_BW","VENUSREM","31","360.00","31","340.00","327.85","362.00",10
"2024-08-26","2024-09-02",NULL,"PREW_DC","GARFIBRES","6","3722.00","6","3744.00","3545.60","3957.00",7
"2024-08-26","2024-09-02",NULL,"PR_DC","GLOBAL","35","193.00","35","201.00","164.35","219.00",7
"2024-08-26","2024-09-02",NULL,"ATR_W","GOKUL","82","49.00","82","51.00","37.24","55.00",7
"2024-08-26","2024-09-02",NULL,"PRLR_DC","IRB","181","66.00","181","63.00","60.30","67.00",7
"2024-08-26","2024-09-02",NULL,"ATR_W","KABRAEXTRU","15","433.00","15","411.00","366.00","432.00",7
"2024-08-26","2024-09-02",NULL,"LR_DC","LGHL","20","295.00","20","278.00","245.00","297.00",7
"2024-08-26","2024-09-02",NULL,"LR_DC","MAHLIFE","23","591.00","23","563.00","547.00","593.00",7
"2024-08-26","2024-09-02",NULL,"PR_UC","MORARJEE","229","15.00","229","15.00","11.01","15.00",7
"2024-08-26","2024-09-02",NULL,"ATR_UC","MRO-TEK","29","109.00","29","107.00","73.90","113.00",7
"2024-08-26","2024-09-02",NULL,"PR_W","NIPPOBATRY","14","617.00","14","585.00","546.05","611.00",7
"2024-08-26","2024-09-02",NULL,"EW_DC","NITIRAJ","70","215.00","70","225.00","200.30","248.00",7
"2024-08-26","2024-09-02",NULL,"PR_DC","NMDC","52","229.00","52","217.00","210.06","232.00",7
"2024-08-26","2024-09-02",NULL,"ATR_W","ORTINLAB","237","22.00","237","20.00","18.00","24.00",7
"2024-08-26","2024-09-02",NULL,"ATR_DC","PANACHE","20","173.00","20","171.00","123.48","180.00",7
"2024-08-26","2024-09-02",NULL,"PR_W","PTL","145","48.00","145","45.00","41.20","48.00",7
"2024-08-26","2024-09-02",NULL,"ATR_BW","SKMEGGPROD","18","286.00","18","275.00","231.10","283.00",7
"2024-08-26","2024-09-02",NULL,"PR_DC","VERTOZ","446","34.00","446","33.00","31.31","35.00",7
"2024-08-27","2024-09-02",NULL,"ATR_DC","GARFIBRES","3","3939.00","3","3744.00","3545.60","3957.00",6
"2024-08-27","2024-09-02",NULL,"ATR_DT","GLFL","581","9.00","581","8.00","6.90","9.00",6
"2024-08-27","2024-09-02",NULL,"PRATR_UC","GOLDIAM","6","325.00","6","314.00","143.55","344.00",6
"2024-08-27","2024-09-02",NULL,"EW_DC","KAKATCEM","55","236.00","55","226.00","218.20","227.00",6
"2024-08-27","2024-09-02",NULL,"PR_UC","MORARJEE","229","15.00","229","15.00","11.01","15.00",6
"2024-08-27","2024-09-02",NULL,"ATR_UC","NELCO","2","1279.00","2","1197.00","760.50","1273.00",6
"2024-08-27","2024-09-02",NULL,"PR_DC","NITIRAJ","40","225.00","40","225.00","200.30","248.00",6
"2024-08-27","2024-09-02",NULL,"PR_DC","SHIVAMILLS","63","100.00","63","95.00","84.00","102.00",6
"2024-08-27","2024-09-02",NULL,"ATR_BW","SUBROS","5","811.00","5","770.00","623.45","808.00",6
"2024-08-27","2024-09-02",NULL,"LR_BW","THOMASCOOK","23","234.00","23","219.00","190.15","233.00",6
"2024-08-28","2024-09-02",NULL,"ATR_W","BALPHARMA","23","153.00","23","139.00","109.18","154.00",5
"2024-08-28","2024-09-02",NULL,"ATR_W","GOKUL","58","54.00","58","51.00","37.24","55.00",5
"2024-08-28","2024-09-02",NULL,"ATR_W","IFCI","24","77.00","24","73.00","35.80","80.00",5
"2024-08-28","2024-09-02",NULL,"PR_W","INSECTICID","2","1011.00","2","928.00","476.00","1015.00",5
"2024-08-29","2024-02-09",NULL,"LRATREW_DC","HONDAPOWER","3","3917.00","3","3799.00","3570.55","3895.00",4
"2024-08-29","2024-09-02",NULL,"EW_W","MASKINVEST","261","74.00","261","73.00","69.70","76.00",4
"2024-08-29","2024-09-02",NULL,"PR_W","RKEC","74","121.00","74","114.00","107.75","121.00",4
"2024-08-30","2024-09-02",NULL,"LRATR_DC","JSL","6","793.00","6","740.00","631.00","782.00",3
"2024-08-30","2024-09-02",NULL,"PR_W","KREBSBIO","166","84.00","166","83.00","78.00","87.00",3
"2024-08-30","2024-02-09",NULL,"EW_UC","LYKALABS","18","152.00","18","151.00","97.90","153.00",3
"2024-08-30","2024-02-07",NULL,"EW_DC","MAHLOG","36","498.00","36","480.00","470.00","550.00",3
"2024-08-30","2024-09-02",NULL,"PR_W","MASKINVEST","133","77.00","133","73.00","69.70","76.00",3
"2024-08-30","2024-02-09",NULL,"PREW_DC","MIDHANI","48","415.00","48","400.00","394.00","413.00",3
"2024-08-30","2024-09-02",NULL,"ATR_UC","ORCHPHARMA","3","1521.00","3","1435.00","1144.55","1497.00",3
"2024-08-30","2024-02-09",NULL,"EW_BW","ORIENTCEM","36","305.00","36","293.00","277.50","302.00",3
"2024-06-05","2024-09-03",NULL,"ATR_BW","GRANULES","19","441.00","19","686.00","389.35","717.00",90
"2024-06-06","2024-09-03",NULL,"PRATR_UC","GRANULES","13","468.00","13","686.00","389.35","717.00",89
"2024-06-21","2024-09-03",NULL,"ATR_UC","GRANULES","28","491.00","28","686.00","455.20","717.00",74
"2024-07-30","2024-09-03",NULL,"ATR_UC","GRANULES","11","589.00","11","686.00","495.00","717.00",35
"2024-07-30","2024-09-03",NULL,"EW_BW","MMTC","32","111.00","32","99.00","80.15","105.00",35
"2024-07-31","2024-09-03",NULL,"ATR_UC","GRANULES","4","630.00","4","686.00","389.35","717.00",34
"2024-08-06","2024-09-03",NULL,"ATREW_UC","NAHARSPING","8","355.00","8","328.00","225.00","347.00",28
"2024-08-07","2024-09-03",NULL,"EW_UC","INSPIRISYS","11","179.00","11","154.00","86.50","172.00",27
"2024-08-07","2024-09-03",NULL,"EW_BW","PITTIENG","2","1186.00","2","1351.00","623.00","1427.00",27
"2024-08-08","2024-09-03",NULL,"EW_W","NECLIFE","273","31.00","273","38.00","27.50","42.00",26
"2024-08-08","2024-09-03",NULL,"EW_DC","POONAWALLA","36","369.00","36","384.00","341.00","406.00",26
"2024-08-08","2024-09-03",NULL,"PR_DC","XPROINDIA","10","1045.00","10","1178.00","941.30","1239.00",26
"2024-08-09","2024-09-03",NULL,"ATR_UC","PITTIENG","2","1285.00","2","1351.00","623.00","1427.00",25
"2024-08-12","2024-09-03",NULL,"PRATR_UC","GRANULES","3","689.00","3","686.00","389.35","717.00",22
"2024-08-12","2024-09-03",NULL,"PRATR_UC","PITTIENG","1","1329.00","1","1351.00","623.00","1427.00",22
"2024-08-13","2024-09-03",NULL,"PR_W","KEI","2","4339.00","2","4468.00","3926.00","4704.00",21
"2024-08-14","2024-09-03",NULL,"PR_BW","JUBLINDS","4","1632.00","4","1675.00","1402.00","1756.00",20
"2024-08-16","2024-03-09",NULL,"PRATREW_DC","PAISALO","172","66.00","172","62.00","60.20","63.00",18
"2024-08-16","2024-09-03",NULL,"PR_UC","PITTIENG","1","1355.00","1","1351.00","623.00","1427.00",18
"2024-08-16","2024-09-03",NULL,"PR_DC","PRAKASH","63","185.00","63","215.00","169.14","235.00",18
"2024-08-16","2024-09-03",NULL,"EW_BW","RPSGVENT","8","791.00","8","1173.00","670.10","1196.00",18
"2024-08-16","2024-09-03",NULL,"ATREW_BW","VINYLINDIA","23","411.00","23","409.00","367.90","434.00",18
"2024-08-16","2024-09-03",NULL,"ATR_DC","XPROINDIA","5","1134.00","5","1178.00","941.30","1239.00",18
"2024-08-19","2024-03-09",NULL,"PR_W","ADSL","44","221.00","44","267.00","198.00","284.00",15
"2024-08-19","2024-09-03",NULL,"EW_W","AJMERA","6","719.00","6","686.00","555.65","757.00",15
"2024-08-19","2024-09-03",NULL,"EW_UC","ARTEMISMED","9","250.00","9","272.00","143.05","284.00",15
"2024-08-19","2024-02-09",NULL,"EW_DC","AXISCADES","25","543.00","25","587.00","501.80","657.00",15
"2024-08-19","2024-03-09",NULL,"PRATR_DC","CYBERTECH","17","188.00","17","274.00","129.00","280.00",15
"2024-08-19","2024-09-03",NULL,"PR_W","KCPSUGIND","53","50.00","53","53.00","31.05","59.00",15
"2024-08-19","2024-09-03",NULL,"ATR_UC","NECLIFE","209","32.00","209","38.00","27.50","42.00",15
"2024-08-19","2024-09-03",NULL,"PR_W","POONAWALLA","33","371.00","33","384.00","341.00","406.00",15
"2024-08-19","2024-09-03",NULL,"ATR_DC","PRAKASH","32","201.00","32","215.00","169.14","235.00",15
"2024-08-19","2024-09-03",NULL,"EW_BW","RICOAUTO","155","122.00","155","119.00","115.10","127.00",15
"2024-08-19","2024-09-03",NULL,"ATR_UC","RPSGVENT","5","885.00","5","1173.00","670.10","1196.00",15
"2024-08-19","2024-02-09",NULL,"EW_DC","SIMBHALS","595","25.00","595","27.00","22.85","29.00",15
"2024-08-19","2024-09-03",NULL,"PR_DC","SOMANYCERA","21","735.00","21","710.00","688.00","747.00",15
"2024-08-19","2024-09-03",NULL,"PR_W","TTML","35","93.00","35","95.00","65.05","100.00",15
"2024-08-19","2024-09-03",NULL,"ATR_DC","XPROINDIA","4","1201.00","4","1178.00","941.30","1239.00",15
"2024-08-20","2024-09-03",NULL,"PREW_DC","ALLCARGO","115","67.00","115","68.00","58.63","73.00",14
"2024-08-20","2024-09-03",NULL,"PR_W","CONSOFINVT","26","227.00","26","147.00","188.00","236.00",14
"2024-08-20","2024-09-03",NULL,"ATR_UC","EKC","13","191.00","13","184.00","112.00","194.00",14
"2024-08-20","2024-09-03",NULL,"EW_DC","ENDURANCE","11","2505.00","11","2500.00","2416.55","2580.00",14
"2024-08-20","2024-09-03",NULL,"ATREW_DC","JSWENERGY","15","710.00","15","694.00","642.05","736.00",14
"2024-08-20","2024-09-03",NULL,"PREW_DC","OCCL","35","283.00","35","262.00","253.60","290.00",14
"2024-08-20","2024-09-03",NULL,"ATR_UC","OPTIEMUS","3","565.00","3","596.00","215.80","596.00",14
"2024-08-20","2024-09-03",NULL,"EW_W","SIGIND","207","76.00","207","73.00","71.10","78.00",14
"2024-08-20","2024-09-03",NULL,"LR_DC","SOMANYCERA","23","731.00","23","710.00","688.00","747.00",14
"2024-08-21","2024-02-09",NULL,"PR_W","AXISCADES","16","563.00","16","587.00","501.80","657.00",13
"2024-08-21","2024-09-03",NULL,"PREW_DC","JWL","25","568.00","25","548.00","528.75","575.00",13
"2024-08-21","2024-09-03",NULL,"PR_W","NAZARA","3","967.00","3","918.00","591.50","982.00",13
"2024-08-21","2024-09-03",NULL,"PRATR_BW","NECLIFE","101","37.00","101","38.00","27.50","42.00",13
"2024-08-21","2024-09-03",NULL,"ATR_UC","RPSGVENT","4","925.00","4","1173.00","670.10","1196.00",13
