Buy Date,Ticker,Buy Strat,Last Alert Date,ll,Buy Price,Target,Call,Status,CMP,CMP_Date,Quantity,Hit Type,Sell Price,Broker
2000-01-01,KPEL.BO,,2024-10-30,,543.41,,Long,Open,,2000-01-01,,,,India
2000-01-01,KPIL.NS,,2024-10-30,,1234.95,,Long,Open,,2000-01-01,,,,India
2000-01-01,KPITTECH.NS,,2024-10-17,,,1805.92,Short,Close,,2000-01-01,,,,India
2024-10-31,KPL.BO,ATRBB_UC,2024-10-28,735.5,759.61,,Long,Open,941.15,2024-11-01,41.476565740356676,,,India
2024-10-31,KPRMILL.NS,BB_DC,2024-10-25,863.25,878.66,,Long,Open,934.4,2024-11-01,64.89292667099299,,,India
2024-10-31,KRBL.NS,LR_DC,2024-10-28,263.0,268.63,,Long,Open,292.0,2024-11-01,177.61989342806407,,,India
2024-10-31,KREBSBIO.NS,BB_DC,2024-10-28,73.3,75.21,,Long,Open,81.91,2024-11-01,523.5602094240847,,,India
2000-01-01,KRETTOSYS.BO,,2024-09-30,,1.13,,Long,Open,,2000-01-01,,,,India
2000-01-01,KRIDHANINF.NS,,2024-10-30,,4.11,,Long,Open,,2000-01-01,,,,India
2000-01-01,KRISHANA.NS,,2024-10-15,,,237.1,Short,Close,,2000-01-01,,,,India
2000-01-01,KRISHNA.BO,,2024-10-29,,77.49,,Long,Open,,2000-01-01,,,,India
2000-01-01,KRISHNACAP.BO,,2024-10-07,,26.74,,Long,Open,,2000-01-01,,,,India
2000-01-01,KRITIKA.NS,,2024-10-24,,11.66,,Long,Open,,2000-01-01,,,,India
2000-01-01,KRITINUT.BO,,2024-10-29,,130.81,,Long,Open,,2000-01-01,,,,India
2000-01-01,KRYPTONQ.BO,,2024-10-09,,58.47,,Long,Open,,2000-01-01,,,,India
2000-01-01,KSB.NS,,2024-10-14,,,946.01,Short,Close,,2000-01-01,,,,India
2000-01-01,KSCL.NS,,2024-10-29,,828.86,,Long,Open,,2000-01-01,,,,India
2024-10-31,KSE.BO,BB_DT,2024-10-30,2300.0,2365.75,,Long,Open,2525.65,2024-11-01,15.209125475285171,,,India
2024-10-31,KSHITIJPOL.NS,BB_W,2024-10-30,5.67,5.8,,Long,Open,6.16,2024-11-01,7692.307692307699,,,India
2024-10-31,KSL.NS,EW_BW,2024-10-31,715.25,786.52,,Long,Open,802.85,2024-11-01,14.03114915111548,,,India
2000-01-01,KSOLVES.NS,,2024-08-28,,,1082.9,Short,Close,,2000-01-01,,,,India
2024-10-31,KTIL.BO,BB_DC,2024-10-30,71.01,75.24,,Long,Open,84.79,2024-11-01,236.40661938534336,,,India
2024-10-31,KTKBANK.NS,EW_DC,2024-10-31,200.15,213.64,,Long,Open,217.03,2024-11-01,74.12898443291337,,,India
2000-01-01,KUANTUM.NS,,2024-10-29,,125.4,,Long,Open,,2000-01-01,,,,India
2024-10-31,KUNSTOFF.BO,EW_BW,2024-10-31,30.4,33.1,,Long,Open,33.64,2024-11-01,370.37037037037,,,India
2000-01-01,KUSHIND.BO,,2024-10-30,,7.77,,Long,Open,,2000-01-01,,,,India
2000-01-01,KUWERIN.BO,,2024-10-15,,,18.49,Short,Close,,2000-01-01,,,,India
2000-01-01,KZLFIN.BO,,2024-10-21,,,35.62,Short,Close,,2000-01-01,,,,India
2000-01-01,L&TFH.NS,,2024-06-06,,157.88,,Long,Open,,2000-01-01,,,,India
2000-01-01,LACTOSE.BO,,2024-10-21,,,181.31,Short,Close,,2000-01-01,,,,India
2000-01-01,LADDERUP.BO,,2024-10-28,,58.38,,Long,Open,,2000-01-01,,,,India
2000-01-01,LAFFANSQ.BO,,2024-10-25,,43.78,,Long,Open,,2000-01-01,,,,India
2024-10-31,LAGNAM.NS,EW_DC,2024-10-31,100.22,107.71,,Long,Open,110.48,2024-11-01,133.51134846461957,,,India
2000-01-01,LAHL.BO,,2024-10-14,,,8.33,Short,Close,,2000-01-01,,,,India
2000-01-01,LAHOTIOV.BO,,2024-10-11,,,44.68,Short,Close,,2000-01-01,,,,India
2000-01-01,LAKHOTIA.BO,,2024-10-11,,,36.75,Short,Close,,2000-01-01,,,,India
2000-01-01,LAKPRE.NS,,2024-09-20,,,7.42,Short,Close,,2000-01-01,,,,India
2000-01-01,LAKSELEC.BO,,2024-10-30,,1379.05,,Long,Open,,2000-01-01,,,,India
2000-01-01,LAKSHMIMIL.BO,,2024-09-09,,,7668.75,Short,Close,,2000-01-01,,,,India
2000-01-01,LAL.BO,,2024-10-28,,,24.88,Short,Close,,2000-01-01,,,,India
2000-01-01,LALPATHLAB.NS,,2024-10-09,,,3605.13,Short,Close,,2000-01-01,,,,India
2000-01-01,LAMBODHARA.NS,,2024-10-30,,142.68,,Long,Open,,2000-01-01,,,,India
2000-01-01,LANCER.BO,,2024-10-28,,29.47,,Long,Open,,2000-01-01,,,,India
2000-01-01,LANCORHOL.BO,,2024-10-25,,33.69,,Long,Open,,2000-01-01,,,,India
2000-01-01,LAOPALA.NS,,2024-10-29,,327.04,,Long,Open,,2000-01-01,,,,India
2000-01-01,LASA.NS,,2024-10-29,,24.35,,Long,Open,,2000-01-01,,,,India
2000-01-01,LATIMMETAL.BO,,2024-10-24,,,16.12,Short,Close,,2000-01-01,,,,India
2000-01-01,LATTEYS.NS,,2024-10-17,,,48.63,Short,Close,,2000-01-01,,,,India
2000-01-01,LAURUSLABS.NS,,2024-10-25,,451.94,,Long,Open,,2000-01-01,,,,India
2024-10-31,LAXMICOT.NS,BB_DC,2024-10-30,30.76,33.0,,Long,Open,34.32,2024-11-01,446.42857142857173,,,India
2000-01-01,LAXMIMACH.NS,,2024-09-30,,,18368.76,Short,Close,,2000-01-01,,,,India
2000-01-01,LCCINFOTEC.NS,,2024-10-21,,,11.18,Short,Close,,2000-01-01,,,,India
2000-01-01,LEADFIN.BO,,2024-10-17,,,25.07,Short,Close,,2000-01-01,,,,India
2024-10-31,LEENEE.BO,ATRBB_DC,2024-10-30,11.5,11.85,,Long,Open,15.23,2024-11-01,2857.14285714286,,,India
2000-01-01,LEHAR.BO,,2024-10-21,,,270.74,Short,Close,,2000-01-01,,,,India
2000-01-01,LEMONTREE.NS,,2024-10-14,,,126.81,Short,Close,,2000-01-01,,,,India
2000-01-01,LESHAIND.BO,,2024-10-25,,1.77,,Long,Open,,2000-01-01,,,,India
2000-01-01,LFIC.NS,,2024-10-29,,235.7,,Long,Open,,2000-01-01,,,,India
2000-01-01,LGBBROSLTD.NS,,2024-10-30,,1301.66,,Long,Open,,2000-01-01,,,,India
2000-01-01,LGBFORGE.NS,,2024-07-24,,10.96,,Long,Open,,2000-01-01,,,,India
2000-01-01,LGHL.NS,,2024-10-18,,,294.56,Short,Close,,2000-01-01,,,,India
2000-01-01,LIBAS.NS,,2024-10-29,,16.38,,Long,Open,,2000-01-01,,,,India
2000-01-01,LIBERTSHOE.NS,,2024-10-28,,475.36,,Long,Open,,2000-01-01,,,,India
2000-01-01,LIBORDFIN.BO,,2024-10-15,,,22.92,Short,Close,,2000-01-01,,,,India
2000-01-01,LICHSGFIN.NS,,2024-10-28,,600.85,,Long,Open,,2000-01-01,,,,India
2000-01-01,LICNETFN50.BO,,2024-10-01,,,286.0,Short,Close,,2000-01-01,,,,India
2000-01-01,LICNETFSEN.BO,,2024-10-07,,,957.25,Short,Close,,2000-01-01,,,,India
2000-01-01,LICNFNHGP.BO,,2024-09-26,,,288.91,Short,Close,,2000-01-01,,,,India
2000-01-01,LIKHITHA.NS,,2024-10-30,,346.38,,Long,Open,,2000-01-01,,,,India
2000-01-01,LIMECHM.BO,,2024-10-28,,27.83,,Long,Open,,2000-01-01,,,,India
2000-01-01,LINC.NS,,2024-10-23,,621.34,,Long,Open,,2000-01-01,,,,India
2000-01-01,LINCOLN.NS,,2024-10-24,,657.05,,Long,Open,,2000-01-01,,,,India
2000-01-01,LINDEINDIA.NS,,2024-10-16,,,8430.14,Short,Close,,2000-01-01,,,,India
2000-01-01,LINKPH.BO,,2024-10-29,,39.8,,Long,Open,,2000-01-01,,,,India
2000-01-01,LIPPISYS.BO,,2024-10-29,,21.35,,Long,Open,,2000-01-01,,,,India
2000-01-01,LKPFIN.BO,,2024-10-30,,184.63,,Long,Open,,2000-01-01,,,,India
2000-01-01,LKPSEC.BO,,2024-10-18,,,27.41,Short,Close,,2000-01-01,,,,India
2000-01-01,LLFICL.BO,,2024-08-12,,3.79,,Long,Open,,2000-01-01,,,,India
2000-01-01,LLOYDSME.NS,,2024-10-16,,,1021.71,Short,Close,,2000-01-01,,,,India
2000-01-01,LODHA.BO,,2024-10-29,,1121.74,,Long,Open,,2000-01-01,,,,India
2000-01-01,LOKESHMACH.NS,,2024-10-11,,,406.56,Short,Close,,2000-01-01,,,,India
2000-01-01,LONTE.BO,,2024-10-24,,49.91,,Long,Open,,2000-01-01,,,,India
2000-01-01,LOOKS.BO,,2024-10-08,,5.01,,Long,Open,,2000-01-01,,,,India
2024-10-31,LORDSCHLO.BO,BB_W,2024-10-28,124.75,129.43,,Long,Open,144.65,2024-11-01,213.67521367521337,,,India
2000-01-01,LORDSHOTL.BO,,2024-10-22,,,19.32,Short,Close,,2000-01-01,,,,India
2024-10-31,LOTUSCHO.BO,EW_UC,2024-10-31,1368.0,1429.09,,Long,Open,1502.15,2024-11-01,16.369291209690644,,,India
2024-10-31,LOTUSEYE.NS,EW_BW,2024-10-31,62.9,68.79,,Long,Open,69.71,2024-11-01,169.77928692699467,,,India
2000-01-01,LOVABLE.NS,,2024-10-10,,,141.96,Short,Close,,2000-01-01,,,,India
2000-01-01,LOYAL.BO,,2024-10-28,,262.5,,Long,Open,,2000-01-01,,,,India
2000-01-01,LOYALTEX.BO,,2024-10-18,,568.0,,Long,Open,,2000-01-01,,,,India
2000-01-01,LPDC.NS,,2024-10-17,,,12.23,Short,Close,,2000-01-01,,,,India
2024-10-31,LT.NS,ATREWBB_DC,2024-10-31,3262.55,3545.0,,Long,Open,3622.3,2024-11-01,3.5404496371039147,,,India
2000-01-01,LTFOODS.NS,,2024-10-30,,376.13,,Long,Open,,2000-01-01,,,,India
2000-01-01,LTTS.NS,,2024-10-16,,,5354.25,Short,Close,,2000-01-01,,,,India
2000-01-01,LUDLOWJUT.BO,,2024-10-28,,133.52,,Long,Open,,2000-01-01,,,,India
2000-01-01,LUHARUKA.BO,,2024-10-25,,3.78,,Long,Open,,2000-01-01,,,,India
2000-01-01,LUMAXIND.NS,,2024-10-28,,2369.16,,Long,Open,,2000-01-01,,,,India
2000-01-01,LUMAXTECH.NS,,2024-10-30,,500.16,,Long,Open,,2000-01-01,,,,India
2000-01-01,LUPIN.NS,,2024-10-28,,2172.04,,Long,Open,,2000-01-01,,,,India
2000-01-01,LUXIND.NS,,2024-10-30,,1921.41,,Long,Open,,2000-01-01,,,,India
2000-01-01,LWSKNIT.BO,,2024-10-30,,40.65,,Long,Open,,2000-01-01,,,,India
2000-01-01,LXCHEM.NS,,2024-10-28,,243.28,,Long,Open,,2000-01-01,,,,India
2000-01-01,LXMIATO.BO,,2024-10-01,,,2869.5,Short,Close,,2000-01-01,,,,India
2000-01-01,LYKALABS.NS,,2024-10-24,,135.23,,Long,Open,,2000-01-01,,,,India
2000-01-01,LYKISLTD.BO,,2024-10-11,,,49.5,Short,Close,,2000-01-01,,,,India
2000-01-01,LYPSAGEMS.NS,,2024-10-30,,6.99,,Long,Open,,2000-01-01,,,,India
2000-01-01,M&M.NS,,2024-10-10,,,3203.97,Short,Close,,2000-01-01,,,,India
2000-01-01,M&MFIN.NS,,2024-09-26,,,338.46,Short,Close,,2000-01-01,,,,India
2000-01-01,MAANALU.NS,,2024-10-28,,218.35,,Long,Open,,2000-01-01,,,,India
2024-10-31,MACPLASQ.BO,BBLR_DC,2024-10-28,200.0,211.05,,Long,Open,257.3,2024-11-01,90.49773755656099,,,India
2000-01-01,MACPOWER.NS,,2024-10-28,,1103.38,,Long,Open,,2000-01-01,,,,India
2000-01-01,MADHAV.NS,,2024-10-30,,47.24,,Long,Open,,2000-01-01,,,,India
2000-01-01,MADHAVIPL.BO,,2024-10-30,,14.0,,Long,Open,,2000-01-01,,,,India
2000-01-01,MADHUCON.NS,,2024-10-16,,,13.1,Short,Close,,2000-01-01,,,,India
2000-01-01,MADHUDIN.BO,,2024-10-29,,58.5,,Long,Open,,2000-01-01,,,,India
2000-01-01,MADRASFERT.NS,,2024-10-29,,89.75,,Long,Open,,2000-01-01,,,,India
2000-01-01,MAFATIND.BO,,2024-10-24,,,165.15,Short,Close,,2000-01-01,,,,India
2000-01-01,MAGADSUGAR.NS,,2024-10-29,,700.86,,Long,Open,,2000-01-01,,,,India
2000-01-01,MAGNAELQ.BO,,2024-10-28,,813.76,,Long,Open,,2000-01-01,,,,India
2000-01-01,MAGNUM.NS,,2024-10-29,,44.92,,Long,Open,,2000-01-01,,,,India
2024-10-31,MAHAANF.BO,EW_BW,2024-10-31,45.37,54.01,,Long,Open,59.41,2024-11-01,115.74074074074073,,,India
2000-01-01,MAHABANK.NS,,2024-10-29,,50.3,,Long,Open,,2000-01-01,,,,India
2000-01-01,MAHACORP.BO,,2024-10-29,,0.75,,Short,Close,,2000-01-01,,,,India
2024-10-31,MAHALXSE.BO,EW_UC,2024-10-31,9.5,11.17,,Long,Open,11.27,2024-11-01,598.8023952095808,,,India
2024-10-31,MAHAPEXLTD.NS,EW_DC,2024-10-31,141.11,147.19,,Long,Open,151.85,2024-11-01,164.47368421052676,,,India
2000-01-01,MAHASTEEL.NS,,2024-10-28,,196.69,,Long,Open,,2000-01-01,,,,India
2000-01-01,MAHEPC.NS,,2024-09-02,,,146.35,Short,Close,,2000-01-01,,,,India
2000-01-01,MAHESHWARI.NS,,2024-10-29,,,65.82,Short,Close,,2000-01-01,,,,India
2000-01-01,MAHLIFE.NS,,2024-10-16,,,529.4,Short,Close,,2000-01-01,,,,India
2000-01-01,MAHLOG.NS,,2024-10-11,,,498.94,Short,Close,,2000-01-01,,,,India
2000-01-01,MAHSCOOTER.NS,,2024-10-21,,,12513.83,Short,Close,,2000-01-01,,,,India
2000-01-01,MAHSEAMLES.NS,,2024-10-29,,597.71,,Long,Open,,2000-01-01,,,,India
2000-01-01,MAINFRA.BO,,2024-10-07,,,33.34,Short,Close,,2000-01-01,,,,India
2000-01-01,MAITHANALL.NS,,2024-09-23,,,1226.95,Short,Close,,2000-01-01,,,,India
2000-01-01,MAITRI.BO,,2024-09-02,,36.57,,Long,Open,,2000-01-01,,,,India
2024-10-31,MAJESAUT.BO,EW_UC,2024-10-31,391.25,406.95,,Long,Open,421.55,2024-11-01,63.69426751592361,,,India
2000-01-01,MAKERSL.BO,,2024-10-29,,146.85,,Long,Open,,2000-01-01,,,,India
2000-01-01,MAL.BO,,2024-09-27,,,3.05,Short,Close,,2000-01-01,,,,India
2000-01-01,MALLCOM.BO,,2024-10-18,,,1526.38,Short,Close,,2000-01-01,,,,India
2024-10-31,MALUPAPER.NS,EW_DC,2024-10-31,43.35,45.76,,Long,Open,46.25,2024-11-01,414.93775933610016,,,India
2000-01-01,MANAKALUCO.NS,,2024-10-30,,27.56,,Long,Open,,2000-01-01,,,,India
2000-01-01,MANAKCOAT.NS,,2024-10-22,,58.27,,Long,Open,,2000-01-01,,,,India
2000-01-01,MANAKSIA.NS,,2024-10-16,,,103.5,Short,Close,,2000-01-01,,,,India
2000-01-01,MANAKSTEEL.NS,,2024-10-23,,64.04,,Long,Open,,2000-01-01,,,,India
2000-01-01,MANALIPETC.NS,,2024-10-30,,68.03,,Long,Open,,2000-01-01,,,,India
2000-01-01,MANAPPURAM.NS,,2024-09-16,,,213.84,Short,Close,,2000-01-01,,,,India
2000-01-01,MANGALAM.NS,,2024-10-29,,108.72,,Long,Open,,2000-01-01,,,,India
2000-01-01,MANGCHEFER.NS,,2024-10-29,,130.56,,Long,Open,,2000-01-01,,,,India
2000-01-01,MANGIND.BO,,2024-10-28,,2.93,,Long,Open,,2000-01-01,,,,India
2000-01-01,MANGLMCEM.NS,,2024-09-02,,,1070.86,Short,Close,,2000-01-01,,,,India
2000-01-01,MANINDS.NS,,2024-10-28,,291.67,,Long,Open,,2000-01-01,,,,India
2000-01-01,MANINFRA.NS,,2024-10-29,,180.33,,Long,Open,,2000-01-01,,,,India
2000-01-01,MANJEERA.BO,,2024-09-23,,,44.35,Short,Close,,2000-01-01,,,,India
2000-01-01,MANOMAY.BO,,2024-09-17,,,242.39,Short,Close,,2000-01-01,,,,India
2000-01-01,MANORAMA.BO,,2024-10-25,,913.78,,Long,Open,,2000-01-01,,,,India
2000-01-01,MANORG.BO,,2024-10-16,,,559.78,Short,Close,,2000-01-01,,,,India
2000-01-01,MANSIFIN.BO,,2024-10-24,,63.88,,Long,Open,,2000-01-01,,,,India
2000-01-01,MANUGRAPH.NS,,2024-10-30,,21.15,,Long,Open,,2000-01-01,,,,India
2000-01-01,MARALOVER.NS,,2024-10-29,,69.16,,Long,Open,,2000-01-01,,,,India
2000-01-01,MARATHON.NS,,2024-10-30,,582.76,,Long,Open,,2000-01-01,,,,India
2000-01-01,MARBU.BO,,2024-10-24,,60.39,,Long,Open,,2000-01-01,,,,India
2000-01-01,MARGOFIN.BO,,2024-10-18,,,69.81,Short,Close,,2000-01-01,,,,India
2000-01-01,MARICO.NS,,2024-09-20,,,707.25,Short,Close,,2000-01-01,,,,India
2000-01-01,MARINE.NS,,2024-10-30,,199.58,,Long,Open,,2000-01-01,,,,India
2000-01-01,MARIS.BO,,2024-10-04,,,40.47,Short,Close,,2000-01-01,,,,India
2000-01-01,MARKSANS.NS,,2024-10-28,,262.09,,Long,Open,,2000-01-01,,,,India
2000-01-01,MARSHALL.NS,,2024-10-18,,32.57,,Long,Open,,2000-01-01,,,,India
2000-01-01,MARSONS.BO,,2024-10-25,,232.3,,Long,Open,,2000-01-01,,,,India
2000-01-01,MARUTI.NS,,2024-10-01,,,13225.35,Short,Close,,2000-01-01,,,,India
2000-01-01,MARUTISE.BO,,2024-09-16,,9.45,,Long,Open,,2000-01-01,,,,India
2000-01-01,MASFIN.NS,,2024-10-18,,,300.24,Short,Close,,2000-01-01,,,,India
2000-01-01,MASKINVEST.NS,,2024-10-31,,,199.12,Short,Close,,2000-01-01,,,,India
2000-01-01,MASTEK.NS,,2024-10-29,,2764.99,,Long,Open,,2000-01-01,,,,India
2000-01-01,MATHEWE.BO,,2024-10-04,,,13.59,Short,Close,,2000-01-01,,,,India
2000-01-01,MATRIMONY.NS,,2024-10-29,,759.24,,Long,Open,,2000-01-01,,,,India
2000-01-01,MAWANASUG.NS,,2024-10-01,,,127.25,Short,Close,,2000-01-01,,,,India
2000-01-01,MAXHEALTH.NS,,2024-10-25,,912.59,,Long,Open,,2000-01-01,,,,India
2000-01-01,MAXHEIGHTS.BO,,2024-10-30,,24.91,,Long,Open,,2000-01-01,,,,India
2000-01-01,MAXIMUS.BO,,2024-10-28,,15.83,,Long,Open,,2000-01-01,,,,India
2000-01-01,MAXIND.NS,,2024-10-23,,257.86,,Long,Open,,2000-01-01,,,,India
2000-01-01,MAYUKH.BO,,2024-10-25,,1.74,,Long,Open,,2000-01-01,,,,India
2000-01-01,MAYURUNIQ.NS,,2024-10-30,,590.79,,Long,Open,,2000-01-01,,,,India
2000-01-01,MAZDA.NS,,2024-10-09,,,1371.17,Short,Close,,2000-01-01,,,,India
2000-01-01,MAZDOCK.NS,,2024-10-21,,,4788.75,Short,Close,,2000-01-01,,,,India
2000-01-01,MBAPL.NS,,2024-10-14,,215.83,,Long,Open,,2000-01-01,,,,India
2000-01-01,MBECL.NS,,2024-10-01,,,5.76,Short,Close,,2000-01-01,,,,India
2024-10-31,MBLINFRA.NS,BB_W,2024-10-29,51.0,,53.15,Short,Closed,56.23,2024-11-01,,Target Hit,53.15,India
2000-01-01,MCCHRLS-B.BO,,2024-10-23,,576.57,,Long,Open,,2000-01-01,,,,India
2000-01-01,MCDOWELL-N.NS,,2024-06-19,,1254.63,,Long,Open,,2000-01-01,,,,India
2000-01-01,MCL.NS,,2024-10-23,,35.4,,Long,Open,,2000-01-01,,,,India
2000-01-01,MCLEODRUSS.NS,,2024-10-28,,26.77,,Long,Open,,2000-01-01,,,,India
2000-01-01,MCX.BO,,2024-10-29,,,6780.88,Short,Close,,2000-01-01,,,,India
2000-01-01,MDRNSTL.BO,,2024-09-20,,,26.66,Short,Close,,2000-01-01,,,,India
2000-01-01,MEDICAMEQ.BO,,2024-10-25,,501.49,,Long,Open,,2000-01-01,,,,India
2000-01-01,MEDICAPQ.BO,,2024-10-30,,52.24,,Long,Open,,2000-01-01,,,,India
2000-01-01,MEDICO.BO,,2024-10-18,,46.53,,Long,Open,,2000-01-01,,,,India
2000-01-01,MEDINOV.BO,,2024-10-17,,,40.86,Short,Close,,2000-01-01,,,,India
2000-01-01,MEERA.BO,,2024-10-07,,,134.95,Short,Close,,2000-01-01,,,,India
2000-01-01,MEFCOMCAP.BO,,2024-10-29,,19.26,,Long,Open,,2000-01-01,,,,India
2000-01-01,MEGACOR.BO,,2024-10-17,,,4.47,Short,Close,,2000-01-01,,,,India
2000-01-01,MEGASOFT.NS,,2024-10-28,,63.85,,Long,Open,,2000-01-01,,,,India
2000-01-01,MEGASTAR.BO,,2024-10-23,,243.6,,Long,Open,,2000-01-01,,,,India
2000-01-01,MEGRISOFT.BO,,2024-10-21,,117.5,,Long,Open,,2000-01-01,,,,India
2000-01-01,MEHAI.BO,,2024-06-27,,27.28,,Long,Open,,2000-01-01,,,,India
2000-01-01,MEHIF.BO,,2024-10-29,,28.28,,Long,Open,,2000-01-01,,,,India
2000-01-01,MELSTAR.NS,,2024-08-09,,,230.5,Short,Close,,2000-01-01,,,,India
2000-01-01,MENNPIS.BO,,2024-10-15,,,84.08,Short,Close,,2000-01-01,,,,India
2000-01-01,MENONBE.NS,,2024-09-25,,,137.32,Short,Close,,2000-01-01,,,,India
2000-01-01,MEP.NS,,2024-10-24,,3.01,,Long,Open,,2000-01-01,,,,India
2000-01-01,MERCANTILE.BO,,2024-10-30,,24.82,,Long,Open,,2000-01-01,,,,India
2000-01-01,MERCURYLAB.BO,,2024-10-16,,992.19,,Long,Open,,2000-01-01,,,,India
2024-10-31,METALCO.BO,EW_BW,2024-10-31,79.0,85.88,,Long,Open,92.0,2024-11-01,145.34883720930242,,,India
2000-01-01,METALFORGE.NS,,2024-10-22,,4.05,,Long,Open,,2000-01-01,,,,India
2000-01-01,METROGLOBL.BO,,2024-09-16,,,206.71,Short,Close,,2000-01-01,,,,India
2000-01-01,METROPOLIS.NS,,2024-10-09,,,2301.28,Short,Close,,2000-01-01,,,,India
2000-01-01,METSL.BO,,2024-10-29,,,140.14,Short,Close,,2000-01-01,,,,India
2024-10-31,MFLINDIA.BO,EW_DC,2024-10-31,0.63,0.7,,Short,Close,0.73,2024-11-01,14285.714285714295,,,India
2024-10-31,MFSL.NS,BB_UC,2024-08-22,1244.4,1047.36,,Long,Open,1283.0,2024-11-01,-5.075111652456349,,,India
2000-01-01,MGEL.NS,,2024-10-21,,,28.3,Short,Close,,2000-01-01,,,,India
2000-01-01,MGL.NS,,2024-09-26,,,1974.28,Short,Close,,2000-01-01,,,,India
2000-01-01,MHLXMIRU.BO,,2024-10-28,,143.75,,Long,Open,,2000-01-01,,,,India
2000-01-01,MHRIL.NS,,2024-10-30,,370.28,,Long,Open,,2000-01-01,,,,India
2000-01-01,MIDEASTP.BO,,2024-10-21,,12.08,,Long,Open,,2000-01-01,,,,India
2000-01-01,MIDHANI.NS,,2024-09-25,,,400.76,Short,Close,,2000-01-01,,,,India
2000-01-01,MILESTONE.BO,,2024-10-24,,38.49,,Long,Open,,2000-01-01,,,,India
2024-10-31,MILLENNIUM.BO,BB_DC,2024-10-29,2.15,2.2,,Long,Open,2.7,2024-11-01,19999.999999999894,,,India
2000-01-01,MINAXI.BO,,2024-10-24,,1.94,,Long,Open,,2000-01-01,,,,India
2000-01-01,MINDACORP.NS,,2024-10-30,,501.35,,Long,Open,,2000-01-01,,,,India
2024-10-31,MINDTECK.NS,LR_DC,2024-10-28,233.25,239.38,,Long,Open,298.05,2024-11-01,163.13213703099524,,,India
2000-01-01,MINFY.BO,,2024-10-10,,,8.99,Short,Close,,2000-01-01,,,,India
2000-01-01,MINID.BO,,2024-10-01,,140.65,,Long,Open,,2000-01-01,,,,India
2024-10-31,MINOLTAF.BO,EW_W,2024-10-31,8.6,9.15,,Long,Open,9.27,2024-11-01,1818.1818181818157,,,India
2000-01-01,MIRCELECTR.NS,,2024-10-28,,20.01,,Long,Open,,2000-01-01,,,,India
2000-01-01,MIRZAINT.NS,,2024-09-18,,,46.97,Short,Close,,2000-01-01,,,,India
2000-01-01,MISHKA.BO,,2024-10-03,,,68.75,Short,Close,,2000-01-01,,,,India
2000-01-01,MISHTANN.BO,,2024-10-23,,13.34,,Long,Open,,2000-01-01,,,,India
2000-01-01,MITCON.NS,,2024-10-22,,110.04,,Long,Open,,2000-01-01,,,,India
2024-10-31,MITSHI.BO,BB_W,2024-10-08,16.27,,18.93,Short,Close,17.06,2024-11-01,,,,India
2000-01-01,MITSU.BO,,2024-10-29,,132.9,,Long,Open,,2000-01-01,,,,India
2000-01-01,MITTAL.NS,,2024-10-28,,1.94,,Long,Open,,2000-01-01,,,,India
2024-10-31,MIVENMACH.BO,BB_DC,2024-09-24,84.7,,109.08,Short,Close,86.35,2024-11-01,,,,India
2000-01-01,MKEXIM.BO,,2024-10-16,,,93.93,Short,Close,,2000-01-01,,,,India
2000-01-01,MKPL.NS,,2024-10-30,,8.52,,Long,Open,,2000-01-01,,,,India
2000-01-01,MKTCREAT.BO,,2024-10-23,,,16.78,Short,Close,,2000-01-01,,,,India
2000-01-01,MLKFOOD.BO,,2024-09-09,,,173.21,Short,Close,,2000-01-01,,,,India
2000-01-01,MMFL.NS,,2024-08-23,,,613.15,Short,Close,,2000-01-01,,,,India
2000-01-01,MMP.NS,,2024-10-18,,,380.25,Short,Close,,2000-01-01,,,,India
2000-01-01,MMRUBBR-B.BO,,2024-08-23,,,106.0,Short,Close,,2000-01-01,,,,India
2000-01-01,MMTC.NS,,2024-10-30,,76.5,,Long,Open,,2000-01-01,,,,India
2000-01-01,MMWL.BO,,2024-10-21,,,21.66,Short,Close,,2000-01-01,,,,India
2000-01-01,MNIL.BO,,2024-10-28,,,20.56,Short,Close,,2000-01-01,,,,India
2024-10-31,MODAIRY.BO,BB_DC,2024-10-25,51.52,53.46,,Long,Open,59.38,2024-11-01,515.4639175257738,,,India
2000-01-01,MODINATUR.BO,,2024-10-28,,401.3,,Long,Open,,2000-01-01,,,,India
2000-01-01,MODINSU.BO,,2024-10-11,,,162.26,Short,Close,,2000-01-01,,,,India
2000-01-01,MODIPON.BO,,2024-10-16,,48.57,,Long,Open,,2000-01-01,,,,India
2000-01-01,MODIRUBBER.NS,,2024-10-16,,,135.0,Short,Close,,2000-01-01,,,,India
2000-01-01,MODRNSH.BO,,2021-05-12,,5.98,,Long,Open,,2000-01-01,,,,India
2000-01-01,MODWOOL.BO,,2024-10-29,,,64.19,Short,Close,,2000-01-01,,,,India
2000-01-01,MOHITE.BO,,2024-10-21,,67.79,,Long,Open,,2000-01-01,,,,India
2024-10-31,MOHITIND.NS,EW_W,2024-10-31,26.0,27.48,,Long,Open,28.27,2024-11-01,675.6756756756755,,,India
2000-01-01,MOHITPPR.BO,,2024-10-30,,42.0,,Long,Open,,2000-01-01,,,,India
2000-01-01,MOIL.NS,,2024-10-11,,,384.55,Short,Close,,2000-01-01,,,,India
2000-01-01,MOKSH.NS,,2024-10-30,,18.12,,Long,Open,,2000-01-01,,,,India
2000-01-01,MOL.NS,,2024-10-16,,,112.71,Short,Close,,2000-01-01,,,,India
