Ticker,Date/Time,Close,Mega Buy by Larger Wave ,SL
ADANIGREEN.NS,12/19/2024,1007,1072.80,1062.55
ADANIGREEN.NS,12/20/2024,1007,1041.07,1015.10
ADANIGREEN.NS,12/23/2024,1007,1032.19,1015.10
ADANIGREEN.NS,12/24/2024,1007,1029.76,1015.10
ADANIGREEN.NS,12/26/2024,1007,1037.80,1015.10
ADANIGREEN.NS,12/27/2024,1007,1052.35,1015.10
ADANIGREEN.NS,12/30/2024,1007,1059.93,1015.10
ADANIGREEN.NS,12/31/2024,1007,1039.49,1015.10
ADANIGREEN.NS,1/1/2025,1007,1044.21,1015.10
ADANIGREEN.NS,1/2/2025,1007,1040.22,1015.10
ADANIGREEN.NS,1/3/2025,1007,1044.47,1015.10
ADANIGREEN.NS,1/6/2025,1007,995.13,980.00
ADANIGREEN.NS,1/7/2025,1007,992.52,980.00
ADANIGREEN.NS,1/8/2025,1007,988.64,980.00
ADANIGREEN.NS,1/9/2025,1007,981.82,975.10
ADANIGREEN.NS,1/10/2025,1007,949.68,940.40
ADANIGREEN.NS,1/14/2025,1007,927.72,885.00
ADCINDIA.BO,10/29/2024,1493,1625.32,1530.00
ADCINDIA.BO,11/12/2024,1493,1673.40,1664.05
ADDIND.BO,11/26/2024,39,39.75,38.03
ADFFOODS.NS,10/28/2024,270,274.15,268.00
ADFFOODS.NS,11/14/2024,270,279.06,275.05
ADFFOODS.NS,1/7/2025,270,284.71,278.05
ADIEXRE.BO,11/13/2024,61,37.95,25.00
ADIEXRE.BO,11/26/2024,61,34.88,34.00
ADINATH.BO,11/4/2024,28,28.10,23.05
ADINATH.BO,11/5/2024,28,27.73,27.23
ADINATH.BO,11/18/2024,28,27.48,27.10
ADINATH.BO,11/27/2024,28,28.04,27.10
ADITYA.BO,10/25/2024,10,9.49,9.07
ADITYA.BO,10/28/2024,10,9.81,9.07
ADITYA.BO,10/30/2024,10,10.20,9.07
ADITYA.BO,11/19/2024,10,10.56,9.60
ADITYA.BO,12/3/2024,10,10.42,10.01
ADITYA.BO,12/17/2024,10,10.59,9.08
ADITYA.BO,1/1/2025,10,10.16,10.04
ADITYASP.BO,10/29/2024,27,28.40,25.26
ADITYASP.BO,11/21/2024,27,26.15,25.05
ADL.NS,10/25/2024,89,91.76,91.00
ADL.NS,11/4/2024,89,91.56,90.00
ADL.NS,11/27/2024,89,93.91,91.00
ADL.NS,12/27/2024,89,94.69,92.50
ADCON.BO,10/30/2024,1,0.96,0.91
ADCON.BO,11/7/2024,1,1.00,0.91
ADCON.BO,11/13/2024,1,1.04,0.96
ADCON.BO,11/14/2024,1,1.05,0.96
ADCON.BO,11/18/2024,1,1.09,0.96
ADCON.BO,1/1/2025,1,1.00,0.92
ADMANUM.BO,10/25/2024,86,98.68,92.05
ADMANUM.BO,10/30/2024,86,96.79,91.15
ADMANUM.BO,11/27/2024,86,86.82,85.95
ADMANUM.BO,12/24/2024,86,90.83,88.10
ADMANUM.BO,1/14/2025,86,82.99,81.85
ADORMUL.BO,10/25/2024,30,35.47,34.20
ADORMUL.BO,10/28/2024,30,34.33,33.00
ADORMUL.BO,10/29/2024,30,35.13,33.00
ADORMUL.BO,10/30/2024,30,35.01,33.00
ADORMUL.BO,11/1/2024,30,37.81,33.00
ADORMUL.BO,11/4/2024,30,35.76,33.00
ADORMUL.BO,11/5/2024,30,35.47,33.00
ADORMUL.BO,11/6/2024,30,36.50,33.00
ADORMUL.BO,11/7/2024,30,36.40,33.00
ADORMUL.BO,11/8/2024,30,35.96,33.00
ADORMUL.BO,11/11/2024,30,35.22,34.50
ADORMUL.BO,11/12/2024,30,35.00,34.00
ADORMUL.BO,11/13/2024,30,34.24,33.99
ADORMUL.BO,11/14/2024,30,32.06,31.25
ADORMUL.BO,11/18/2024,30,33.37,31.25
ADORMUL.BO,11/19/2024,30,33.15,31.25
ADORMUL.BO,11/21/2024,30,31.05,30.40
ADORMUL.BO,11/22/2024,30,32.26,30.40
ADORMUL.BO,11/25/2024,30,31.41,30.40
ADORMUL.BO,12/2/2024,30,31.80,30.40
ADORFO.BO,7/11/2024,143,144.01,138.00
ADORFO.BO,9/10/2024,143,133.05,127.80
ADROITINFO.NS,11/18/2024,18,21.30,20.75
ADVAIT.BO,10/25/2024,1451,1668.16,1591.15
ADVAIT.BO,12/3/2024,1451,1451.00,1398.15
ADVAIT.BO,12/17/2024,1451,1602.16,1575.00
ADVAIT.BO,1/1/2025,1451,1544.85,1500.00
ADSL.NS,10/25/2024,228,279.25,275.00
ADSL.NS,10/28/2024,228,268.61,262.45
ADSL.NS,10/29/2024,228,269.80,262.45
ADSL.NS,10/31/2024,228,266.29,262.00
ADSL.NS,11/14/2024,228,249.88,247.00
ADSL.NS,1/14/2025,228,212.14,199.42
ADORWELD.NS,10/28/2024,1053,1232.55,1216.00
ADORWELD.NS,11/25/2024,1053,1161.44,1111.00
ADVENZYMES.NS,10/25/2024,343,422.34,415.80
ADVENZYMES.NS,11/26/2024,343,371.26,365.70
ADVIKCA.BO,10/25/2024,2,2.31,2.03
ADVIKCA.BO,11/19/2024,2,2.18,2.13
ADVPETR-B.BO,1/9/2025,215,188.01,179.00
ADVANIHOTR.NS,11/1/2024,64,67.64,61.28
ADVANIHOTR.NS,11/22/2024,64,65.01,61.71
AEGISLOG.BO,11/12/2024,816,767.44,762.70
AEGISLOG.BO,11/25/2024,816,809.16,745.20
AEGISLOG.BO,12/20/2024,816,783.22,749.55
AEL.BO,10/29/2024,204,190.24,186.00
AEL.BO,12/16/2024,204,205.05,188.85
AEL.BO,1/9/2025,204,207.51,201.00
AFFLE.NS,10/29/2024,1583,1450.91,1428.40
AFFLE.NS,11/14/2024,1583,1525.79,1501.05
AGIIL.BO,10/23/2024,1656,906.58,885.00
AGARIND.NS,10/30/2024,1131,1047.73,981.20
AGARIND.NS,11/21/2024,1131,998.75,965.00
AGIOPAPER.BO,12/17/2024,7,6.99,6.76
AGIOPAPER.BO,12/27/2024,7,7.12,7.00
AGIOPAPER.BO,1/6/2025,7,7.07,7.07
AEGISCHEM.NS,5/31/2024,733,692.22,681.75
AEGISCHEM.NS,7/15/2024,733,836.50,822.00
AEGISCHEM.NS,7/24/2024,733,846.25,811.00
AGRITECH.NS,11/27/2024,181,188.00,176.35
AGRITECH.NS,12/27/2024,181,197.04,187.01
AGRITECH.NS,12/30/2024,181,206.64,187.01
AGRITECH.NS,12/31/2024,181,201.50,187.01
AGRITECH.NS,1/1/2025,181,201.85,187.01
AGRITECH.NS,1/2/2025,181,202.53,187.01
AGRITECH.NS,1/3/2025,181,204.17,187.01
AGRITECH.NS,1/6/2025,181,192.51,189.00
AGRITECH.NS,1/7/2025,181,193.79,189.00
AGRITECH.NS,1/8/2025,181,194.51,189.00
AGRITECH.NS,1/9/2025,181,193.16,189.00
AGRITECH.NS,1/10/2025,181,187.10,185.00
AGROPHOS.NS,10/29/2024,38,42.63,41.80
AGROPHOS.NS,11/26/2024,38,40.58,38.11
AGROPHOS.NS,12/23/2024,38,41.16,39.70
AHLADA.NS,10/29/2024,89,97.01,92.11
AHLADA.NS,12/5/2024,89,96.57,82.58
AHLADA.NS,1/7/2025,89,93.18,89.30
AHLEAST.NS,10/28/2024,142,160.11,154.01
AHLEAST.NS,11/21/2024,142,152.44,145.03
AHLUCONT.NS,10/30/2024,859,1023.57,1000.00
AHLUCONT.NS,11/26/2024,859,966.31,915.00
AHMDSTE.BO,11/8/2024,273,316.47,313.30
AHMDSTE.BO,12/31/2024,273,271.88,245.00
AICHAMP.BO,10/25/2024,47,44.68,42.15
AICHAMP.BO,11/1/2024,47,54.83,42.15
AICHAMP.BO,11/4/2024,47,56.30,42.15
AICHAMP.BO,11/5/2024,47,55.72,42.15
AICHAMP.BO,11/22/2024,47,50.02,48.74
AICHAMP.BO,12/2/2024,47,52.84,50.77
AICHAMP.BO,12/24/2024,47,57.81,54.70
AIIL.BO,10/31/2024,1710,1629.00,1558.20
AIIL.BO,11/26/2024,1710,1563.90,1536.30
AIIL.BO,12/26/2024,1710,1672.16,1662.55
AIRAN.NS,10/28/2024,33,31.63,31.00
AIRAN.NS,11/22/2024,33,29.14,28.01
AIRAN.NS,12/16/2024,33,36.87,34.71
AIRAN.NS,12/17/2024,33,37.00,34.71
AIRAN.NS,12/18/2024,33,36.40,34.71
AIRAN.NS,12/19/2024,33,35.45,34.71
AIRAN.NS,12/20/2024,33,35.20,34.70
AIRAN.NS,12/23/2024,33,34.07,33.50
AIRAN.NS,12/24/2024,33,33.40,33.11
AIRAN.NS,12/26/2024,33,32.93,32.55
AIRAN.NS,12/27/2024,33,32.84,32.55
AIRAN.NS,12/31/2024,33,32.07,30.86
AIRAN.NS,1/6/2025,33,32.26,31.55
AIRAN.NS,1/7/2025,33,32.05,31.55
AIROLAM.NS,11/19/2024,122,116.48,109.00
AIROLAM.NS,12/13/2024,122,122.27,115.90
AIROLAM.NS,12/16/2024,122,133.25,115.90
AIROLAM.NS,12/18/2024,122,130.46,115.90
AIROLAM.NS,12/19/2024,122,133.76,115.90
AIROLAM.NS,12/20/2024,122,127.42,115.90
AIROLAM.NS,12/23/2024,122,125.66,115.90
AIROLAM.NS,12/26/2024,122,131.01,115.90
A2ZINFRA.NS,10/25/2024,23,16.74,16.21
A2ZINFRA.NS,10/29/2024,23,16.02,15.83
A2ZINFRA.NS,11/18/2024,23,16.75,16.50
A2ZINFRA.NS,12/6/2024,23,17.19,16.23
A2ZINFRA.NS,12/13/2024,23,20.20,16.23
A2ZINFRA.NS,12/20/2024,23,21.09,16.23
A2ZINFRA.NS,12/31/2024,23,23.13,16.23
A2ZINFRA.NS,1/8/2025,23,23.27,22.76
A2ZINFRA.NS,1/9/2025,23,23.78,22.76
A2ZINFRA.NS,1/10/2025,23,22.66,22.36
A2ZINFRA.NS,1/14/2025,23,20.95,20.42
AJANTSOY.BO,10/28/2024,50,41.37,39.70
AJANTSOY.BO,11/18/2024,50,41.94,38.00
AJANTSOY.BO,12/3/2024,50,43.68,42.83
AJANTSOY.BO,12/26/2024,50,43.35,41.95
AJANTPHARM.NS,10/30/2024,2816,2952.70,2880.00
AJANTPHARM.NS,11/14/2024,2816,2813.41,2755.55
AJANTPHARM.NS,12/27/2024,2816,2867.16,2751.90
AJCON.BO,10/30/2024,66,43.63,42.55
AJCON.BO,11/13/2024,66,44.94,43.50
AJCON.BO,11/14/2024,66,46.77,43.50
AJCON.BO,11/18/2024,66,43.82,42.60
AJCON.BO,11/19/2024,66,43.44,42.60
AJCON.BO,11/21/2024,66,44.97,42.60
AJCON.BO,11/22/2024,66,44.45,42.60
AJCON.BO,11/28/2024,66,47.58,42.60
AJCON.BO,12/3/2024,66,48.74,42.60
AJCON.BO,12/4/2024,66,46.53,45.05
AJCON.BO,12/5/2024,66,51.83,45.05
AJCON.BO,12/17/2024,66,67.62,61.51
AJCON.BO,1/9/2025,66,61.97,61.35
AJEL.BO,10/18/2024,16,15.36,15.00
AJEL.BO,10/25/2024,16,15.60,15.30
AJEL.BO,11/28/2024,16,12.40,12.00
AJEL.BO,12/3/2024,16,13.23,12.00
AJEL.BO,12/4/2024,16,13.52,12.00
AJEL.BO,12/5/2024,16,14.34,12.00
AJEL.BO,12/6/2024,16,15.05,12.00
AJEL.BO,12/9/2024,16,15.80,12.00
AJEL.BO,12/10/2024,16,16.59,12.00
AJEL.BO,12/11/2024,16,17.41,12.00
AJEL.BO,12/12/2024,16,17.32,12.00
AJEL.BO,12/13/2024,16,18.28,12.00
AJEL.BO,12/16/2024,16,18.28,12.00
AJEL.BO,12/17/2024,16,18.28,12.00
AJEL.BO,12/18/2024,16,18.28,12.00
AJEL.BO,12/19/2024,16,18.28,12.00
