Trade Day,System,Trade Direction,Stock,Entry Price,ISL/TSL,Buy Qty,Sell Qty,Sell Price,Exit Strategy,Commission,Trade Category,Account,CMP,CMP_Date,Target
2025-01-08,BB_W,Long,BAFNAPH.NS,83.75,77.55,161.29,161.29,NaN,,NaN,NaN,KRBPT,81.05,2025-01-08,NaN
2025-01-02,BB_W,Long,BAFNAPH.NS,83.85,77.55,158.73,158.73,NaN,,NaN,NaN,KRBPT,81.05,2025-01-02,NaN
2025-01-13,BB_W,Long,BAFNAPH.NS,82.84,77.55,189.04,189.04,NaN,,NaN,NaN,KRBPT,81.05,2025-01-13,NaN
2025-01-02,ATR_BW,Long,BAJFINANCE.NS,7396,6451,1.06,1.06,NaN,,NaN,NaN,KRBPT,7335,2025-01-02,NaN
2025-01-14,EW_DC,Long,BALAXI.NS,78,67,90.91,90.91,NaN,,NaN,NaN,KRBPT,77.94,2025-01-14,NaN
2025-01-14,EW_DC,Long,BALRAMCHIN.NS,497,457.2,25.13,25.13,NaN,,NaN,NaN,KRBPT,497,2025-01-14,NaN
2025-01-14,EW_DC,Long,BALTE.BO,24,23,1000,1000,NaN,,NaN,NaN,KRBPT,24.42,2025-01-14,NaN
2024-12-09,EW_UC,Long,BANASFN.BO,11,9.12,531.91,531.91,NaN,,NaN,NaN,KRBPT,9.91,2024-12-09,NaN
2025-01-14,EW_DC,Long,BBL.NS,3409,3101.55,3.25,3.25,NaN,,NaN,NaN,KRBPT,3409.15,2025-01-14,NaN
2025-01-09,ATRBB_UC,Long,BEMHY.BO,1545.8,1170,2.66,2.66,NaN,,NaN,NaN,KRBPT,1620,2025-01-09,NaN
2025-01-14,EW_BW,Long,BETXIND.BO,487,327.1,6.25,6.25,NaN,,NaN,NaN,KRBPT,486.65,2025-01-14,NaN
2025-01-08,EW_W,Long,BFFL.BO,50,39.77,97.75,97.75,NaN,,NaN,NaN,KRBPT,51.52,2025-01-08,NaN
2024-12-09,ATR_W,Long,BGRENERGY.NS,52.44,34.5,55.74,55.74,NaN,,NaN,NaN,KRBPT,123.8,2024-12-09,NaN
2025-01-14,EW_W,Long,BHASKAGR.BO,85,55.25,33.61,33.61,NaN,,NaN,NaN,KRBPT,84.8,2025-01-14,NaN
2025-01-14,ATR_UC,Long,BIOCON.NS,387.65,329,17.05,17.05,NaN,,NaN,NaN,KRBPT,387.65,2025-01-14,NaN
2025-01-14,EW_W,Long,BIOGEN.BO,1,1.03,NaN,NaN,NaN,,NaN,NaN,KRBPT,1.14,2025-01-14,NaN
2024-12-24,ATR_UC,Long,BIRLAMONEY.NS,294.76,129.16,6.04,6.04,NaN,,NaN,NaN,KRBPT,213.3,2024-12-24,NaN
2024-12-09,ATRBB_UC,Long,BIRLAMONEY.NS,214.3,129.16,11.75,11.75,NaN,,NaN,NaN,KRBPT,213.3,2024-12-09,NaN
2024-11-26,ATR_W,Long,BIRLAMONEY.NS,173,129.16,23,,NaN,,,,Googlesheet,213.3,2024-12-09,NaN
2025-01-03,EW_UC,Long,BIRLAMONEY.NS,256,129.16,7.88,7.88,NaN,,NaN,NaN,KRBPT,213.3,2025-01-03,NaN
2024-12-13,BB_UC,Long,BLUECOAST.BO,13.69,11.25,409.84,409.84,NaN,,NaN,NaN,KRBPT,31.28,2024-12-13,NaN
2024-12-09,ATR_UC,Long,BMAL.BO,12.9,9.03,258.4,258.4,NaN,,NaN,NaN,KRBPT,12.9,2024-12-09,NaN
2025-01-14,EW_DC,Long,BOMOXY-B1.BO,29532,27300,0.45,0.45,NaN,,NaN,NaN,KRBPT,29532.3,2025-01-14,NaN
2025-01-14,EW_DC,Long,BORORENEW.NS,583,494.95,11.36,11.36,NaN,,NaN,NaN,KRBPT,582.6,2025-01-14,NaN
2025-01-14,EWBB_DC,Long,BRNL.NS,47,38.61,119.19,119.19,NaN,,NaN,NaN,KRBPT,47.17,2025-01-14,NaN
2025-01-14,BB_DC,Long,BSE.NS,5448.85,5023.1,2.35,2.35,NaN,,NaN,NaN,KRBPT,5448.85,2025-01-14,NaN
2025-01-14,EW_DC,Long,CALCOM.BO,122,108,71.43,71.43,NaN,,NaN,NaN,KRBPT,121.65,2025-01-14,NaN
2025-01-07,ATREW_UC,Long,CAMLINFINE.NS,139,95.59,23.04,23.04,NaN,,NaN,NaN,KRBPT,130.17,2025-01-07,NaN
2025-01-14,EW_W,Long,CAMLINFINE.NS,130,95.59,29.06,29.06,NaN,,NaN,NaN,KRBPT,130.17,2025-01-14,NaN
2025-01-14,ATREW_DC,Long,CARERATING.NS,1311,1205,9.43,9.43,NaN,,NaN,NaN,KRBPT,1311.05,2025-01-14,NaN
2025-01-14,EW_UC,Long,CEETAIN.BO,49,37.1,84.03,84.03,NaN,,NaN,NaN,KRBPT,48.79,2025-01-14,NaN
2025-01-10,EW_UC,Long,CEINSYSTECH.BO,1904,396.5,0.66,0.66,NaN,,NaN,NaN,KRBPT,1974.4,2025-01-10,NaN
2025-01-13,ATREW_W,Long,CENLUB.BO,474,430,22.73,22.73,NaN,,NaN,NaN,KRBPT,513.05,2025-01-13,NaN
2025-01-14,BB_DC,Long,CENLUB.BO,513.05,430,12.04,12.04,NaN,,NaN,NaN,KRBPT,513.05,2025-01-14,NaN
2025-01-14,EWBB_W,Long,CENTRALBK.NS,55,46.5,117.65,117.65,NaN,,NaN,NaN,KRBPT,55.34,2025-01-14,NaN
2025-01-13,BB_W,Long,CEREBRAINT.NS,9.93,8.85,925.93,925.93,NaN,,NaN,NaN,KRBPT,10.1,2025-01-13,NaN
2024-12-31,ATR_UC,Long,CHANDRIMA.BO,84.37,26.23,17.2,17.2,NaN,,NaN,NaN,KRBPT,102.75,2024-12-31,NaN
2025-01-06,BB_UC,Long,CHANDRIMA.BO,91.29,26.23,15.37,15.37,NaN,,NaN,NaN,KRBPT,102.75,2025-01-06,NaN
2025-01-14,EWBB_DC,Long,CHENFERRO.BO,132,121.3,93.46,93.46,NaN,,NaN,NaN,KRBPT,131.85,2025-01-14,NaN
2025-01-10,EW_DC,Long,CHORDIA.BO,86,77.6,119.05,119.05,NaN,,NaN,NaN,KRBPT,84,2025-01-10,NaN
2025-01-14,EW_W,Long,CHRTEDCA.BO,281,252,34.48,34.48,NaN,,NaN,NaN,KRBPT,281,2025-01-14,NaN
2025-01-14,EW_DC,Long,CINDRELL.BO,15,12.65,425.53,425.53,NaN,,NaN,NaN,KRBPT,14.74,2025-01-14,NaN
2025-01-13,EWBB_DC,Long,CITIPOR.BO,23,20.85,465.12,465.12,NaN,,NaN,NaN,KRBPT,24.12,2025-01-13,NaN
2025-01-13,EW_DC,Long,CLEDUCATE.NS,108,99.16,113.12,113.12,NaN,,NaN,NaN,KRBPT,110.24,2025-01-13,NaN
2025-01-06,BB_W,Long,CMICABLES.NS,4.83,4.37,2173.91,2173.91,NaN,,NaN,NaN,KRBPT,5.06,2025-01-06,NaN
2025-01-14,BB_DC,Long,CTL.BO,47.12,44,320.51,320.51,NaN,,NaN,NaN,KRBPT,47.12,2025-01-14,NaN
2025-01-10,ATREWBB_DC,Long,CUBEXTUB.NS,97,81.45,64.31,64.31,NaN,,NaN,NaN,KRBPT,107.28,2025-01-10,NaN
2025-01-13,ATR_W,Long,CUBEXTUB.NS,109.09,81.45,36.18,36.18,NaN,,NaN,NaN,KRBPT,107.28,2025-01-13,NaN
2025-01-14,BB_DC,Long,DALMIASUG.NS,343.2,324,52.08,52.08,NaN,,NaN,NaN,KRBPT,343.2,2025-01-14,341.96
2025-01-14,EW_DC,Long,DAVANGERE.BO,6,5,1000,1000,NaN,,NaN,NaN,KRBPT,5.65,2025-01-14,NaN
2025-01-14,EW_W,Long,DELTAMAGNT.NS,104,98.37,177.62,177.62,NaN,,NaN,NaN,KRBPT,103.64,2025-01-14,NaN
2025-01-14,BB_DC,Long,DEVINE.BO,10.49,9.09,714.29,714.29,NaN,,NaN,NaN,KRBPT,10.49,2025-01-14,NaN
2025-01-13,EW_UC,Long,DGCONTENT.NS,61,36.5,40.82,40.82,NaN,,NaN,NaN,KRBPT,60.17,2025-01-13,NaN
2025-01-14,EW_DC,Long,DHANROTO.BO,189,175.05,71.68,71.68,NaN,,NaN,NaN,KRBPT,188.5,2025-01-14,NaN
2025-01-13,BB_DC,Long,DHARFIN.BO,11.4,10.6,1250,1250,NaN,,NaN,NaN,KRBPT,10.93,2025-01-13,NaN
2025-01-07,ATREW_BW,Long,DICIND.NS,696,627,14.49,14.49,NaN,,NaN,NaN,KRBPT,631.75,2025-01-07,NaN
2025-01-07,EW_W,Long,DONEAR.NS,168,105.15,15.91,15.91,NaN,,NaN,NaN,KRBPT,147.76,2025-01-07,NaN
2025-01-14,EW_DC,Long,DRAGARWQ.BO,6785,4700,0.48,0.48,NaN,,NaN,NaN,KRBPT,6785.1,2025-01-14,NaN
2025-01-14,EW_BW,Long,DREDGECORP.NS,760,711.25,20.51,20.51,NaN,,NaN,NaN,KRBPT,760,2025-01-14,NaN
2025-01-14,LR_UC,Long,EASTRED.BO,39.14,35,241.55,241.55,NaN,,NaN,NaN,KRBPT,39.14,2025-01-14,NaN
2025-01-09,EW_BW,Long,EASTWEST.BO,8,6.75,800,800,NaN,,NaN,NaN,KRBPT,6.88,2025-01-09,NaN
2025-01-07,EW_W,Long,ECOPLAST.BO,690,455.05,4.26,4.26,NaN,,NaN,NaN,KRBPT,612.1,2025-01-07,NaN
2025-01-01,ATREW_UC,Long,EIHAHOTELS.NS,447,335.45,8.96,8.96,NaN,,NaN,NaN,KRBPT,384.65,2025-01-01,NaN
2025-01-09,BB_DC,Long,EIMCOELECO.NS,2025.65,1933,10.79,10.79,NaN,,NaN,NaN,KRBPT,1979.1,2025-01-09,NaN
2025-01-14,BB_W,Long,ESHAMEDIA.BO,14.85,13.57,781.25,781.25,NaN,,NaN,NaN,KRBPT,14.85,2025-01-14,NaN
2025-01-02,ATREW_BW,Long,EXPLICITFIN.BO,8,5.77,448.43,448.43,NaN,,NaN,NaN,KRBPT,7.5,2025-01-02,NaN
2025-01-14,EW_DC,Long,FACORALL.BO,5,4.22,1282.05,1282.05,NaN,,NaN,NaN,KRBPT,5.02,2025-01-14,NaN
2025-01-07,EW_DC,Long,FACT.NS,975,785,5.26,5.26,NaN,,NaN,NaN,KRBPT,896.45,2025-01-07,NaN
2025-01-14,EW_DC,Long,FCSSOFT.NS,3,3,NaN,NaN,NaN,,NaN,NaN,KRBPT,3.22,2025-01-14,NaN
2025-01-14,EW_DC,Long,FERMENTA.BO,392,355,27.03,27.03,NaN,,NaN,NaN,KRBPT,391.8,2025-01-14,NaN
2024-12-24,ATREW_W,Long,FILTRA.BO,84,67.4,60.24,60.24,NaN,,NaN,NaN,KRBPT,79.75,2024-12-24,79.51
2025-01-07,EW_UC,Long,FILTRA.BO,85,67.4,56.82,56.82,NaN,,NaN,NaN,KRBPT,79.75,2025-01-07,79.51
2025-01-14,EW_DC,Long,FOODSIN.BO,111,95.1,62.89,62.89,NaN,,NaN,NaN,KRBPT,111,2025-01-14,NaN
2025-01-14,EW_DC,Long,FOSECOIND.NS,4008,3780,4.39,4.39,NaN,,NaN,NaN,KRBPT,4008.15,2025-01-14,NaN
2025-01-14,EW_W,Long,FRANKLININD.BO,3,1.71,775.19,775.19,NaN,,NaN,NaN,KRBPT,2.57,2025-01-14,NaN
2025-01-14,EW_W,Long,FRONTCAP.BO,17,14.98,495.05,495.05,NaN,,NaN,NaN,KRBPT,16.87,2025-01-14,NaN
2025-01-14,EW_BW,Long,FRONTCORP.BO,46,40,166.67,166.67,NaN,,NaN,NaN,KRBPT,45.81,2025-01-14,NaN
2024-12-20,EW_W,Long,GAJANANSEC.BO,137,125,83.33,83.33,NaN,,NaN,NaN,KRBPT,136.2,2024-12-20,NaN
2025-01-13,EW_UC,Long,GALADAFIN.BO,24,10.2,72.46,72.46,NaN,,NaN,NaN,KRBPT,23.04,2025-01-13,NaN
2025-01-14,EW_BW,Long,GANGAFORGE.NS,7,6.38,1612.9,1612.9,NaN,,NaN,NaN,KRBPT,6.7,2025-01-14,NaN
2025-01-14,EW_W,Long,GARWSYN.BO,31,28.65,425.53,425.53,NaN,,NaN,NaN,KRBPT,30.69,2025-01-14,NaN
2024-12-06,BB_W,Long,GAYATRIBI.BO,6.82,5.8,980.39,980.39,NaN,,,NaN,KRBPT,7.01,2024-12-09,NaN
2025-01-13,ATR_DT,Long,GAYATRIBI.BO,6.75,6.21,1851.85,1851.85,NaN,,NaN,NaN,KRBPT,7.01,2025-01-13,NaN
2025-01-14,EW_DC,Long,GCMSECU.BO,1,0.9,10000,10000,NaN,,NaN,NaN,KRBPT,1.01,2025-01-14,NaN
2025-01-01,EW_DC,Long,GENCON.NS,45,35.47,104.93,104.93,NaN,,NaN,NaN,KRBPT,38.84,2025-01-01,NaN
2025-01-07,EW_BW,Long,GENSOL.BO,765,712,18.87,18.87,NaN,,NaN,NaN,KRBPT,733.05,2025-01-07,NaN
2025-01-14,EW_BW,Long,GILLETTE.NS,9517,9002.3,1.94,1.94,NaN,,NaN,NaN,KRBPT,9516.8,2025-01-14,NaN
2025-01-14,EW_UC,Long,GINNIFILA.NS,30,26.7,303.03,303.03,NaN,,NaN,NaN,KRBPT,29.62,2025-01-14,NaN
2025-01-13,ATR_UC,Long,GLFL.NS,8.42,6.71,584.8,584.8,NaN,,NaN,NaN,KRBPT,8.84,2025-01-13,NaN
2025-01-09,ATR_UC,Long,GLFL.NS,7.88,6.71,854.7,854.7,NaN,,NaN,NaN,KRBPT,8.84,2025-01-09,NaN
2025-01-14,ATR_UC,Long,GLFL.NS,8.84,6.71,469.48,469.48,NaN,,NaN,NaN,KRBPT,8.84,2025-01-14,NaN
2025-01-14,EW_BW,Long,GLOBOFFS.BO,106,97.55,118.34,118.34,NaN,,NaN,NaN,KRBPT,106.1,2025-01-14,NaN
2025-01-09,BB_DC,Long,GMMPFAUDLR.NS,1218.15,1167.5,19.74,19.74,NaN,,NaN,NaN,KRBPT,1200.95,2025-01-09,NaN
2025-01-02,EWBB_DC,Long,GMMPFAUDLR.NS,1237,1167.5,14.39,14.39,NaN,,NaN,NaN,KRBPT,1200.95,2025-01-02,NaN
2025-01-14,EWBB_W,Long,GODAVARI.BO,109,102,142.86,142.86,NaN,,NaN,NaN,KRBPT,109.15,2025-01-14,NaN
2025-01-01,ATR_UC,Long,GODHA.NS,1.31,0.77,1851.85,1851.85,NaN,,NaN,NaN,KRBPT,1.06,2025-01-01,NaN
2025-01-14,EW_W,Long,GODHA.NS,1,0.96,25000,25000,NaN,,NaN,NaN,KRBPT,1.06,2025-01-14,NaN
2025-01-14,EW_DC,Long,GOLDENTOBC.NS,40,37.05,338.98,338.98,NaN,,NaN,NaN,KRBPT,39.57,2025-01-14,NaN
2025-01-14,ATRBB_BW,Long,GOLDIAM.NS,519.95,305.35,4.66,4.66,NaN,,NaN,NaN,KRBPT,519.95,2025-01-14,NaN
2025-01-14,EWBB_W,Long,GOPAIST.BO,8,6.52,675.68,675.68,NaN,,NaN,NaN,KRBPT,7.52,2025-01-14,NaN
2025-01-14,EW_UC,Long,GORANIN.BO,105,93.25,85.11,85.11,NaN,,NaN,NaN,KRBPT,104.65,2025-01-14,NaN
2025-01-13,EW_DC,Long,GRMOVER.BO,204,175.95,35.65,35.65,NaN,,NaN,NaN,KRBPT,198.25,2025-01-13,NaN
2024-12-12,EW_UC,Long,GSLSEC.BO,23,13.51,105.37,105.37,NaN,,NaN,NaN,KRBPT,33.8,2024-12-12,NaN
2024-12-17,BB_W,Long,GSLSEC.BO,23.22,13.51,102.99,102.99,NaN,,NaN,NaN,KRBPT,33.8,2024-12-17,NaN
2025-01-14,EW_W,Long,GTL.NS,11,10.66,2941.18,2941.18,NaN,,NaN,NaN,KRBPT,11.33,2025-01-14,NaN
2025-01-14,EWBB_DC,Long,GTLINFRA.NS,2,1.78,4545.45,4545.45,NaN,,NaN,NaN,KRBPT,1.95,2025-01-14,NaN
2025-01-14,EW_W,Long,GTNTEX.BO,12,11.2,1250,1250,NaN,,NaN,NaN,KRBPT,12.28,2025-01-14,NaN
2025-01-14,ATR_W,Long,GTV.BO,615.15,510.1,9.52,9.52,NaN,,NaN,NaN,KRBPT,615.15,2025-01-14,NaN
2025-01-14,ATREW_UC,Long,GUJAPOLLO.NS,360,281.3,12.71,12.71,NaN,,NaN,NaN,KRBPT,359.6,2025-01-14,NaN
2025-01-14,EW_DC,Long,GUJSTATFIN.BO,21,17.05,253.16,253.16,NaN,,NaN,NaN,KRBPT,20.73,2025-01-14,NaN
2025-01-14,EW_DC,Long,GULFPETRO.NS,52,48.6,294.12,294.12,NaN,,NaN,NaN,KRBPT,51.8,2025-01-14,NaN
2025-01-14,EW_DC,Long,HALDER.BO,684,571.2,8.87,8.87,NaN,,NaN,NaN,KRBPT,684.1,2025-01-14,NaN
2025-01-14,EW_DC,Long,HALDYNGL.BO,138,128,100,100,NaN,,NaN,NaN,KRBPT,137.95,2025-01-14,NaN
2025-01-14,EW_DC,Long,HARDWYN.BO,17,15.24,568.18,568.18,NaN,,NaN,NaN,KRBPT,16.8,2025-01-14,NaN
2025-01-14,EW_DC,Long,HAVISHA.NS,2,2.22,NaN,NaN,NaN,,NaN,NaN,KRBPT,2.37,2025-01-14,NaN
2025-01-14,EW_DC,Long,HCC.NS,34,31.79,452.49,452.49,NaN,,NaN,NaN,KRBPT,34.14,2025-01-14,NaN
2025-01-14,EW_DC,Long,HFIL.BO,18,17.1,1111.11,1111.11,NaN,,NaN,NaN,KRBPT,18.47,2025-01-14,NaN
2025-01-14,EW_DC,Long,HIKAL.NS,364,345.25,53.33,53.33,NaN,,NaN,NaN,KRBPT,364.05,2025-01-14,NaN
2025-01-14,EW_DC,Long,HINDALCO.NS,591,562,34.48,34.48,NaN,,NaN,NaN,KRBPT,590.9,2025-01-14,NaN
2025-01-14,EW_DC,Long,HINDBIO.BO,10,9.11,1123.6,1123.6,NaN,,NaN,NaN,KRBPT,9.56,2025-01-14,NaN
2024-11-29,ATR_DC,Long,HINDCON.NS,NaN,38,NaN,NaN,NaN,,NaN,NaN,KRBPT,40.26,2024-12-09,NaN
2025-01-14,EW_W,Long,HINDMOTORS.NS,26,23.98,495.05,495.05,NaN,,NaN,NaN,KRBPT,25.78,2025-01-14,NaN
2025-01-02,ATRLR_DC,Long,HISARSP.BO,70.34,62.8,132.63,132.63,NaN,,NaN,NaN,KRBPT,72.45,2025-01-02,NaN
2025-01-14,EW_BW,Long,HITECHCORP.NS,230,214,62.5,62.5,NaN,,NaN,NaN,KRBPT,230.12,2025-01-14,NaN
2025-01-14,EWBB_DT,Long,HITTCO.BO,14,12.5,666.67,666.67,NaN,,NaN,NaN,KRBPT,13.95,2025-01-14,NaN
2025-01-14,EW_BW,Long,HOVS.NS,71,66.6,227.27,227.27,NaN,,NaN,NaN,KRBPT,71.37,2025-01-14,NaN
2025-01-14,EW_DC,Long,ICEMAKE.NS,741,697,22.73,22.73,NaN,,NaN,NaN,KRBPT,740.9,2025-01-14,NaN
2025-01-07,ATR_BW,Long,ICICIGI.NS,1883.7,1739.8,6.95,6.95,NaN,,NaN,NaN,KRBPT,1831.2,2025-01-07,NaN
2025-01-14,EW_BW,Long,IDBI.NS,78,65.89,82.58,82.58,NaN,,NaN,NaN,KRBPT,77.9,2025-01-14,NaN
2025-01-14,EW_DC,Long,IDEA.NS,8,6.61,719.42,719.42,NaN,,NaN,NaN,KRBPT,8.25,2025-01-14,NaN
2024-12-09,BB_DC,Long,IDM.BO,21.55,19,392.16,392.16,NaN,,NaN,NaN,KRBPT,35.1,2024-12-09,NaN
2025-01-14,EW_W,Long,IFINSEC.BO,171,128.3,23.42,23.42,NaN,,NaN,NaN,KRBPT,171.45,2025-01-14,NaN
2025-01-14,BB_DC,Long,IGCIL.BO,8,6.9,909.09,909.09,NaN,,NaN,NaN,KRBPT,8,2025-01-14,NaN
2025-01-14,EW_UC,Long,IISL.BO,10,8.18,549.45,549.45,NaN,,NaN,NaN,KRBPT,10.17,2025-01-14,NaN
2025-01-07,EW_BW,Long,IL&FSENGG.NS,44,37.47,153.14,153.14,NaN,,NaN,NaN,KRBPT,41.74,2025-01-07,NaN
2025-01-14,EW_UC,Long,INANISEC.BO,29,24.52,223.21,223.21,NaN,,NaN,NaN,KRBPT,29.01,2025-01-14,NaN
2025-01-01,BB_DC,Long,INCON.BO,13.73,13.01,1388.89,1388.89,NaN,,NaN,NaN,KRBPT,15,2025-01-01,NaN
2024-12-24,BB_DC,Long,INDIACEM.NS,372.45,331.1,24.18,24.18,NaN,,NaN,NaN,KRBPT,377.55,2024-12-24,NaN
2025-01-14,EW_DC,Long,INDIAMART.NS,2255,2165.55,11.18,11.18,NaN,,NaN,NaN,KRBPT,2254.7,2025-01-14,NaN
2025-01-14,EW_DC,Long,INDIANACRY.BO,10,9.26,1351.35,1351.35,NaN,,NaN,NaN,KRBPT,10.04,2025-01-14,NaN
2025-01-14,EW_W,Long,INDIANB.NS,506,473.9,31.15,31.15,NaN,,NaN,NaN,KRBPT,505.8,2025-01-14,NaN
2024-12-31,EW_UC,Long,INDIANCARD.NS,332,245.95,11.62,11.62,NaN,,NaN,NaN,KRBPT,285.15,2024-12-31,NaN
2025-01-14,EW_BW,Long,INDIANCARD.NS,285,263,45.45,45.45,NaN,,NaN,NaN,KRBPT,285.15,2025-01-14,NaN
2025-01-14,EW_UC,Long,INDINFO.BO,1,1.16,NaN,NaN,NaN,,NaN,NaN,KRBPT,1.25,2025-01-14,NaN
2025-01-14,EW_BW,Long,INDOAMIN.BO,156,147.7,120.48,120.48,NaN,,NaN,NaN,KRBPT,156.15,2025-01-14,NaN
2025-01-07,EW_UC,Long,INDOEURO.BO,16,14.75,800,800,NaN,,NaN,NaN,KRBPT,15.39,2025-01-07,NaN
2025-01-09,ATRBB_W,Long,INDOKEM.BO,118.17,72.5,21.9,21.9,NaN,,NaN,NaN,KRBPT,138.14,2025-01-09,NaN
2025-01-14,ATR_W,Long,INDOKEM.BO,138.14,72.5,15.23,15.23,NaN,,NaN,NaN,KRBPT,138.14,2025-01-14,NaN
2025-01-02,BB_UC,Long,INDOTHAI.NS,1405.55,236,0.86,0.86,NaN,,NaN,NaN,KRBPT,1903.65,2025-01-02,NaN
2025-01-08,ATR_UC,Long,INDOTHAI.NS,1570.45,236,0.75,0.75,NaN,,NaN,NaN,KRBPT,1903.65,2025-01-08,NaN
2025-01-13,ATR_UC,Long,INDOTHAI.NS,1813,236,0.63,0.63,NaN,,NaN,NaN,KRBPT,1903.65,2025-01-13,NaN
2024-12-26,EW_W,Long,INDRENEW.BO,16,10.98,199.2,199.2,NaN,,NaN,NaN,KRBPT,13.76,2024-12-27,NaN
2025-01-14,EW,Long,INDUSFINL.BO,32,29.16,352.11,352.11,NaN,,NaN,NaN,KRBPT,32.19,2025-01-14,NaN
2025-01-14,EW_DC,Long,INDUSTOWER.NS,340,315.55,40.9,40.9,NaN,,NaN,NaN,KRBPT,340.3,2025-01-14,NaN
2025-01-14,EW_UC,Long,INFLAME.BO,369,350,52.63,52.63,NaN,,NaN,NaN,KRBPT,368.9,2025-01-14,NaN
2025-01-14,EWBB_W,Long,INFORTEC.BO,127,93,29.41,29.41,NaN,,NaN,NaN,KRBPT,126.55,2025-01-14,NaN
2025-01-14,ATREWBB_W,Long,INTECCAP.BO,18,12.63,186.22,186.22,NaN,,NaN,NaN,KRBPT,17.71,2025-01-14,NaN
2024-12-26,ATRBB_UC,Long,INTELLECT.NS,1051.9,693,2.79,2.79,NaN,,NaN,NaN,KRBPT,900.4,2024-12-27,NaN
2025-01-07,ATREWBB_W,Long,INTELLECT.NS,979,693,3.5,3.5,NaN,,NaN,NaN,KRBPT,900.4,2025-01-07,NaN
2025-01-09,EW_DC,Long,INTRGLB.BO,115,103.8,89.29,89.29,NaN,,NaN,NaN,KRBPT,104.5,2025-01-09,NaN
2025-01-14,EWBB_W,Long,IOB.NS,54,45.05,111.73,111.73,NaN,,NaN,NaN,KRBPT,53.77,2025-01-14,NaN
2025-01-14,EW_W,Long,IRFC.NS,136,127.71,120.63,120.63,NaN,,NaN,NaN,KRBPT,135.55,2025-01-14,NaN
2025-01-09,BB_UC,Long,IRIS.BO,495.8,240.05,3.91,3.91,NaN,,NaN,NaN,KRBPT,573.65,2025-01-09,NaN
2025-01-08,ATR_UC,Long,IRIS.BO,472.2,240.05,4.31,4.31,NaN,,NaN,NaN,KRBPT,573.65,2025-01-08,NaN
2025-01-14,ATR_UC,Long,IRIS.BO,573.65,240.05,3,3,NaN,,NaN,NaN,KRBPT,573.65,2025-01-14,NaN
2024-11-29,EWBB_DC,Long,IRONWOOD.BO,NaN,28.75,NaN,NaN,NaN,,NaN,NaN,KRBPT,40.41,2024-12-06,NaN
2024-12-24,EW_UC,Long,ISFT.NS,157,130.5,37.74,37.74,NaN,,NaN,NaN,KRBPT,134.4,2024-12-24,NaN
2024-12-24,LR_W,Long,IYKOTHITE.BO,17,14.06,340.14,340.14,NaN,,NaN,NaN,KRBPT,18.11,2024-12-24,NaN
2024-12-13,ATR_UC,Long,IZMO.NS,633.85,338.4,3.38,3.38,NaN,,NaN,NaN,KRBPT,474.4,2024-12-13,NaN
2024-12-02,BB_UC,Long,IZMO.NS,512,363.25,7,,NaN,,,,Googlesheet,474.4,2024-12-09,NaN
2024-11-26,ATR_UC,Long,IZMO.NS,477,338.4,7,,NaN,,,,Googlesheet,474.4,2024-12-09,NaN
2025-01-14,EW_BW,Long,JAGSNPHARM.NS,215,196.35,53.62,53.62,NaN,,NaN,NaN,KRBPT,215.25,2025-01-14,NaN
2025-01-14,EW_DC,Long,JAIHINDS.BO,47,44.52,403.23,403.23,NaN,,NaN,NaN,KRBPT,46.8,2025-01-14,NaN
2025-01-14,EW_DC,Long,JASH.NS,615,551,15.62,15.62,NaN,,NaN,NaN,KRBPT,614.9,2025-01-14,NaN
2024-12-24,BB_UC,Long,JAYBHCR.BO,12.35,8.8,281.69,281.69,NaN,,NaN,NaN,KRBPT,14.23,2024-12-24,NaN
2025-01-08,BB_DC,Long,JAYKAY.BO,129.45,114.2,65.57,65.57,NaN,,NaN,NaN,KRBPT,128.4,2025-01-08,NaN
2025-01-07,ATREW_W,Long,JAYKAY.BO,126,114.2,84.75,84.75,NaN,,NaN,NaN,KRBPT,128.4,2025-01-07,NaN
2025-01-14,EW_UC,Long,KEL.BO,31,28.03,336.7,336.7,NaN,,NaN,NaN,KRBPT,30.97,2025-01-14,NaN
2025-01-14,EW_UC,Long,KERALAYUR.BO,416,380.25,27.97,27.97,NaN,,NaN,NaN,KRBPT,415.55,2025-01-14,NaN
2025-01-14,EW_DC,Long,KERNEX.NS,1221,1112.35,9.2,9.2,NaN,,NaN,NaN,KRBPT,1221.15,2025-01-14,NaN
2025-01-14,EWBB_DC,Long,KHANDSE.NS,29,24.05,202.02,202.02,NaN,,NaN,NaN,KRBPT,29.12,2025-01-14,NaN
2025-01-14,EW_DC,Long,KINETICENG.BO,155,143,83.33,83.33,NaN,,NaN,NaN,KRBPT,154.7,2025-01-14,NaN
2025-01-10,EW_DC,Long,KIRANSY-B.BO,9,7.2,555.56,555.56,NaN,,NaN,NaN,KRBPT,8.18,2025-01-10,8.16
2025-01-10,BB_DC,Long,KITEX.NS,694.55,630,15.49,15.49,NaN,,NaN,NaN,KRBPT,730.25,2025-01-10,NaN
2025-01-14,BB_W,Long,KONNDOR.BO,12.61,10.66,512.82,512.82,NaN,,NaN,NaN,KRBPT,12.61,2025-01-14,NaN
2025-01-14,EW_W,Long,KOTHARIPET.NS,178,166.42,86.36,86.36,NaN,,NaN,NaN,KRBPT,178.46,2025-01-14,NaN
