Ticker,Date/Time,Close,myBuy ,myShort
NCC.NS,11/1/2024,308,1,
NELCO.NS,11/6/2024,961,1,
NGIND.BO,11/1/2024,171,1,
NFL.NS,11/7/2024,116,1,
NEXTMEDIA.NS,11/4/2024,7,1,
NIKHILAD.BO,11/6/2024,122,1,
NILAINFRA.NS,11/4/2024,12,1,
NITINSPIN.NS,10/31/2024,396,1,
OBEROIRLTY.NS,10/30/2024,2017,,1
OCTAVE.BO,11/4/2024,4,1,
OFSS.NS,11/6/2024,11518,1,
OILCOUNTUB.NS,11/5/2024,56,1,
OMINFRAL.NS,11/5/2024,155,1,
ONEPOINT.NS,11/6/2024,67,1,
ONMOBILE.NS,11/7/2024,80,1,
ORIENTCER.NS,11/6/2024,47,1,
ORIENTCEM.NS,11/7/2024,337,,1
PAGEIND.NS,11/7/2024,48003,1,
PARACABLES.NS,11/6/2024,72,1,
PASARI.BO,11/6/2024,10,1,
PASUPTAC.BO,11/1/2024,46,1,
PEL.NS,11/8/2024,1048,,1
PFS.NS,11/7/2024,43,1,
PGEL.NS,11/6/2024,690,1,
PGHL.NS,11/4/2024,5570,1,
PHCAP.BO,10/31/2024,202,1,
PHOENIXTN.BO,10/30/2024,255,1,
PICCADIL.BO,10/31/2024,758,1,
PICCASUG.BO,11/1/2024,65,1,
PICTUREHS.BO,11/5/2024,10,1,
PIDILITIND.NS,11/7/2024,3126,1,
PIONEEREMB.NS,11/6/2024,49,1,
POLSON.BO,11/6/2024,14612,1,
POLYCHEM.BO,10/31/2024,3027,,1
POLYLINK.BO,10/30/2024,36,1,
POLYPLEX.NS,11/7/2024,1232,1,
PORWAL.BO,11/5/2024,64,1,
PPL.NS,11/4/2024,540,1,
PRAENG.NS,10/31/2024,35,1,
PREMEXPLN.NS,11/7/2024,475,1,
PREMCO.BO,11/6/2024,490,1,
PREMSYN.BO,11/1/2024,21,1,
PREMIER.NS,11/5/2024,5,1,
PRISMMEDI.BO,11/8/2024,28,1,
PURVA.NS,11/4/2024,422,1,
QUANTBUILD.BO,11/8/2024,4,1,
RACE.BO,11/1/2024,384,1,
RAJABAH.BO,11/5/2024,6429,1,
RAJINFRA.BO,11/4/2024,5,1,
RASANDIK.BO,11/1/2024,118,1,
RASIELEC.BO,11/1/2024,35,1,
RAVALSUGAR.BO,11/4/2024,1746,1,
RBL.NS,11/7/2024,1021,1,
RESTILE.BO,11/5/2024,9,1,
RGRL.BO,10/31/2024,11,1,
RICHAIND.BO,11/4/2024,2,1,
RIDDHI.BO,10/31/2024,611,1,
RKDL.NS,11/4/2024,25,1,
RKFORGE.NS,11/7/2024,963,1,
ROSSARI.NS,11/7/2024,818,1,
RSSOFTWARE.NS,11/6/2024,236,1,
RSSOFTWARE.NS,11/7/2024,236,,1
RTNPOWER.NS,11/7/2024,14,1,
RSWM.NS,11/4/2024,198,1,
RVHL.NS,11/4/2024,52,1,
RUPA.NS,11/8/2024,274,1,
RUCHIRA.NS,11/4/2024,127,1,
RUCHINFRA.NS,11/6/2024,13,1,
SADBHIN.NS,10/30/2024,6,1,
SAGCEM.NS,10/30/2024,219,1,
SAKSOFT.NS,11/7/2024,236,1,
SALZERELEC.NS,11/8/2024,1020,,1
SAMKRG.BO,11/4/2024,188,1,
SAMRATPH.BO,11/8/2024,497,1,
SAMTEX.BO,11/6/2024,3,1,
SANDESH.NS,11/6/2024,1654,1,
SANJIVIN.BO,10/31/2024,314,1,
SANWARIA.NS,11/4/2024,1,1,
SDL.BO,10/30/2024,29,,1
SEATV.BO,11/8/2024,11,1,
SETCO.NS,11/6/2024,11,1,
SELAN.NS,10/30/2024,908,1,
SEYAIND.NS,10/31/2024,31,1,
SEVENHILL.BO,11/1/2024,1,1,
SHAILY.BO,10/31/2024,1129,1,
SHAKTIPUMP.NS,11/5/2024,4687,,1
SHALIWIR.BO,11/4/2024,26,1,
SHANGAR.BO,10/31/2024,9,1,
SHARDAMOTR.NS,10/31/2024,2155,1,
SHARIKA.BO,11/4/2024,18,1,
SHHARICH.BO,11/7/2024,104,1,
SHILCTECH.BO,10/31/2024,7442,,1
SHILPAMED.NS,11/7/2024,852,1,
SHRADHA.NS,11/6/2024,187,1,
SHREEPUSHK.NS,10/31/2024,270,,1
SHREMETAL.BO,10/30/2024,49,1,
SIEL.BO,11/1/2024,55,1,
SIELFNS.BO,11/1/2024,64,1,
SIL.NS,11/4/2024,27,1,
SIPL.BO,11/6/2024,15,,1
SKPSEC.BO,11/5/2024,243,,1
SMFIL.BO,11/1/2024,8,1,
SOUTHERNIN.BO,11/1/2024,24,1,
SOUTHWEST.NS,11/6/2024,126,1,
SPAL.NS,11/4/2024,950,1,
SPCAPIT.BO,10/31/2024,57,1,
SPELS.BO,10/31/2024,181,1,
SPIC.NS,11/6/2024,80,1,
SPLPETRO.NS,11/4/2024,754,1,
SPMLINFRA.NS,11/7/2024,220,1,
SRAMSET.BO,11/1/2024,413,1,
SRIKPRIND.BO,11/6/2024,34,1,
SSLEL.BO,11/4/2024,346,1,
STERTOOLS.NS,11/6/2024,539,1,
SUBSM.BO,11/6/2024,26,,1
SUBROS.NS,11/6/2024,659,1,
SUDARSCHEM.NS,11/6/2024,1010,1,
SUMICHEM.NS,10/31/2024,548,1,
SUMEETINDS.NS,11/6/2024,98,,1
SUNLOC.BO,11/1/2024,83,1,
SUPERSPIN.NS,11/4/2024,12,1,
SURANAT&P.NS,10/16/2024,20,1,
SURANAT&P.NS,10/21/2024,20,,1
SVARTCORP.BO,11/1/2024,5,1,
SUTLEJTEX.NS,11/8/2024,66,1,
SWAGTAM.BO,11/6/2024,79,,1
SWARNSAR.BO,11/7/2024,44,1,
SWARAJENG.NS,11/7/2024,3076,1,
SYNCOMF.BO,11/7/2024,21,1,
SYNGENE.NS,11/6/2024,898,1,
TALBROSENG.BO,11/1/2024,591,1,
TALBROAUTO.NS,10/30/2024,302,1,
TASTYBITE.NS,11/7/2024,12333,1,
TATAELXSI.NS,11/6/2024,6941,1,
TCFCFINQ.BO,11/8/2024,76,1,
TDPOWERSYS.NS,10/31/2024,415,1,
TCS.NS,11/7/2024,4147,1,
TECHNOE.NS,11/6/2024,1617,1,
TEXINFRA.NS,10/31/2024,126,1,
THACKER.BO,11/4/2024,1539,1,
THAKDEV.BO,11/8/2024,202,1,
TIIL.NS,11/6/2024,2991,1,
TITAGARH.NS,10/31/2024,1151,1,
TIRUMALCHM.NS,11/6/2024,332,1,
TPLPLASTEH.NS,11/7/2024,106,1,
TOKYOPLAST.NS,10/30/2024,127,1,
TRIVENIENT.BO,11/5/2024,2,1,
TUTIALKA.BO,10/31/2024,98,1,
TVSELECT.NS,11/6/2024,383,1,
UGARSUGAR.NS,11/6/2024,79,1,
ULTRACAB.BO,11/6/2024,16,1,
ULTRAMAR.BO,11/7/2024,532,1,
UNIQUEO.BO,11/6/2024,162,1,
UNIROYAL.BO,10/31/2024,24,1,
UNISON.BO,11/8/2024,26,1,
UNITDCR.BO,11/6/2024,33,1,
UNIVSTAR.BO,11/8/2024,222,,1
UNRYLMA.BO,11/6/2024,19,,1
USHAKIRA.BO,11/6/2024,40,,1
UTLINDS.BO,11/6/2024,3,1,
VADILENT.BO,11/7/2024,4680,1,
VAMA.BO,11/5/2024,9,1,
VARDHACRLC.NS,11/5/2024,56,1,
VARDMNPOLY.NS,11/7/2024,10,1,
VEERENRGY.BO,11/4/2024,22,1,
VEERHEALTH.BO,11/1/2024,20,1,
VENKEYS.NS,11/6/2024,1754,1,
VICTMILL.BO,11/4/2024,7560,1,
VGUARD.NS,10/31/2024,432,1,
VIJSOLX.BO,11/6/2024,983,1,
VIJSOLX.BO,11/7/2024,983,,1
VINEETLAB.BO,10/31/2024,58,1,
VIKASWSP.BO,11/1/2024,2,1,
VIKRAMTH.BO,11/1/2024,184,1,
VINATIORGA.NS,11/1/2024,1913,,1
VIRATCRA.BO,11/8/2024,66,,1
VIPCLOTHNG.NS,11/4/2024,39,1,
VIVIDIND.BO,11/4/2024,20,1,
VMS.BO,11/4/2024,49,1,
VOLLF.BO,11/1/2024,16,1,
VRL.BO,11/4/2024,282,1,
VOLTAS.NS,11/8/2024,1766,1,
WANBURY.NS,11/8/2024,260,1,
WEPSOLN.BO,11/7/2024,36,1,
WINSOMBR.BO,11/1/2024,47,1,
WIPL.NS,11/4/2024,199,1,
WINSOMTX.BO,11/7/2024,100,1,
WINDMACHIN.NS,11/4/2024,238,1,
WPIL.BO,10/30/2024,600,1,
WIPRO.NS,11/4/2024,569,,1
XPROINDIA.NS,11/7/2024,1141,1,
YOGISUNG.BO,10/31/2024,11,1,
ZEAL.BO,11/1/2024,12,1,
ZENITHHE.BO,10/30/2024,6,1,
ZENOTECH.BO,11/6/2024,88,1,
ZENITHEXPO.NS,11/1/2024,292,,1
ZFCVINDIA.NS,11/5/2024,14934,1,
ZODIACLOTH.NS,11/4/2024,122,1,
ZYDUSWELL.NS,11/4/2024,1955,1,
ZUARIIND.NS,11/4/2024,342,1,
