Date/Time,Ticker,Alert,BearBreak,Buy_ATR,Buy_BB,Buy_EW,Buy_LR,Close,FromHigh,FromLow,Mega Sellby Larger Wave,NumberOfTickers,Pattern,PercentileRank,Rank,S1,SCTR,SL,hh,ll,Buy,Current_Price,Quantity,P/L Percentage
2024-11-25,M&MFIN.NS,0.0,,,BB,EW,,273.0,0.0,0.0,,3337.0,_DC,39.69,2013.0,0.0,-2.46,254.3,275.0,254.3,EWBB_DC,272.6499938964844,53.0,-0.0012820736392513737
2024-11-25,MAHSEAMLES.NS,0.0,,,BB,,,653.05,0.0,0.0,,3337.0,_W,40.38,1990.0,0.0,-2.23,,655.8,598.05,BB_W,655.0499877929688,18.0,0.003062533945285653
2024-11-25,MANAKSTEEL.NS,0.0,,,,EW,,65.0,0.0,2.0,,3337.0,_DC,52.94,1571.0,0.0,2.38,58.01,67.28,58.01,EW_DC,61.0,143.0,-0.06153846153846154
2024-11-25,MARBU.BO,0.0,,,,EW,,107.0,2.0,0.0,,3337.0,_UC,97.0,101.0,0.0,71.12,96.97,118.38,96.97,EW_UC,106.2699966430664,100.0,-0.006822461279753213
2024-11-25,MAZDOCK.NS,0.0,,,BB,,,4132.3,0.0,0.0,,3337.0,_DC,73.08,899.0,0.0,11.92,,4180.0,3851.2,BB_DC,4175.60009765625,4.0,0.010478449690547592
2024-11-25,METALCO.BO,0.0,,,,EW,,90.0,0.0,2.0,,3337.0,_W,45.53,1818.0,0.0,-0.4,81.63,93.97,81.63,EW_W,83.5999984741211,119.0,-0.07111112806532117
2024-11-25,METSL.BO,0.0,,,BB,,,140.95,0.0,5.0,,3337.0,_W,37.02,2102.0,0.0,-3.34,,145.05,128.05,BB_W,132.64999389648438,78.0,-0.05888617313597456
2024-11-25,MITSU.BO,0.0,,,BB,EW,,118.0,0.0,4.0,,3337.0,_DC,12.83,2909.0,0.0,-16.0,109.0,119.95,109.0,EWBB_DC,115.94999694824219,111.0,-0.017372907218286545
2024-11-25,MODAIRY.BO,0.0,,,,EW,,59.0,0.0,1.0,,3337.0,_W,71.16,963.0,0.0,10.48,53.1,59.3,53.1,EW_W,56.97999954223633,169.0,-0.034237295894299524
2024-11-25,MSTCLTD.NS,0.0,,,BB,,,640.6,0.0,0.0,,3337.0,_DC,13.55,2885.0,0.0,-15.05,,646.9,557.75,BB_DC,661.0999755859375,12.0,0.0320012107179792
2024-11-25,MUKATPIP.BO,0.0,,,,EW,,22.0,0.0,0.0,,3337.0,_W,87.08,432.0,0.0,26.53,19.48,21.71,19.48,EW_W,21.0,397.0,-0.045454545454545456
2024-11-25,MYSORPETRO.BO,0.0,,,BB,,,183.8,0.0,1.0,,3337.0,_DC,28.33,2392.0,0.0,-6.41,,244.0,162.0,BB_DC,170.85000610351562,46.0,-0.0704569852909923
2024-11-25,MYSTICELE.BO,0.0,,,,EW,,6.0,6.0,2.0,,3337.0,_W,85.07,499.0,0.0,23.61,5.48,6.49,5.48,EW_W,5.590000152587891,1923.0,-0.06833330790201823
2024-11-25,NAGAFERT.NS,0.0,,,BB,,,9.34,0.0,1.0,,3337.0,_DC,22.06,2601.0,0.0,-8.97,,10.77,9.06,BB_DC,9.34000015258789,3571.0,1.6337033272709695e-08
2024-11-25,NAGREEKEXP.NS,0.0,,,,EW,,35.0,0.0,2.0,,3337.0,_DC,49.7,1679.0,0.0,1.13,32.71,39.4,32.71,EW_DC,35.68000030517578,437.0,0.019428580147879463
2024-11-25,NATPLASTI.BO,0.0,,,,EW,,387.0,2.0,4.0,,3337.0,_UC,38.73,2045.0,0.0,-2.75,360.0,423.35,360.0,EW_UC,391.54998779296875,37.0,0.011757074400436046
2024-11-25,NEIL.BO,0.0,,,,EW,,14.0,1.0,1.0,,3337.0,_DC,16.22,2796.0,0.0,-12.47,12.03,16.04,12.03,EW_DC,13.199999809265137,508.0,-0.05714287076677595
2024-11-25,NGIL.BO,0.0,,,,EW,,38.0,0.0,2.0,,3337.0,_DC,13.43,2889.0,0.0,-15.19,34.0,38.25,34.0,EW_DC,38.33000183105469,250.0,0.00868425871196546
2024-11-25,NIACL.NS,0.0,,,BB,EW,,180.0,0.0,2.0,,3337.0,_DC,11.75,2945.0,0.0,-17.38,168.8,182.5,168.8,EWBB_DC,180.39999389648438,89.0,0.0022221883138020832
2024-11-25,NIHARINF.BO,0.0,,,BB,,,6.67,0.0,2.0,,3337.0,_DC,68.17,1063.0,0.0,8.63,,7.11,5.96,BB_DC,6.5,1408.0,-0.025487256371814083
2024-11-25,NILASPACES.NS,0.0,,ATR,,,,13.1,0.0,1.0,,3337.0,_UC,86.75,443.0,0.0,26.14,,13.17,12.1,ATR_UC,13.170000076293945,1000.0,0.005343517274346997
2024-11-25,NNTL.BO,0.0,,,BB,,,23.1,0.0,0.0,,3337.0,_W,56.24,1461.0,0.0,3.51,,23.1,22.0,BB_W,20.90999984741211,909.0,-0.09480520141073125
2024-11-25,NOL.BO,0.0,,,,EW,,130.0,0.0,1.0,,3337.0,_BW,24.37,2524.0,0.0,-7.82,114.9,129.75,114.9,EW_BW,123.0999984741211,66.0,-0.05307693481445312
2024-11-25,OCTAVE.BO,0.0,,,,EW,,4.0,3.0,6.0,,3337.0,_W,89.18,362.0,0.0,30.4,3.76,4.35,3.76,EW_W,4.260000228881836,4167.0,0.06500005722045898
2024-11-25,OIL.NS,0.0,,,BB,,,515.05,0.0,0.0,,3337.0,_W,67.9,1072.0,0.0,8.52,,521.95,464.0,BB_W,518.75,20.0,0.007183768566158715
2024-11-25,OMINFRAL.NS,0.0,,,,EW,,137.0,2.0,2.0,,3337.0,_BW,26.08,2467.0,0.0,-7.16,124.34,169.0,124.34,EW_BW,133.66000366210938,79.0,-0.024379535313070255
2024-11-25,ONELIFECAP.NS,0.0,,,,EW,,15.0,1.0,2.0,,3337.0,_BW,18.26,2728.0,0.0,-11.08,14.51,20.65,14.51,EW_BW,14.890000343322754,2041.0,-0.00733331044514974
2024-11-25,ONGC.NS,0.0,,,,EW,,256.0,0.0,2.0,,3337.0,_DC,22.78,2577.0,0.0,-8.53,240.8,256.35,240.8,EW_DC,257.8999938964844,66.0,0.00742185115814209
2024-11-25,OONE.BO,0.0,,,,EW,,11.0,1.0,2.0,,3337.0,_DC,10.73,2979.0,0.0,-19.79,9.8,11.6,9.8,EW_DC,10.09000015258789,833.0,-0.0827272588556463
2024-11-25,OPTIFIN.BO,0.0,,ATR,,,,184.8,0.0,0.0,,3337.0,_BW,92.84,240.0,0.0,38.75,,184.8,112.0,ATR_BW,178.5,14.0,-0.03409090909090915
2024-11-25,ORICONENT.NS,0.0,,,,EW,,29.0,0.0,1.0,,3337.0,_DC,10.88,2974.0,0.0,-19.35,26.67,36.65,26.67,EW_DC,29.270000457763672,429.0,0.00931036061254041
2024-11-25,ORIENTLTD.NS,0.0,,,BB,,,104.22,11.0,6.0,,3337.0,_W,65.2,1162.0,0.0,7.09,,128.6,100.25,BB_W,104.73999786376953,252.0,0.004989424906635314
2024-11-25,PARMCOS-B.BO,0.0,,,BB,,,52.0,0.0,4.0,,3337.0,_W,72.99,902.0,0.0,11.89,,53.8,44.89,BB_W,48.61000061035156,141.0,-0.06519229595477764
2024-11-25,PATINTLOG.NS,0.0,,,,EW,,23.0,0.0,2.0,,3337.0,_UC,48.56,1717.0,0.0,0.73,21.0,25.75,21.0,EW_UC,23.31999969482422,500.0,0.013913030209748642
2024-11-25,PAUSHAKLTD.BO,0.0,,,BB,,,5300.0,0.0,0.0,,3337.0,_DT,49.64,1681.0,0.0,1.11,,5380.0,4950.0,BB_DT,5501.75,3.0,0.03806603773584906
2024-11-25,PAVNAIND.NS,0.0,,,BB,,,569.0,0.0,2.0,,3337.0,_DC,59.11,1365.0,0.0,4.63,,657.4,530.5,BB_DC,561.5499877929688,26.0,-0.013093167323429262
2024-11-25,PCBL.NS,0.0,,,BB,,,396.05,0.0,2.0,,3337.0,_DC,78.57,716.0,0.0,16.19,,409.8,381.55,BB_DC,394.3999938964844,69.0,-0.004166156049780675
2024-11-25,PCJEWELLER.NS,0.0,,,BB,,,145.1,0.0,1.0,,3337.0,_DC,96.97,102.0,0.0,70.73,,162.9,134.7,BB_DC,150.6199951171875,96.0,0.03804269550094766
2024-11-25,PEARLPOLY.NS,0.0,,,,EW,,36.0,3.0,1.0,,3337.0,_BW,46.19,1796.0,0.0,-0.13,32.93,38.02,32.93,EW_BW,34.7599983215332,326.0,-0.03444449106852213
2024-11-25,PEL.NS,0.0,,,BB,,,1094.95,0.0,0.0,,3337.0,_DC,79.26,693.0,0.0,16.82,,1109.0,994.05,BB_DC,1107.75,10.0,0.011690031508288007
2024-11-25,PERFEPA.BO,0.0,,,,EW,,129.0,4.0,4.0,,3337.0,_DC,67.03,1101.0,0.0,8.09,116.65,140.0,116.65,EW_DC,121.69999694824219,81.0,-0.05658917094385901
2024-11-25,PFC.NS,0.0,,,BB,,,497.4,0.0,0.0,,3337.0,_BW,64.42,1188.0,0.0,6.75,,505.35,432.8,BB_BW,481.5,15.0,-0.03196622436670683
2024-11-25,PGFOILQ.BO,0.0,,,BB,,,187.9,0.0,2.0,,3337.0,_DC,30.7,2313.0,0.0,-5.62,,197.0,177.65,BB_DC,184.10000610351562,98.0,-0.020223490667825337
2024-11-25,PILITA.NS,0.0,,,BB,,,13.81,0.0,1.0,,3337.0,_DC,61.09,1299.0,0.0,5.42,,16.35,13.2,BB_DC,13.90999984741211,1639.0,0.007241118567133155
2024-11-25,PODDARMENT.NS,0.0,,,,EW,,376.0,0.0,0.0,,3337.0,_DC,34.38,2190.0,0.0,-4.3,355.0,378.7,355.0,EW_DC,382.0,48.0,0.015957446808510637
2024-11-25,POLOHOT.BO,0.0,,,BB,,,7.09,2.0,3.0,,3337.0,_W,96.52,117.0,0.0,62.8,,9.19,6.57,BB_W,6.480000019073486,1923.0,-0.08603666867792857
2024-11-25,POOJA.BO,0.0,,,BB,,,39.9,7.0,7.0,,3337.0,_W,17.81,2743.0,0.0,-11.37,,44.0,38.0,BB_W,40.060001373291016,526.0,0.004010059480977871
2024-11-25,PPL.NS,0.0,,,,EW,,500.0,0.0,2.0,,3337.0,_DC,67.36,1090.0,0.0,8.25,464.35,576.0,464.35,EW_DC,505.04998779296875,28.0,0.0100999755859375
2024-11-25,PRAGBOS.BO,0.0,,,,EW,,3.0,13.0,9.0,,3337.0,_UC,40.32,1992.0,0.0,-2.27,2.67,3.05,2.67,EW_UC,2.8499999046325684,3030.0,-0.05000003178914388
2024-11-25,PRAKASH.NS,0.0,,,,EW,,169.0,0.0,1.0,,3337.0,_DC,44.09,1866.0,0.0,-1.05,159.05,175.2,159.05,EW_DC,166.42999267578125,101.0,-0.015207143930288462
2024-11-25,PRAXIS.NS,0.0,,,BB,,,22.55,0.0,1.0,,3337.0,_DC,67.63,1081.0,0.0,8.35,,27.7,20.14,BB_DC,22.18000030517578,415.0,-0.01640796872834676
2024-11-25,PRECISIO.BO,0.0,,,BB,,,128.8,0.0,1.0,,3337.0,_DC,15.56,2818.0,0.0,-13.03,,155.0,120.0,BB_DC,128.8000030517578,114.0,2.3693771747913943e-08
2024-11-25,PRECWIRE.NS,0.0,,,BB,,,176.82,3.0,6.0,,3337.0,_DC,71.94,937.0,0.0,11.04,,200.75,168.0,BB_DC,174.38999938964844,113.0,-0.013742792729055287
2024-11-25,PREMEXPLN.NS,0.0,,,BB,,,425.0,0.0,1.0,,3337.0,_DC,18.08,2734.0,0.0,-11.17,,511.55,402.25,BB_DC,422.3999938964844,44.0,-0.006117661420036765
2024-11-25,PSUBNKBEES.BO,0.0,,,BB,,,75.7,0.0,2.0,,3337.0,_DC,41.91,1939.0,0.0,-1.69,,75.74,68.73,BB_DC,75.5199966430664,143.0,-0.0023778514786472467
2024-11-25,PTC.NS,0.0,,,,EW,,171.0,0.0,2.0,,3337.0,_BW,14.81,2843.0,0.0,-13.74,158.01,173.45,158.01,EW_BW,168.02000427246094,77.0,-0.01742687559964364
2024-11-25,PUNJABCHEM.NS,0.0,,,BB,,,1014.3,4.0,4.0,,3337.0,_DC,25.72,2479.0,0.0,-7.29,,1144.0,965.0,BB_DC,989.0499877929688,20.0,-0.024894027612177072
2024-11-25,PUNJCOMMU.BO,0.0,,,BB,,,54.5,2.0,2.0,,3337.0,_W,46.16,1797.0,0.0,-0.13,,55.0,49.05,BB_W,50.75,183.0,-0.06880733944954129
2024-11-25,PURSHOTTAM.BO,,,,,EW,,41.0,1.0,1.0,,3337.0,_DC,6.59,3117.0,,,38.63,63.6,38.63,EW_DC,39.41999816894531,422.0,-0.038536630025724085
2024-11-25,QUICKHEAL.NS,0.0,,,BB,,,582.3,3.0,4.0,,3337.0,_DC,67.84,1074.0,0.0,8.5,,667.5,564.1,BB_DC,579.0,55.0,-0.005667181865017954
2024-11-25,RAILTEL.NS,0.0,,,,EW,,398.0,0.0,2.0,,3337.0,_BW,21.16,2631.0,0.0,-9.4,360.0,402.65,360.0,EW_BW,396.8500061035156,26.0,-0.00288943190071451
2024-11-25,RASANDIK.BO,0.0,,,,EW,,112.0,0.0,2.0,,3337.0,_BW,54.08,1533.0,0.0,2.78,98.7,128.0,98.7,EW_BW,108.69999694824219,75.0,-0.029464312962123325
2024-11-25,RASIELEC.BO,0.0,,,,EW,,35.0,0.0,1.0,,3337.0,_DC,55.04,1501.0,0.0,3.07,31.2,36.8,31.2,EW_DC,32.08000183105469,263.0,-0.08342851911272321
2024-11-25,RAYMOND.NS,0.0,,,BB,,,1733.7,0.0,0.0,,3337.0,_W,22.57,2584.0,0.0,-8.66,,1771.85,1412.05,BB_W,1726.1500244140625,3.0,-0.004354833930863209
2024-11-25,RDBRIL.BO,0.0,,,BB,,,484.0,1.0,1.0,,3337.0,_DC,97.63,80.0,0.0,84.56,,499.9,445.25,BB_DC,457.3999938964844,26.0,-0.05495869029651989
2024-11-25,RDBRL.BO,0.0,,,BB,,,165.7,0.0,2.0,,3337.0,_DC,63.58,1216.0,0.0,6.38,,196.0,153.0,BB_DC,165.14999389648438,79.0,-0.003319288494360976
2024-11-25,RECLTD.NS,0.0,,,,EW,,529.0,0.0,2.0,,3337.0,_DC,45.92,1805.0,0.0,-0.23,469.0,534.4,469.0,EW_DC,519.4000244140625,17.0,-0.018147401863775992
2024-11-25,RELCHEMQ.BO,0.0,,,,EW,,215.0,2.0,2.0,,3337.0,_DC,39.6,2016.0,0.0,-2.47,201.65,238.8,201.65,EW_DC,214.14999389648438,75.0,-0.0039535167605377905
2024-11-25,RELIANCE.NS,0.0,,,,EW,,1294.0,0.0,2.0,,3337.0,_DC,25.99,2470.0,0.0,-7.18,1217.25,1302.85,1217.25,EW_DC,1287.0,13.0,-0.005409582689335394
2024-11-25,RELINFRA.NS,0.0,,,,EW,,269.0,0.0,2.0,,3337.0,_DC,83.06,566.0,0.0,21.07,244.9,270.5,244.9,EW_DC,258.8500061035156,41.0,-0.037732319317785784
2024-11-25,RENUKA.NS,0.0,,,BB,,,40.07,0.0,1.0,,3337.0,_DC,26.92,2439.0,0.0,-6.8,,40.65,38.2,BB_DC,39.959999084472656,535.0,-0.002745218755361718
2024-11-25,REPCOHOME.NS,0.0,,,,EW,,476.0,0.0,2.0,,3337.0,_DC,26.02,2469.0,0.0,-7.16,436.75,477.55,436.75,EW_DC,476.70001220703125,25.0,0.001470613880317752
2024-11-25,RESPONSINF.BO,0.0,,,,EW,,55.0,0.0,1.0,,3337.0,_BW,9.65,3015.0,0.0,-22.67,48.55,66.7,48.55,EW_BW,48.279998779296875,155.0,-0.12218184037642045
