Ticker,Date/Time,Close,Mega Buy by Larger Wave ,SL
AJANTPHARM.NS,9/24/2024,2997,3122.79,3067.05
AJEL.BO,8/23/2024,17,18.56,16.44
AJEL.BO,8/28/2024,17,19.38,16.44
AJEL.BO,8/29/2024,17,18.41,17.95
AJEL.BO,8/30/2024,17,18.62,17.95
AJEL.BO,9/24/2024,17,16.00,15.70
AJEL.BO,10/8/2024,17,16.01,15.76
AJEL.BO,10/18/2024,17,15.36,15.00
AJEL.BO,10/25/2024,17,15.60,15.30
AJMERA.NS,10/15/2024,914,711.50,609.55
AJMERA.NS,10/22/2024,914,851.20,609.55
AJMERA.NS,10/23/2024,914,837.63,609.55
AJMERA.NS,10/24/2024,914,899.91,609.55
AJMERA.NS,10/28/2024,914,841.54,609.55
AJOONI.NS,8/19/2024,8,6.73,6.50
AJOONI.NS,9/10/2024,8,8.62,8.40
AJOONI.NS,10/8/2024,8,7.48,7.30
AJOONI.NS,10/29/2024,8,6.81,6.65
AKASH.NS,8/19/2024,35,37.47,36.30
AKASH.NS,9/3/2024,35,39.15,37.81
AKASH.NS,9/4/2024,35,39.88,37.81
AKASH.NS,9/5/2024,35,39.53,37.81
AKASH.NS,9/6/2024,35,38.93,37.81
AKASH.NS,9/9/2024,35,38.47,38.10
AKASH.NS,9/10/2024,35,38.99,38.10
AKASH.NS,9/11/2024,35,38.38,38.00
AKASH.NS,9/12/2024,35,38.27,37.50
AKASH.NS,9/13/2024,35,38.57,37.50
AKASH.NS,9/16/2024,35,38.91,37.50
AKASH.NS,9/17/2024,35,37.91,37.50
AKASH.NS,9/18/2024,35,37.76,37.50
AKASH.NS,9/19/2024,35,37.62,37.00
AKASH.NS,9/23/2024,35,37.50,36.06
AKASH.NS,10/28/2024,35,33.32,31.47
AKCAPIT.BO,9/10/2024,1122,1073.16,1005.00
AKCAPIT.BO,9/19/2024,1122,1077.65,1051.00
AKCAPIT.BO,10/24/2024,1122,1046.58,1005.40
AKI.BO,9/19/2024,19,20.66,18.90
AKI.BO,10/8/2024,19,19.49,19.09
AKI.BO,10/18/2024,19,19.28,18.81
AKG.NS,9/11/2024,19,20.90,20.20
AKG.NS,9/12/2024,19,21.47,20.20
AKG.NS,9/13/2024,19,21.32,20.20
AKG.NS,9/16/2024,19,21.98,20.20
AKG.NS,9/17/2024,19,21.30,20.20
AKSHAR.BO,8/19/2024,1,2.03,1.93
AKSHAR.BO,8/28/2024,1,1.80,1.59
AKSHAR.BO,9/20/2024,1,1.66,1.61
AKSHARCHEM.NS,8/13/2024,288,309.50,301.30
AKSHARCHEM.NS,8/19/2024,288,313.07,301.50
AKSHARCHEM.NS,9/4/2024,288,340.75,331.45
AKSHARCHEM.NS,10/10/2024,288,317.01,296.60
AKSPINTEX.BO,8/21/2024,367,219.00,216.50
AKSPINTEX.BO,10/1/2024,367,226.99,193.15
AKSHOPTFBR.NS,8/16/2024,10,9.04,8.40
AKSHOPTFBR.NS,9/30/2024,10,8.38,8.17
