Ticker,Date/Time,Close,myBuy ,myShort
SHREEPUSHK.NS,10/7/2024,253,,1
SHREYANIND.NS,10/7/2024,256,,1
SILGO.NS,10/1/2024,44,,1
SIMPLEXINF.NS,10/4/2024,217,,1
SITINET.NS,10/4/2024,1,1,
SMIFS.BO,10/3/2024,84,,1
SOLARINDS.NS,10/4/2024,11238,,1
SOUTHMG.BO,10/7/2024,360,1,
SPORTKING.BO,10/9/2024,119,1,
SRIKPRIND.BO,10/3/2024,37,1,
STARLOG.BO,10/1/2024,49,,1
STYRENIX.NS,10/1/2024,2407,1,
SUPREMEIND.NS,10/3/2024,5449,,1
SUPREMEIND.NS,10/7/2024,5449,1,
SVCIND.BO,9/30/2024,5,,1
SWAGTAM.BO,9/30/2024,82,1,
SWARNSAR.BO,10/7/2024,52,,1
TATAPOWER.NS,10/7/2024,461,,1
TATASTLLP.NS,11/15/2023,830,1,
TCIIND.BO,10/9/2024,1390,1,
TDPOWERSYS.NS,9/30/2024,389,1,
TDPOWERSYS.NS,10/3/2024,389,,1
TECHIN.NS,10/9/2024,51,,1
TEMBO.NS,10/8/2024,481,,1
TGVSL.BO,10/9/2024,95,1,
TRIL.NS,10/3/2024,674,1,
TTKPRESTIG.NS,10/7/2024,875,1,
ULTRACEMCO.NS,10/3/2024,11350,,1
UNRYLMA.BO,10/4/2024,18,1,
VAMSHIRU.BO,10/4/2024,60,1,
VARDHACRLC.NS,10/3/2024,59,1,
VARDHACRLC.NS,10/7/2024,59,,1
VARDMNPOLY.NS,10/8/2024,12,,1
VENTURA.BO,10/9/2024,14,1,
VERTEX.BO,9/30/2024,5,1,
VIJSOLX.BO,10/1/2024,1061,1,
VIJSOLX.BO,10/3/2024,1061,,1
VIKASWSP.BO,10/1/2024,2,1,
VIKASWSP.BO,10/3/2024,2,,1
VIPULLTD.NS,10/3/2024,38,1,
VISHWARAJ.NS,10/4/2024,19,,1
VSTTILLERS.NS,10/4/2024,4412,,1
WELSPUNIND.NS,2/9/2024,153,1,
WEPSOLN.BO,9/30/2024,37,1,
ZENITHEXPO.NS,9/30/2024,288,1,
ZMILGFIN.BO,10/7/2024,36,,1
