Date/Time,Ticker,Alert,BearBreak,Buy_ATR,Buy_BB,Buy_EW,Buy_LR,Buy_ZZ,Close,DnBars,Downtrend Length,FromHigh,FromLow,LR_LC,LR_MC,LR_UC,Mega Sellby Larger Wave,NumberOfTickers,Pattern,PercentileRank,Rank,S1,SCTR,SL,UpBars,Uptrend Length,hh,ll,myShort,Buy
2024-08-30,GLOBUSCON.BO,0.0,,,,EW,,,20,,,,,,,,,3563.0,,22.12,2775.0,3.72,-5.08,17.37,,,,,,EW
2024-08-30,GNRL.BO,0.0,,,,EW,,,24,,,,,,,,,3563.0,,19.17,2880.0,0.7,-7.1,13.82,,,,,,EW
2024-08-30,GOLDCOINHF.BO,1.0,,,,EW,,,9,,,,,,,,,3563.0,,41.94,2069.0,6.49,3.87,7.0,,,,,,EW
2024-08-30,GOWRALE.BO,1.0,,,,EW,,,56,,,,,,,,66.61,3563.0,,97.28,98.0,13.97,64.55,39.66,,,,,,EW
2024-08-30,GRATEXI.BO,0.0,,,,EW,,,22,,,,,,,,19.15,3563.0,,23.67,2720.0,-5.07,-4.14,18.05,,,,,,EW
2024-08-30,GRAVITY.BO,0.0,,,,EW,,,4,,,,,,,,,3563.0,,26.84,2607.0,-5.48,-2.24,4.04,,,,,,EW
2024-08-30,GRWRHITECH.BO,1.0,,,,EW,,,3766,,,,,,,,,3563.0,,94.24,206.0,6.22,48.16,3093.25,,,,,,EW
2024-08-30,GSLSEC.BO,0.0,,,,EW,,,14,,,,,,,,14.39,3563.0,,22.63,2757.0,-4.86,-4.69,13.21,,,,,,EW
2024-08-30,GUJALKALI.NS,0.0,,,,EW,,,807,,,,,,,,,3563.0,,34.59,2331.0,0.24,0.98,709.45,,,,,,EW
2024-08-30,GUJCONT.BO,0.0,,,,EW,,,174,,,,,,,,187.9,3563.0,,59.8,1433.0,-1.2,11.69,166.05,,,,,,EW
2024-08-30,GUJCRED.BO,0.0,,,,EW,,,31,,,,,,,,,3563.0,,17.77,2930.0,3.27,-8.3,19.83,,,,,,EW
2024-08-30,HATHWAYB.BO,0.0,,,,EW,,,21,,,,,,,,20.06,3563.0,,36.33,2269.0,1.6,1.66,19.0,,,,,,EW
2024-08-30,HAVISHA.NS,0.0,,,,EW,,,2,,,,,,,,2.38,3563.0,,21.79,2787.0,-0.76,-5.31,2.3,,,,,,EW
2024-08-30,HILTON.NS,1.0,,,,EW,,,87,,,,,,,,,3563.0,,14.65,3041.0,7.12,-12.36,81.7,,,,,,EW
2024-08-30,HISARMETAL.NS,0.0,,,,EW,,,195,,,,,,,,,3563.0,,29.11,2526.0,1.25,-1.2,184.15,,,,,,EW
2024-08-30,HISARSP.BO,1.0,,,,EW,,,75,,,,,,,,,3563.0,,20.38,2837.0,5.03,-6.26,42.33,,,,,,EW
2024-08-30,IDM.BO,1.0,,,,EW,,,33,,,,,,,,,3563.0,,67.6,1155.0,4.25,15.51,23.8,,,,,,EW
2024-08-30,IIFLSEC.NS,1.0,,,,EW,,,409,,,,,,,,,3563.0,,95.85,149.0,5.02,53.97,195.0,,,,,,EW
2024-08-30,INDAG.BO,0.0,,,,EW,,,208,,,,,,,,239.84,3563.0,,82.59,621.0,-1.55,27.5,235.0,,,,,,EW
2024-08-30,INDIANHUME.NS,0.0,,,,EW,,,472,,,,,,,,,3563.0,,92.95,252.0,-0.64,44.75,520.0,,,,,,EW
2024-08-30,INDIANVSH.BO,0.0,,,,EW,,,14,,,,,,,,,3563.0,,21.53,2796.0,3.87,-5.53,13.11,,,,,,EW
2024-08-30,INDOAMIN.BO,1.0,,,,EW,,,206,,,,,,,,,3563.0,,75.21,884.0,7.48,20.5,162.0,,,,,,EW
2024-08-30,INDOTECH.NS,1.0,,,,EW,,,1865,,,,,,,,,3563.0,,94.58,194.0,8.01,49.07,1969.95,,,,,,EW
2024-08-30,INDRAIND.BO,0.0,,,,EW,,,12,,,,,,,,6.41,3563.0,,11.62,3149.0,-2.44,-33.62,6.4,,,,,,EW
2024-08-30,INNOCORP.BO,0.0,,,,EW,,,10,,,,,,,,6.59,3563.0,,51.68,1722.0,-0.21,7.96,5.75,,,,,,EW
2024-08-30,INTLCOMBQ.BO,0.0,,,,EW,,,1269,,,,,,,,,3563.0,,15.58,3008.0,0.12,-10.92,1280.0,,,,,,EW
2024-08-30,INTRGLB.BO,0.0,,,,EW,,,121,,,,,,,,125.5,3563.0,,97.56,88.0,-3.75,68.03,118.0,,,,,,EW
2024-08-30,IRCON.NS,0.0,,,,EW,,,223,,,,,,,,264.35,3563.0,,52.89,1679.0,-0.36,8.44,260.0,,,,,,EW
2024-08-30,ISFT.NS,1.0,,,,EW,,,146,,,,,,,,156.54,3563.0,,57.52,1514.0,6.77,10.61,122.1,,,,,,EW
2024-08-30,ISHITADR.BO,1.0,,,,EW,,,81,,,,,,,,,3563.0,,55.59,1583.0,6.44,9.72,76.7,,,,,,EW
2024-08-30,ISWL.BO,1.0,,,,EW,,,5,,,,,,,,,3563.0,,55.7,1579.0,8.75,9.75,3.32,,,,,,EW
2024-08-30,IZMO.NS,1.0,,,,EW,,,400,,,,,,,,,3563.0,,70.49,1052.0,6.48,17.49,384.55,,,,,,EW
2024-08-30,J&KBANK.NS,0.0,,,,EW,,,99,,,,,,,,111.36,3563.0,,19.6,2865.0,-2.15,-6.75,108.05,,,,,,EW
2024-08-30,JAMSHRI.BO,0.0,,,,EW,,,161,,,,,,,,278.75,3563.0,,11.01,3171.0,0.14,-85.37,199.18,,,,,,EW
2024-08-30,JAYBHCR.BO,0.0,,,,EW,,,9,,,,,,,,10.67,3563.0,,51.35,1734.0,-2.31,7.79,8.47,,,,,,EW
2024-08-30,JDORGOCHEM.BO,1.0,,,,EW,,,18,,,,,,,,,3563.0,,95.31,168.0,5.31,52.01,17.3,,,,,,EW
2024-08-30,JUBLINGREA.NS,0.0,,,,EW,,,732,,,,,,,,,3563.0,,79.08,746.0,3.36,23.85,638.6,,,,,,EW
2024-08-30,JUPITERIN.BO,1.0,,,,EW,,,39,,,,,,,,,3563.0,,54.07,1637.0,5.13,8.92,35.02,,,,,,EW
2024-08-30,KAMANWALA.BO,0.0,,,,EW,,,16,,,,,,,,18.72,3563.0,,63.25,1310.0,0.1,13.51,17.8,,,,,,EW
2024-08-30,KANDAGIRI.BO,1.0,,,,EW,,,22,,,,,,,,27.06,3563.0,,55.95,1570.0,5.33,9.9,24.0,,,,,,EW
2024-08-30,KAPILRAJ.BO,1.0,,,,EW,,,66,,,,,,,,25.42,3563.0,,87.06,462.0,6.04,33.29,23.2,,,,,,EW
2024-08-30,KCP.NS,0.0,,,,EW,,,236,,,,,,,,,3563.0,,60.39,1412.0,3.99,12.03,225.46,,,,,,EW
2024-08-30,KDDL.NS,0.0,,,,EW,,,2981,,,,,,,,,3563.0,,62.07,1352.0,1.24,12.84,3114.45,,,,,,EW
2024-08-30,KFBL.BO,1.0,,,,EW,,,95,,,,,,,,,3563.0,,78.21,777.0,7.13,22.93,75.75,,,,,,EW
2024-08-30,KINGFA.NS,1.0,,,,EW,,,3258,,,,,,,,,3563.0,,92.08,283.0,4.48,42.98,3170.4,,,,,,EW
2024-08-30,KIRLOSBROS.NS,1.0,,,,EW,,,1748,,,,,,,,1788.91,3563.0,,85.37,522.0,4.22,30.97,1695.65,,,,,,EW
2024-08-30,KIRLOSENG.NS,1.0,,,,EW,,,1144,,,,,,,,,3563.0,,84.48,554.0,4.78,29.65,1265.0,,,,,,EW
2024-08-30,KIRLPNU.BO,1.0,,,,EW,,,1299,,,,,,,,,3563.0,,88.97,394.0,8.76,35.92,1205.4,,,,,,EW
2024-08-30,KITEX.NS,0.0,,,,EW,,,524,,,,,,,,,3563.0,,93.63,228.0,1.56,46.74,353.6,,,,,,EW
2024-08-30,KNRCON.NS,0.0,,,,EW,,,319,,,,,,,,335.4,3563.0,,54.15,1634.0,-0.11,9.03,329.55,,,,,,EW
2024-08-30,KPL.BO,1.0,,,,EW,,,748,,,,,,,,763.79,3563.0,,92.67,262.0,5.57,44.29,483.1,,,,,,EW
2024-08-30,KPRMILL.NS,0.0,,,,EW,,,944,,,,,,,,854.83,3563.0,,52.02,1710.0,1.49,8.1,832.25,,,,,,EW
2024-08-30,KUNSTOFF.BO,0.0,,,,EW,,,32,,,,,,,,33.63,3563.0,,40.26,2129.0,-6.98,3.19,31.5,,,,,,EW
2024-08-30,LAFFANSQ.BO,0.0,,,,EW,,,46,,,,,,,,,3563.0,,26.64,2614.0,2.61,-2.34,39.8,,,,,,EW
2024-08-30,LANCER.BO,0.0,,,,EW,,,33,,,,,,,,,3563.0,,12.41,3121.0,3.68,-22.32,45.1,,,,,,EW
2024-08-30,LATIMMETAL.BO,0.0,,,,EW,,,16,,,,,,,,,3563.0,,32.48,2406.0,-0.27,0.23,15.5,,,,,,EW
2024-08-30,LINDEINDIA.NS,0.0,,,,EW,,,8217,,,,,,,,,3563.0,,51.91,1714.0,0.88,8.04,7163.0,,,,,,EW
2024-08-30,LOOKS.BO,0.0,,,,EW,,,5,,,,,,,,5.28,3563.0,,22.35,2767.0,-4.11,-4.96,4.9,,,,,,EW
2024-08-30,LOYALTEX.BO,0.0,,,,EW,,,533,,,,,,,,583.51,3563.0,,24.56,2688.0,-0.51,-3.61,576.05,,,,,,EW
2024-08-30,LYKALABS.NS,0.0,,,,EW,,,141,,,,,,,,,3563.0,,80.07,711.0,3.29,24.86,141.15,,,,,,EW
2024-08-30,M&M.NS,0.0,,,,EW,,,3153,,,,,,,,2807.41,3563.0,,79.2,742.0,1.25,23.96,2724.05,,,,,,EW
2024-08-30,MADHAV.NS,0.0,,,,EW,,,54,,,,,,,,59.43,3563.0,,66.25,1203.0,0.83,14.81,48.45,,,,,,EW
2024-08-30,MANSIFIN.BO,0.0,,,,EW,,,109,,,,,,,,,3563.0,,43.74,2005.0,-9.1,4.52,50.11,,,,,,EW
2024-08-30,MARBU.BO,0.0,,,,EW,,,50,,,,,,,,56.0,3563.0,,43.21,2024.0,0.36,4.28,51.5,,,,,,EW
2024-08-30,MAXIND.NS,1.0,,,,EW,,,259,,,,,,,,,3563.0,,59.55,1442.0,6.06,11.56,243.5,,,,,,EW
2024-08-30,MAZDOCK.NS,0.0,,,,EW,,,4087,,,,,,,,4354.68,3563.0,,90.57,337.0,0.9,39.62,4174.0,,,,,,EW
2024-08-30,MIDHANI.NS,0.0,,,,EW,,,380,,,,,,,,,3563.0,,24.68,2684.0,2.11,-3.58,394.0,,,,,,EW
2024-08-30,MINID.BO,0.0,,,,EW,,,160,,,,,,,,,3563.0,,99.61,15.0,-2.67,128.89,105.98,,,,,,EW
2024-08-30,MIRCELECTR.NS,0.0,,,,EW,,,23,,,,,,,,,3563.0,,75.58,871.0,3.83,20.88,26.26,,,,,,EW
2024-08-30,MNIL.BO,0.0,,,,EW,,,21,,,,,,,,19.34,3563.0,,57.5,1515.0,-1.49,10.6,18.02,,,,,,EW
2024-08-30,MODIPON.BO,1.0,,,,EW,,,52,,,,,,,,,3563.0,,75.97,857.0,7.45,21.21,54.3,,,,,,EW
2024-08-30,MOHITPPR.BO,0.0,,,,EW,,,37,,,,,,,,,3563.0,,58.37,1484.0,0.09,11.02,39.0,,,,,,EW
2024-08-30,MOKSH.NS,0.0,,,,EW,,,20,,,,,,,,,3563.0,,70.13,1065.0,3.28,17.29,19.85,,,,,,EW
2024-08-30,MOREPENLAB.NS,0.0,,,,EW,,,87,,,,,,,,,3563.0,,92.42,271.0,3.82,43.96,75.7,,,,,,EW
2024-08-30,MOSCHIP.BO,1.0,,,,EW,,,228,,,,,,,,,3563.0,,96.35,131.0,4.44,57.17,229.5,,,,,,EW
2024-08-30,MSPL.NS,0.0,,,,EW,,,54,,,,,,,,,3563.0,,88.04,427.0,0.05,34.6,38.11,,,,,,EW
2024-08-30,MUKATPIP.BO,0.0,,,,EW,,,19,,,,,,,,,3563.0,,65.24,1239.0,3.58,14.4,17.67,,,,,,EW
2024-08-30,MUKESHB.BO,0.0,,,,EW,,,143,,,,,,,,143.38,3563.0,,39.44,2158.0,1.82,2.86,131.2,,,,,,EW
2024-08-30,NATPLY.BO,1.0,,,,EW,,,7,,,,,,,,5.07,3563.0,,29.51,2512.0,5.31,-1.01,4.71,,,,,,EW
2024-08-30,NAVA.NS,0.0,,,,EW,,,1036,,,,,,,,961.8,3563.0,,94.22,207.0,-2.29,48.07,916.5,,,,,,EW
2024-08-30,NGIL.BO,0.0,,,,EW,,,41,,,,,,,,37.89,3563.0,,13.28,3090.0,0.11,-16.55,37.05,,,,,,EW
2024-08-30,NIITLTD.NS,0.0,,,,EW,,,161,,,,,,,,,3563.0,,87.23,456.0,3.15,33.65,107.5,,,,,,EW
2024-08-30,NIRAVCOM.BO,1.0,,,,EW,,,1042,,,,,,,,,3563.0,,44.13,1991.0,6.07,4.72,612.55,,,,,,EW
2024-08-30,OBEROIRLTY.NS,0.0,,,,EW,,,1835,,,,,,,,,3563.0,,66.73,1186.0,1.68,15.13,1691.75,,,,,,EW
2024-08-30,OIVL.BO,0.0,,,,EW,,,10,,,,,,,,,3563.0,,75.44,876.0,1.32,20.73,87.01,,,,,,EW
2024-08-30,OLECTRA.NS,0.0,,,,EW,,,1679,,,,,,,,1575.75,3563.0,,17.38,2944.0,-0.61,-8.62,1558.0,,,,,,EW
2024-08-30,OMNIAX.BO,1.0,,,,EW,,,4,,,,,,,,,3563.0,,13.34,3088.0,4.31,-16.33,3.02,,,,,,EW
2024-08-30,ORGCOAT.BO,1.0,,,,EW,,,22,,,,,,,,,3563.0,,93.94,217.0,8.39,47.35,16.5,,,,,,EW
2024-08-30,ORIBEVER.BO,0.0,,,,EW,,,315,,,,,,,,343.65,3563.0,,40.29,2128.0,0.12,3.2,325.0,,,,,,EW
2024-08-30,ORIENTCEM.NS,1.0,,,,EW,,,298,,,,,,,,,3563.0,,61.29,1380.0,6.82,12.46,277.5,,,,,,EW
2024-08-30,OSWALAGRO.NS,1.0,,,,EW,,,80,,,,,,,,,3563.0,,89.36,380.0,11.48,36.99,58.05,,,,,,EW
2024-08-30,PADMAIND.BO,0.0,,,,EW,,,5,,,,,,,,5.56,3563.0,,44.64,1973.0,-2.7,4.89,5.1,,,,,,EW
2024-08-30,PAISALO.NS,0.0,,,,EW,,,53,,,,,,,,64.03,3563.0,,25.38,2659.0,1.35,-3.23,61.96,,,,,,EW
2024-08-30,PALASHSECU.NS,0.0,,,,EW,,,146,,,,,,,,154.82,3563.0,,69.2,1098.0,0.42,16.58,128.52,,,,,,EW
2024-08-30,PANKAJPO.BO,1.0,,,,EW,,,12,,,,,,,,,3563.0,,79.28,739.0,7.09,23.97,10.62,,,,,,EW
2024-08-30,PATIDAR.BO,1.0,,,,EW,,,10,,,,,,,,,3563.0,,15.92,2996.0,5.92,-10.21,8.07,,,,,,EW
2024-08-30,PERMAGN.BO,0.0,,,,EW,,,946,,,,,,,,992.25,3563.0,,20.49,2833.0,-0.9,-6.16,975.0,,,,,,EW
2024-08-30,PGEL.NS,1.0,,,,EW,,,619,,,,,,,,,3563.0,,98.71,47.0,11.57,87.39,487.15,,,,,,EW
2024-08-30,PHARMAID.BO,0.0,,,,EW,,,41,,,,,,,,44.83,3563.0,,17.07,2955.0,-0.76,-8.91,40.81,,,,,,EW
2024-08-30,PHCAP.BO,0.0,,,,EW,,,196,,,,,,,,,3563.0,,35.99,2281.0,2.85,1.5,164.95,,,,,,EW
2024-08-30,PHOENXINTL.BO,1.0,,,,EW,,,71,,,,,,,,69.15,3563.0,,96.88,112.0,4.99,60.46,43.51,,,,,,EW
2024-08-30,PICTUREHS.BO,0.0,,,,EW,,,9,,,,,,,,9.07,3563.0,,50.56,1762.0,0.78,7.56,8.52,,,,,,EW
2024-08-30,PIDILITIND.NS,0.0,,,,EW,,,3174,,,,,,,,,3563.0,,55.05,1602.0,2.02,9.47,3047.05,,,,,,EW
2024-08-30,PIXTRANS.BO,1.0,,,,EW,,,1548,,,,,,,,,3563.0,,57.78,1505.0,5.44,10.67,1419.0,,,,,,EW
2024-08-30,PORWAL.BO,0.0,,,,EW,,,67,,,,,,,,64.73,3563.0,,40.85,2108.0,-1.02,3.42,61.41,,,,,,EW
2024-08-30,PRAJIND.NS,1.0,,,,EW,,,768,,,,,,,,,3563.0,,84.42,556.0,5.54,29.63,725.0,,,,,,EW
2024-08-30,PRECISIO.BO,0.0,,,,EW,,,147,,,,,,,,,3563.0,,70.8,1041.0,3.35,17.74,134.25,,,,,,EW
2024-08-30,PREMEXPLN.NS,0.0,,,,EW,,,511,,,,,,,,575.4,3563.0,,85.09,532.0,-4.45,30.53,550.0,,,,,,EW
2024-08-30,PRIMAPLA.BO,0.0,,,,EW,,,175,,,,,,,,,3563.0,,34.17,2346.0,1.55,0.83,186.05,,,,,,EW
2024-08-30,RAJTV.NS,0.0,,,,EW,,,47,,,,,,,,52.36,3563.0,,12.61,3114.0,1.77,-20.0,50.54,,,,,,EW
2024-08-30,RAMASTEEL.NS,0.0,,,,EW,,,14,,,,,,,,10.48,3563.0,,14.63,3042.0,-2.35,-12.46,9.99,,,,,,EW
2024-08-30,RCAN.BO,1.0,,,,EW,,,649,,,,,,,,349.57,3563.0,,98.68,48.0,11.46,86.43,221.35,,,,,,EW
2024-08-30,RELIABVEN.BO,0.0,,,,EW,,,23,,,,,,,,23.63,3563.0,,39.3,2163.0,-1.44,2.8,21.03,,,,,,EW
2024-08-30,RESPONSINF.BO,1.0,,,,EW,,,67,,,,,,,,,3563.0,,28.97,2531.0,4.88,-1.23,69.17,,,,,,EW
2024-08-30,RITCO.BO,1.0,,,,EW,,,322,,,,,,,,,3563.0,,74.99,892.0,5.86,20.37,314.0,,,,,,EW
2024-08-30,RITES.NS,0.0,,,,EW,,,325,,,,,,,,655.64,3563.0,,24.37,2695.0,-1.46,-3.73,645.0,,,,,,EW
2024-08-30,RKFORGE.NS,0.0,,,,EW,,,927,,,,,,,,976.7,3563.0,,78.94,751.0,1.46,23.72,908.0,,,,,,EW
2024-08-30,ROYALIND.BO,1.0,,,,EW,,,38,,,,,,,,,3563.0,,99.75,10.0,8.01,143.33,35.46,,,,,,EW
2024-08-30,RTFL.BO,1.0,,,,EW,,,76,,,,,,,,,3563.0,,79.7,724.0,4.1,24.5,61.0,,,,,,EW
2024-08-30,RVHL.NS,1.0,,,,EW,,,57,,,,,,,,67.41,3563.0,,89.89,361.0,10.88,38.35,41.6,,,,,,EW
2024-08-30,SADBHAV.NS,0.0,,,,EW,,,35,,,,,,,,,3563.0,,65.78,1220.0,-0.22,14.61,30.81,,,,,,EW
2024-08-30,SADBHIN.NS,0.0,,,,EW,,,7,,,,,,,,,3563.0,,78.61,763.0,2.68,23.37,6.96,,,,,,EW
2024-08-30,SAFFRON.BO,0.0,,,,EW,,,11,,,,,,,,12.21,3563.0,,92.5,268.0,-0.91,44.01,8.1,,,,,,EW
2024-08-30,SAMBHAAV.NS,0.0,,,,EW,,,6,,,,,,,,,3563.0,,66.37,1199.0,0.6,14.92,4.91,,,,,,EW
2024-08-30,SANGAMIND.NS,0.0,,,,EW,,,425,,,,,,,,,3563.0,,30.57,2474.0,3.49,-0.44,401.15,,,,,,EW
2024-08-30,SANGINITA.NS,0.0,,,,EW,,,16,,,,,,,,16.64,3563.0,,13.14,3095.0,0.53,-16.98,16.0,,,,,,EW
2024-08-30,SBC.BO,0.0,,,,EW,,,32,,,,,,,,,3563.0,,77.29,810.0,3.08,22.25,30.0,,,,,,EW
2024-08-30,SBECSUG.BO,1.0,,,,EW,,,62,,,,,,,,,3563.0,,89.7,368.0,7.38,37.7,64.2,,,,,,EW
2024-08-30,SDBL.NS,1.0,,,,EW,,,112,,,,,,,,,3563.0,,46.07,1922.0,4.87,5.3,106.0,,,,,,EW
2024-08-30,SEQUENT.NS,0.0,,,,EW,,,199,,,,,,,,,3563.0,,74.06,925.0,2.25,19.85,158.01,,,,,,EW
2024-08-30,SGIL.BO,1.0,,,,EW,,,410,,,,,,,,,3563.0,,69.99,1070.0,4.89,17.18,379.95,,,,,,EW
2024-08-30,SHAKTIPUMP.NS,1.0,,,,EW,,,4683,,,,,,,,4450.07,3563.0,,98.93,39.0,5.98,91.95,4180.0,,,,,,EW
2024-08-30,SHESHAINDS.BO,0.0,,,,EW,,,13,,,,,,,,,3563.0,,36.78,2253.0,3.08,1.82,13.7,,,,,,EW
2024-08-30,SHISHIND.BO,0.0,,,,EW,,,103,,,,,,,,116.31,3563.0,,23.19,2737.0,0.4,-4.36,114.1,,,,,,EW
2024-08-30,SHVFL.BO,1.0,,,,EW,,,24,,,,,,,,,3563.0,,39.14,2169.0,4.65,2.7,18.92,,,,,,EW
2024-08-30,SHYAMMETL.BO,0.0,,,,EW,,,930,,,,,,,,,3563.0,,75.74,865.0,2.13,21.07,730.3,,,,,,EW
2024-08-30,SINTERCOM.NS,0.0,,,,EW,,,159,,,,,,,,,3563.0,,45.51,1942.0,3.34,5.05,127.0,,,,,,EW
2024-08-30,SIPL.BO,0.0,,,,EW,,,14,,,,,,,,12.0,3563.0,,43.63,2009.0,0.42,4.46,11.31,,,,,,EW
2024-08-30,SKRABUL.BO,1.0,,,,EW,,,22,,,,,,,,,3563.0,,53.9,1643.0,5.66,8.85,22.99,,,,,,EW
2024-08-30,SKYIND.BO,1.0,,,,EW,,,169,,,,,,,,,3563.0,,89.95,359.0,7.76,38.51,125.0,,,,,,EW
2024-08-30,SOFTTECH.NS,0.0,,,,EW,,,358,,,,,,,,370.8,3563.0,,69.82,1076.0,-1.3,17.05,318.1,,,,,,EW
2024-08-30,SPICEJET.BO,0.0,,,,EW,,,66,,,,,,,,64.02,3563.0,,51.6,1725.0,-6.31,7.88,61.1,,,,,,EW
2024-08-30,SRGHFL.BO,0.0,,,,EW,,,340,,,,,,,,374.63,3563.0,,68.33,1129.0,-0.61,15.98,358.5,,,,,,EW
2024-08-30,SRIKPRIND.BO,0.0,,,,EW,,,37,,,,,,,,38.45,3563.0,,56.15,1563.0,0.23,9.97,35.8,,,,,,EW
2024-08-30,SSLEL.BO,1.0,,,,EW,,,373,,,,,,,,398.59,3563.0,,79.76,722.0,5.28,24.52,326.1,,,,,,EW
2024-08-30,STDBAT.BO,0.0,,,,EW,,,83,,,,,,,,87.39,3563.0,,83.8,578.0,0.26,28.76,85.0,,,,,,EW
2024-08-30,STELLAR.BO,0.0,,,,EW,,,6,,,,,,,,5.35,3563.0,,44.36,1983.0,-2.24,4.8,4.58,,,,,,EW
2024-08-30,SUCROSA.BO,0.0,,,,EW,,,20,,,,,,,,17.45,3563.0,,56.2,1561.0,0.07,9.97,16.41,,,,,,EW
2024-08-30,SUDTIND-B.BO,1.0,,,,EW,,,20,,,,,,,,,3563.0,,40.12,2134.0,4.5,3.13,13.5,,,,,,EW
2024-08-30,SUNSHIEL.BO,0.0,,,,EW,,,909,,,,,,,,,3563.0,,44.95,1962.0,3.53,4.95,895.0,,,,,,EW
2024-08-30,SUPERBAK.BO,0.0,,,,EW,,,29,,,,,,,,29.43,3563.0,,25.63,2650.0,-4.76,-3.06,28.31,,,,,,EW
2024-08-30,SURJIND.BO,0.0,,,,EW,,,71,,,,,,,,79.32,3563.0,,15.3,3018.0,-1.28,-11.34,74.75,,,,,,EW
2024-08-30,SWSOLAR.NS,0.0,,,,EW,,,541,,,,,,,,,3563.0,,57.89,1501.0,0.85,10.72,657.5,,,,,,EW
2024-08-30,TANAA.BO,0.0,,,,EW,,,495,,,,,,,,575.0,3563.0,,68.22,1133.0,3.69,15.91,535.8,,,,,,EW
2024-08-30,TCMLMTD.BO,0.0,,,,EW,,,47,,,,,,,,43.42,3563.0,,15.95,2995.0,0.49,-10.1,41.2,,,,,,EW
2024-08-30,TDSL.BO,0.0,,,,EW,,,13,,,,,,,,12.21,3563.0,,41.49,2085.0,1.56,3.73,9.5,,,,,,EW
2024-08-30,TEMBO.NS,1.0,,,,EW,,,481,,,,,,,,,3563.0,,70.77,1042.0,6.76,17.73,200.0,,,,,,EW
2024-08-30,THACKER.BO,1.0,,,,EW,,,1197,,,,,,,,,3563.0,,94.41,200.0,6.89,48.57,1011.0,,,,,,EW
2024-08-30,TIGLOB.BO,0.0,,,,EW,,,208,,,,,,,,,3563.0,,13.95,3066.0,2.14,-14.64,185.4,,,,,,EW
2024-08-30,TOUCHWOOD.NS,1.0,,,,EW,,,157,,,,,,,,,3563.0,,49.52,1799.0,6.58,7.15,146.0,,,,,,EW
2024-08-30,TPROJECT.BO,0.0,,,,EW,,,4,,,,,,,,3.79,3563.0,,49.66,1794.0,-2.87,7.25,3.66,,,,,,EW
2024-08-30,TRIL.NS,1.0,,,,EW,,,674,,,,,,,,,3563.0,,95.03,178.0,5.2,50.89,694.0,,,,,,EW
2024-08-30,TRINITYLEA.BO,0.0,,,,EW,,,14,,,,,,,,15.18,3563.0,,16.98,2958.0,-2.84,-8.96,13.52,,,,,,EW
2024-08-30,TRIVENI.NS,1.0,,,,EW,,,450,,,,,,,,,3563.0,,82.96,608.0,9.93,28.01,434.5,,,,,,EW
2024-08-30,TYCHE.BO,0.0,,,,EW,,,182,,,,,,,,,3563.0,,34.48,2335.0,0.29,0.92,177.05,,,,,,EW
2024-08-30,UJJIVANSFB.NS,0.0,,,,EW,,,41,,,,,,,,,3563.0,,20.69,2826.0,1.52,-5.99,41.0,,,,,,EW
2024-08-30,UNICHEMLAB.NS,0.0,,,,EW,,,640,,,,,,,,,3563.0,,55.08,1601.0,2.48,9.5,564.05,,,,,,EW
2024-08-30,UNIVARTS.BO,1.0,,,,EW,,,5,,,,,,,,,3563.0,,89.02,392.0,5.71,36.09,3.59,,,,,,EW
2024-08-30,USHAKIRA.BO,0.0,,,,EW,,,33,,,,,,,,29.68,3563.0,,38.69,2185.0,1.23,2.55,27.52,,,,,,EW
2024-08-30,VALLABHSQ.BO,0.0,,,,EW,,,9,,,,,,,,10.93,3563.0,,49.64,1795.0,3.12,7.22,8.9,,,,,,EW
2024-08-30,VALSONQ.BO,1.0,,,,EW,,,39,,,,,,,,,3563.0,,74.96,893.0,6.46,20.34,32.56,,,,,,EW
2024-08-30,VANICOM.BO,1.0,,,,EW,,,12,,,,,,,,11.62,3563.0,,40.57,2118.0,5.41,3.34,9.99,,,,,,EW
2024-08-30,VANTABIO.BO,0.0,,,,EW,,,48,,,,,,,,49.0,3563.0,,12.91,3103.0,-0.26,-18.11,48.92,,,,,,EW
2024-08-30,VARROC.NS,0.0,,,,EW,,,585,,,,,,,,,3563.0,,44.41,1981.0,3.65,4.85,545.85,,,,,,EW
2024-08-30,VBDESAI.BO,1.0,,,,EW,,,18,,,,,,,,,3563.0,,64.68,1259.0,8.27,14.11,17.12,,,,,,EW
2024-08-30,VEERHEALTH.BO,1.0,,,,EW,,,22,,,,,,,,,3563.0,,48.76,1826.0,6.48,6.83,21.4,,,,,,EW
2024-08-30,VICTMILL.BO,0.0,,,,EW,,,7800,,,,,,,,,3563.0,,97.64,85.0,1.75,70.25,8600.0,,,,,,EW
2024-08-30,VIJSOLX.BO,0.0,,,,EW,,,1061,,,,,,,,,3563.0,,45.56,1940.0,3.44,5.07,930.0,,,,,,EW
2024-08-30,VINTRON.BO,0.0,,,,EW,,,53,,,,,,,,38.78,3563.0,,54.88,1608.0,-2.16,9.4,36.54,,,,,,EW
2024-08-30,VISAGAR.BO,0.0,,,,EW,,,1,,,,,,,,0.81,3563.0,,21.7,2790.0,0.51,-5.4,0.79,,,,,,EW
2024-08-30,WALLFORT.BO,0.0,,,,EW,,,149,,,,,,,,155.06,3563.0,,79.84,719.0,-1.34,24.58,142.0,,,,,,EW
2024-08-30,WELINV.NS,0.0,,,,EW,,,982,,,,,,,,1060.75,3563.0,,87.79,436.0,-2.52,34.39,799.7,,,,,,EW
