Ticker,Date/Time,Close,Mega Sellby Larger Wave,SL
ADSL.NS,9/3/2024,287,284.05,201.31
ADSL.NS,9/5/2024,287,313.68,201.31
ADSL.NS,9/6/2024,287,305.01,201.31
ADSL.NS,9/9/2024,287,306.34,201.31
ADSL.NS,9/16/2024,287,313.48,201.31
ADSL.NS,10/1/2024,287,277.71,259.10
ADVAIT.BO,8/12/2024,1768,1983.89,1777.00
ADVAIT.BO,8/23/2024,1768,2003.67,1815.00
ADVAIT.BO,8/30/2024,1768,2148.93,1852.50
ADVAIT.BO,9/25/2024,1768,1894.56,1740.00
ADVENZYMES.NS,8/2/2024,490,434.70,356.45
ADVENZYMES.NS,8/27/2024,490,478.58,400.00
ADVENZYMES.NS,9/16/2024,490,562.50,435.10
ADVANIHOTR.NS,7/31/2024,73,80.39,66.00
ADVANIHOTR.NS,8/16/2024,73,79.23,71.00
ADVANIHOTR.NS,9/6/2024,73,79.82,73.75
ADVIKCA.BO,7/30/2024,3,3.00,2.42
ADVIKCA.BO,9/24/2024,3,3.03,2.74
AEGISLOG.BO,7/26/2024,698,893.47,811.30
AEGISLOG.BO,8/20/2024,698,810.10,711.55
AEGISLOG.BO,9/10/2024,698,850.61,735.05
AFEL.BO,8/6/2024,19,17.22,9.80
AFEL.BO,8/8/2024,19,12.71,12.46
AFEL.BO,8/9/2024,19,12.95,12.46
AFEL.BO,8/12/2024,19,13.21,12.46
AFEL.BO,8/13/2024,19,13.47,12.46
AFEL.BO,8/14/2024,19,13.73,12.46
AFEL.BO,8/16/2024,19,14.00,12.46
AFEL.BO,8/19/2024,19,14.28,12.46
AFEL.BO,8/20/2024,19,14.56,12.46
AFEL.BO,8/21/2024,19,14.85,12.46
AFEL.BO,8/22/2024,19,15.14,12.46
AFEL.BO,8/23/2024,19,15.44,12.46
AFEL.BO,8/26/2024,19,15.74,12.46
AFEL.BO,8/27/2024,19,16.03,12.46
AEL.BO,7/29/2024,194,237.05,204.50
AEL.BO,8/22/2024,194,219.58,198.10
AEGISCHEM.NS,5/28/2024,733,765.28,573.15
AEGISCHEM.NS,7/9/2024,733,959.19,761.20
AEGISCHEM.NS,7/16/2024,733,888.50,822.00
AEGISCHEM.NS,7/26/2024,733,892.86,811.00
AGARIND.NS,8/2/2024,1120,1232.50,1086.55
AGARIND.NS,8/9/2024,1120,1322.74,1110.00
AGARIND.NS,8/21/2024,1120,1301.94,1203.00
AGIIL.BO,8/16/2024,933,998.30,723.80
AGIIL.BO,8/28/2024,933,993.81,723.80
AGIIL.BO,9/19/2024,933,1139.47,895.00
AGIOPAPER.BO,8/28/2024,8,5.18,4.35
AGIOPAPER.BO,9/27/2024,8,8.50,4.25
AGRITECH.NS,7/24/2024,236,276.11,191.20
AGRITECH.NS,8/23/2024,236,238.33,206.00
AGRITECH.NS,9/30/2024,236,227.85,210.15
AGRITECH.NS,10/1/2024,236,222.74,210.15
AGRITECH.NS,10/3/2024,236,220.09,210.15
AGRITECH.NS,10/4/2024,236,218.95,210.15
AGRITECH.NS,10/7/2024,236,214.42,201.00
AHLADA.NS,9/10/2024,105,118.86,110.66
AGROPHOS.NS,7/30/2024,47,49.11,44.30
AGROPHOS.NS,8/23/2024,47,47.53,42.00
AGROPHOS.NS,10/4/2024,47,48.13,42.92
AHLEAST.NS,7/31/2024,163,132.91,125.25
AHLEAST.NS,8/1/2024,163,138.22,125.25
AHLEAST.NS,10/7/2024,163,166.84,129.11
AHLUCONT.NS,8/12/2024,1098,1356.40,1273.00
AHLUCONT.NS,8/19/2024,1098,1349.81,1196.00
AHMDSTE.BO,8/28/2024,321,219.55,39.84
AICHAMP.BO,7/30/2024,43,61.51,49.55
AICHAMP.BO,8/14/2024,43,57.11,50.55
AICHAMP.BO,8/21/2024,43,55.47,47.02
AICHAMP.BO,10/3/2024,43,47.17,42.02
AIAENG.NS,7/30/2024,4111,4660.75,4186.90
AIAENG.NS,8/12/2024,4111,4897.94,4295.00
AIRAN.NS,7/25/2024,35,30.90,27.10
AIRAN.NS,8/12/2024,35,43.60,26.56
AIRAN.NS,8/20/2024,35,43.48,26.56
AIRAN.NS,9/6/2024,35,41.44,35.50
AIRAN.NS,9/16/2024,35,42.37,35.50
AIROLAM.NS,8/13/2024,142,131.08,119.50
AIROLAM.NS,8/21/2024,142,138.42,119.50
AIROLAM.NS,9/16/2024,142,137.64,128.90
ACML.BO,7/29/2024,72,92.65,71.25
ACML.BO,8/13/2024,72,83.00,71.70
ACML.BO,9/5/2024,72,84.50,73.60
ACML.BO,9/11/2024,72,80.38,78.84
ACML.BO,9/12/2024,72,80.00,78.84
ACML.BO,9/13/2024,72,81.74,78.84
ACML.BO,9/16/2024,72,84.25,78.84
ACML.BO,9/17/2024,72,78.72,77.90
ACML.BO,9/19/2024,72,78.88,77.90
ACML.BO,9/20/2024,72,76.14,75.05
ACML.BO,9/23/2024,72,75.80,71.30
ACML.BO,9/24/2024,72,73.30,71.30
ACML.BO,9/25/2024,72,72.03,71.30
ACML.BO,9/26/2024,72,71.08,68.34
ACML.BO,9/27/2024,72,70.18,67.70
ACML.BO,9/30/2024,72,70.33,67.51
ACML.BO,10/1/2024,72,72.64,67.51
ACML.BO,10/3/2024,72,70.44,67.51
ACML.BO,10/4/2024,72,70.17,67.51
ACML.BO,10/7/2024,72,67.59,66.67
AJANTPHARM.NS,8/13/2024,3375,3158.60,2196.00
AJANTPHARM.NS,8/22/2024,3375,3133.56,2902.00
AJANTPHARM.NS,9/10/2024,3375,3430.03,2902.00
AJANTSOY.BO,9/3/2024,46,49.88,29.00
AJANTSOY.BO,9/16/2024,46,47.61,43.16
AJANTSOY.BO,10/4/2024,46,48.49,40.80
AJEL.BO,8/27/2024,17,19.63,16.44
AJEL.BO,8/29/2024,17,19.34,17.95
AJEL.BO,8/30/2024,17,19.53,17.95
AJEL.BO,9/2/2024,17,20.02,17.95
AJEL.BO,9/30/2024,17,17.45,15.70
AJMERA.NS,7/31/2024,663,756.53,673.15
AJOONI.NS,8/1/2024,8,7.90,6.00
AJOONI.NS,8/8/2024,8,7.41,6.92
AJOONI.NS,9/4/2024,8,10.22,6.50
AJOONI.NS,9/11/2024,8,9.60,8.40
AKASH.NS,7/29/2024,37,39.28,32.72
AKASH.NS,8/9/2024,37,46.96,32.72
AKASH.NS,8/23/2024,37,42.05,36.30
AKASH.NS,9/4/2024,37,40.55,37.81
AKASH.NS,9/5/2024,37,40.14,37.81
AKASH.NS,9/6/2024,37,39.76,37.81
AKASH.NS,9/9/2024,37,39.22,38.10
AKASH.NS,9/10/2024,37,39.56,38.10
AKASH.NS,9/11/2024,37,39.13,38.00
AKASH.NS,9/12/2024,37,39.82,37.50
AKASH.NS,9/13/2024,37,39.02,37.50
AKASH.NS,9/16/2024,37,39.64,37.50
AKASH.NS,9/17/2024,37,38.64,37.50
AKASH.NS,9/18/2024,37,38.25,37.50
AKASH.NS,9/19/2024,37,38.87,37.00
