Ticker,Date/Time,Close,myBuy ,myShort
CREST.NS,11/29/2024,484,1,
CTL.BO,12/4/2024,47,1,
CYBELEIND.BO,12/3/2024,39,1,
CYIENT.NS,11/26/2024,1954,1,
CYBERTECH.NS,11/28/2024,220,1,
DALMIASUG.NS,12/3/2024,435,1,
DBCORP.NS,11/28/2024,327,1,
DCI.NS,12/3/2024,327,1,
DCM.NS,11/26/2024,97,,1
DCM.NS,12/4/2024,97,1,
DHANROTO.BO,12/2/2024,210,1,
DHINDIA.BO,11/27/2024,160,1,
DONEAR.NS,11/27/2024,127,1,
DVL.NS,12/3/2024,433,1,
EDELWEISS.NS,11/28/2024,131,1,
ELPROINTL.BO,11/26/2024,125,1,
ENDURANCE.NS,11/26/2024,2346,,1
ENKEIWHEL.BO,11/29/2024,650,1,
EPL.NS,11/26/2024,274,1,
EPL.NS,11/28/2024,274,,1
ESHAMEDIA.BO,12/5/2024,15,,1
ESABINDIA.NS,12/4/2024,6178,1,
EVEREADY.NS,11/27/2024,393,1,
EXPOGAS.BO,12/4/2024,52,1,
FELDVR.BO,11/26/2024,5,1,
FELDVR.BO,11/27/2024,5,,1
FERVENTSYN.BO,11/26/2024,17,1,
FDC.NS,11/29/2024,518,1,
FEL.NS,12/4/2024,1,1,
FIEMIND.NS,12/2/2024,1609,1,
FLUOROCHEM.NS,12/3/2024,4261,1,
FORINTL.BO,11/28/2024,87,1,
FMGOETZE.NS,12/2/2024,414,1,
FRONTCORP.BO,12/3/2024,49,1,
FUTURSEC.BO,11/26/2024,31,,1
GABRIEL.NS,12/3/2024,439,1,
GALLANTT.NS,11/29/2024,383,1,
GAYAPROJ.NS,11/29/2024,8,1,
GEE.BO,12/5/2024,156,1,
GEEKAYWIRE.NS,11/29/2024,106,1,
GEECEE.NS,11/28/2024,427,1,
GENUSPAPER.NS,12/2/2024,23,1,
GEOJITFSL.NS,12/5/2024,128,1,
GHCL.NS,11/27/2024,632,1,
GIPCL.NS,11/27/2024,211,1,
GLOBE.NS,12/3/2024,5,1,
GLOBALVECT.NS,12/2/2024,285,1,
GNA.NS,11/27/2024,429,1,
GMBREW.NS,11/28/2024,821,1,
GODAVARI.BO,11/29/2024,124,1,
GODHA.NS,11/29/2024,1,,1
GODREJAGRO.NS,11/28/2024,766,1,
GOLDIAM.NS,12/2/2024,367,1,
GOLKUNDIA.BO,12/3/2024,215,1,
GOTHIPL.BO,12/3/2024,40,1,
GRANULES.NS,11/26/2024,567,1,
GRASIM.NS,12/2/2024,2707,1,
GREENPANEL.NS,12/2/2024,352,1,
GRMOVER.BO,11/29/2024,217,1,
GREAVESCOT.NS,11/27/2024,199,1,
GREENPLY.NS,12/4/2024,342,1,
GRSE.NS,11/27/2024,1760,1,
GSAUTO.BO,12/5/2024,41,1,
GSPL.NS,12/3/2024,376,1,
GTL.NS,11/26/2024,13,1,
GUJAPOLLO.NS,11/29/2024,342,1,
GUJALKALI.NS,12/3/2024,794,1,
GUJCRAFT.BO,12/3/2024,118,1,
GUJCRED.BO,12/4/2024,71,,1
GULFOILLUB.NS,12/2/2024,1167,1,
HALDER.BO,11/28/2024,886,,1
GULFPETRO.NS,12/2/2024,62,1,
HARYNACAP.BO,12/4/2024,357,1,
HATSUN.NS,11/27/2024,1096,1,
HAWKINCOOK.BO,12/3/2024,8398,,1
HBLPOWER.NS,11/26/2024,633,1,
HDFCAMC.NS,12/4/2024,4357,1,
HEIDELBERG.NS,12/2/2024,225,1,
HERITGFOOD.NS,12/5/2024,507,1,
HFCL.NS,11/27/2024,129,1,
HINDADH.BO,12/3/2024,441,,1
HIL.NS,12/3/2024,2569,1,
HINDCOMPOS.NS,11/27/2024,472,1,
HINDNATGLS.NS,11/28/2024,23,1,
HINDTIN.BO,12/4/2024,199,1,
HINDPETRO.NS,11/26/2024,392,1,
HITECHCORP.NS,12/2/2024,261,1,
HNDFDS.BO,12/3/2024,572,1,
HMT.NS,12/5/2024,71,1,
HPL.NS,11/26/2024,532,1,
HRYNSHP.BO,11/28/2024,146,1,
HSCL.NS,12/4/2024,571,1,
IDFSENSEXE.BO,11/25/2024,852,1,
IEX.NS,11/29/2024,178,1,
IFBIND.NS,11/28/2024,1821,1,
IISL.BO,11/26/2024,9,,1
INDIAGLYCO.NS,11/28/2024,1407,1,
INDIANHUME.NS,12/2/2024,434,1,
INDOSTAR.NS,12/3/2024,285,1,
INDRAMEDCO.NS,11/27/2024,493,1,
INDUSTOWER.NS,11/26/2024,364,1,
INFOMEDIA.NS,12/2/2024,7,1,
INOXWIND.NS,12/2/2024,204,1,
IPRINGLTD.BO,12/4/2024,196,1,
IOLCP.NS,12/3/2024,388,1,
ISGEC.BO,11/27/2024,1499,1,
ISFT.NS,12/3/2024,144,1,
ISLCONSUL.BO,12/5/2024,27,1,
IWEL.BO,12/4/2024,11106,1,
ITC.NS,12/2/2024,468,1,
JAGAJITIND.BO,11/29/2024,253,1,
JAINCO.BO,12/3/2024,5,,1
JAIBALAJI.NS,12/5/2024,1018,1,
JAYBHCR.BO,12/2/2024,11,,1
JAYAGROGN.NS,12/2/2024,303,1,
JAYSREETEA.NS,11/28/2024,145,1,
JBCHEPHARM.NS,12/3/2024,1779,1,
JCHAC.NS,12/4/2024,1942,1,
JIGAR.BO,12/2/2024,76,1,
JINDALSAW.NS,11/28/2024,319,1,
JKCEMENT.NS,11/29/2024,4608,1,
JKPAPER.NS,12/2/2024,456,1,
JUBLINDS.NS,10/21/2024,1634,1,
JUBLINDS.NS,10/25/2024,1634,,1
JSWSTEEL.NS,11/27/2024,999,1,
JUNIORBEES.BO,12/3/2024,773,1,
JUSTDIAL.NS,11/28/2024,1127,1,
JUBLPHARMA.NS,11/29/2024,1205,1,
KALYANKJIL.NS,11/28/2024,721,1,
KAMANWALA.BO,11/29/2024,17,,1
KAMANWALA.BO,12/4/2024,17,1,
KANUNGO.BO,12/4/2024,8,1,
KAPILRAJ.BO,11/26/2024,39,1,
KANSAINER.NS,11/28/2024,278,1,
KATRSPG.BO,12/3/2024,222,,1
KAYA.NS,12/5/2024,382,1,
KCPSUGIND.NS,11/28/2024,50,1,
KEYCORP.BO,12/5/2024,278,1,
KEYFINSERV.NS,12/4/2024,272,1,
KHANDSE.NS,12/4/2024,29,,1
KINGFA.NS,11/29/2024,3330,1,
KKPLASTICK.BO,12/4/2024,36,1,
KPIL.NS,12/5/2024,1249,1,
KOTHARIPET.NS,11/28/2024,213,1,
KRISHNACAP.BO,12/4/2024,29,1,
KUWERIN.BO,12/3/2024,18,1,
LAKSHMIMIL.BO,12/3/2024,6800,1,
LALPATHLAB.NS,11/26/2024,2986,1,
LAKPRE.NS,12/4/2024,6,1,
LASA.NS,12/5/2024,26,1,
LAOPALA.NS,12/2/2024,342,1,
LFIC.NS,12/3/2024,244,1,
LGBBROSLTD.NS,11/28/2024,1331,1,
LOTUSCHO.BO,11/27/2024,1366,1,
LTFOODS.NS,11/28/2024,427,1,
LOYAL.BO,12/3/2024,281,1,
LOVABLE.NS,11/28/2024,139,1,
LOTUSEYE.NS,11/26/2024,72,1,
LPDC.NS,12/2/2024,11,1,
LUXIND.NS,11/29/2024,1970,1,
LUMAXTECH.NS,11/27/2024,535,1,
M&MFIN.NS,11/28/2024,286,1,
MAGADSUGAR.NS,11/27/2024,713,1,
MAFATIND.BO,11/27/2024,162,1,
MANCREDIT.BO,11/28/2024,142,,1
MARBU.BO,11/27/2024,89,,1
MARICO.NS,11/26/2024,633,1,
MAYURUNIQ.NS,12/4/2024,580,,1
MMP.NS,12/3/2024,335,1,
MMWL.BO,12/2/2024,19,1,
MODIRUBBER.NS,12/2/2024,129,1,
MODIPON.BO,11/28/2024,56,,1
MOL.NS,12/3/2024,95,1,
MOKSH.NS,11/29/2024,19,1,
MOREPENLAB.NS,12/2/2024,86,1,
MSPL.NS,12/4/2024,46,1,
MUKTAARTS.NS,12/3/2024,84,1,
MUTHOOTCAP.NS,12/2/2024,367,1,
MURUDCERA.NS,12/3/2024,55,1,
NAGTECH.BO,12/3/2024,34,1,
NAHARINDUS.NS,11/27/2024,144,1,
NARBADA.BO,11/27/2024,66,1,
NBCC.NS,11/28/2024,103,1,
NDRAUTO.NS,11/27/2024,712,1,
NEERAJ.BO,12/4/2024,40,,1
NEWGEN.NS,12/3/2024,1309,1,
NIFTYBEES.BO,12/3/2024,276,1,
NITINSPIN.NS,12/2/2024,441,1,
NOCIL.NS,12/3/2024,281,1,
NURECA.NS,11/27/2024,293,1,
OMINFRAL.NS,12/3/2024,155,1,
OMNITEX.BO,11/26/2024,249,1,
OMAXE.NS,12/3/2024,112,1,
OPTIEMUS.NS,11/27/2024,738,1,
ORIENTALTL.NS,12/3/2024,12,1,
ORIENTTR.BO,11/27/2024,23,1,
ORTEL.NS,12/3/2024,2,1,
ORISSAMINE.NS,12/3/2024,7755,1,
OSWALAGRO.NS,12/4/2024,75,1,
PACIFICI.BO,12/3/2024,320,1,
PANCARBON.BO,12/4/2024,624,1,
PANAMAPET.NS,12/2/2024,395,1,
PARACABLES.NS,11/28/2024,73,1,
PARSVNATH.NS,12/5/2024,18,1,
PCJEWELLER.NS,11/29/2024,166,1,
PCS.BO,12/3/2024,30,1,
PECOS.BO,12/4/2024,299,1,
PCBL.NS,11/27/2024,468,1,
PFOCUS.NS,12/2/2024,128,1,
PFIZER.NS,11/27/2024,5288,1,
PMCFIN.BO,11/27/2024,4,1,
PNBHOUSING.NS,12/5/2024,943,1,
PPL.NS,12/4/2024,512,1,
POWERMECH.NS,11/29/2024,2744,1,
PRSMJOHNSN.NS,11/27/2024,193,1,
PVRINOX.NS,11/29/2024,1578,1,
PWASML.BO,12/2/2024,36,1,
QUESS.NS,12/3/2024,706,1,
QUICKHEAL.NS,12/4/2024,634,1,
RADHIKAJWE.BO,12/4/2024,118,1,
RAINBOWF.BO,11/27/2024,25,1,
RAMRAT.BO,12/5/2024,615,1,
RANEENGINE.NS,11/28/2024,427,1,
RASANDIK.BO,12/3/2024,114,1,
RASIELEC.BO,12/4/2024,34,1,
RANEHOLDIN.NS,12/4/2024,1852,1,
RCAN.BO,11/27/2024,582,1,
RCIIND.BO,11/28/2024,7,,1
RBL.NS,12/4/2024,1000,1,
RCOM.NS,12/4/2024,2,1,
RELIGARE.NS,12/2/2024,267,1,
RELINFRA.NS,11/27/2024,302,1,
RISHILASE.BO,11/29/2024,153,1,
RNBDENIMS.BO,11/29/2024,105,1,
RML.NS,12/3/2024,916,1,
RPPINFRA.NS,11/26/2024,213,1,
RPOWER.NS,11/28/2024,43,1,
RSDFIN.BO,12/4/2024,163,1,
RSYSTEMS.NS,11/29/2024,499,1,
RSWM.NS,11/29/2024,192,1,
RVNL.NS,11/28/2024,443,1,
RUBYMILLS.NS,11/26/2024,264,1,
RUSHIL.NS,12/5/2024,34,1,
SABOOSOD.BO,12/5/2024,24,1,
SADBHAV.NS,11/27/2024,30,1,
SAMBHAAV.NS,11/26/2024,7,1,
SANJIVIN.BO,12/5/2024,303,1,
SARDAEN.NS,12/2/2024,478,1,
SAREGAMA.NS,11/28/2024,521,1,
SATINDLTD.BO,11/29/2024,120,1,
SBC.BO,11/27/2024,27,1,
SEATV.BO,12/5/2024,10,1,
SFPIL.BO,12/2/2024,10,,1
SGRL.BO,12/5/2024,729,1,
SGL.NS,12/2/2024,18,1,
SHAILY.BO,11/26/2024,1310,,1
SHAHALLOYS.NS,12/4/2024,81,1,
SHARDUL.BO,12/5/2024,457,1,
SHEMAROO.NS,11/27/2024,176,1,
SHESHAINDS.BO,11/28/2024,15,,1
SHILPAMED.NS,12/4/2024,854,,1
SHIVAAGRO.BO,12/4/2024,44,1,
SHKARTP.BO,12/4/2024,11,1,
SHIVAMAUTO.NS,11/26/2024,45,1,
SHRIPISTON.NS,11/27/2024,2158,1,
SHRJAGP.BO,12/4/2024,736,1,
SHYAMTEL.BO,11/26/2024,27,,1
SIBARAUT.BO,11/28/2024,13,1,
SICAGEN.BO,12/4/2024,86,1,
SIL.NS,11/28/2024,28,1,
SIMPLXREA.BO,11/26/2024,202,1,
SKCIL.BO,11/27/2024,200,1,
SKYIND.BO,12/4/2024,160,1,
SMFIL.BO,12/2/2024,8,,1
SOLARINDS.NS,11/28/2024,10827,1,
SPENCERS.NS,11/28/2024,87,1,
SPIC.NS,12/5/2024,78,1,
SPSL.BO,12/5/2024,17,1,
SPMLINFRA.NS,11/29/2024,239,1,
SRGHFL.BO,12/5/2024,364,1,
SRMCL.BO,12/5/2024,77,1,
SSLEL.BO,12/2/2024,355,1,
STARCOM.BO,11/26/2024,146,1,
STEELCITY.NS,11/29/2024,113,,1
STEL.NS,12/4/2024,474,1,
SUDAI.BO,12/5/2024,61,1,
STYRENIX.NS,12/2/2024,2710,1,
SUDARSCHEM.NS,11/28/2024,1130,1,
SUNDRMBRAK.NS,12/2/2024,837,1,
SUPERHOUSE.NS,12/4/2024,211,1,
SUNPHARMA.NS,12/5/2024,1813,1,
SUPREME.BO,12/2/2024,90,1,
SURANASOL.NS,12/4/2024,53,1,
SURANAT&P.NS,12/3/2024,22,1,
SURYALAXMI.NS,11/28/2024,90,1,
SVARTCORP.BO,12/4/2024,5,1,
SUVEN.NS,11/28/2024,134,1,
SUZLON.NS,12/2/2024,68,1,
TARC.NS,11/28/2024,224,1,
TARINI.BO,12/5/2024,25,1,
TATACOMM.NS,12/2/2024,1806,1,
TATAELXSI.NS,12/3/2024,7368,1,
TBZ.NS,12/2/2024,243,1,
TDPOWERSYS.NS,12/4/2024,428,,1
TECHNOE.NS,12/4/2024,1525,1,
TERASOFT.NS,12/5/2024,189,,1
TFL.NS,12/4/2024,26,1,
TITANSEC.BO,12/4/2024,44,1,
TPLPLASTEH.NS,11/28/2024,105,1,
TORNTPOWER.NS,12/3/2024,1664,1,
TREJHARA.NS,11/29/2024,260,1,
TRENT.NS,12/5/2024,6970,1,
TRIVENI.NS,12/3/2024,448,1,
TVSELECT.NS,12/5/2024,352,1,
TVSMOTOR.NS,12/3/2024,2512,1,
ULTRAMAR.BO,12/3/2024,525,1,
UTINEXT50.BO,12/3/2024,77,1,
UPL.NS,12/3/2024,558,1,
VAISHALI.NS,12/4/2024,19,1,
VASWANI.NS,12/4/2024,50,1,
VARDMNPOLY.NS,11/28/2024,11,1,
VEDL.NS,12/2/2024,473,1,
VETO.NS,11/26/2024,137,1,
VIJSOLX.BO,12/3/2024,977,1,
VINATIORGA.NS,12/3/2024,1866,1,
VJLAXMIE.BO,11/29/2024,69,1,
VMART.NS,12/2/2024,3981,1,
VTL.NS,11/27/2024,508,1,
WARRENTEA.BO,11/29/2024,61,1,
WANBURY.NS,12/2/2024,270,1,
WEIZMANIND.NS,11/27/2024,140,1,
WELCORP.NS,11/26/2024,784,1,
WELENT.NS,11/26/2024,565,1,
WIMPLAST.BO,12/4/2024,650,1,
WHEELS.NS,11/28/2024,728,1,
WHIRLPOOL.NS,12/4/2024,1892,1,
WORTH.NS,12/2/2024,128,1,
ZBINTXPP.BO,12/2/2024,1869,1,
ZEAL.BO,12/4/2024,13,1,
ZEEMEDIA.NS,12/2/2024,22,1,
ZENITHEXPO.NS,12/3/2024,313,1,
ZENTEC.NS,11/27/2024,1887,1,
