Ticker,Date/Time,Close,Mega Sellby Larger Wave,SL
AJCON.BO,11/25/2024,60,50.54,42.60
AJCON.BO,12/2/2024,60,51.06,42.60
AJANTSOY.BO,10/4/2024,45,48.49,40.80
AJANTSOY.BO,10/30/2024,45,44.01,39.70
AJANTSOY.BO,11/22/2024,45,47.39,38.00
AJOONI.NS,10/10/2024,8,8.69,7.30
AJOONI.NS,11/1/2024,8,8.08,6.65
AJEL.BO,9/30/2024,14,17.45,15.70
AJEL.BO,10/10/2024,14,16.94,15.76
AJEL.BO,10/22/2024,14,17.08,15.00
AJEL.BO,10/29/2024,14,17.13,15.30
AJEL.BO,12/2/2024,14,13.41,12.00
AKI.BO,9/25/2024,15,22.55,18.90
AKI.BO,10/11/2024,15,21.15,19.09
AKI.BO,10/21/2024,15,20.47,18.81
AKI.BO,10/22/2024,15,19.69,18.81
