Ticker,Date/Time,Close,myBuy ,myShort
LFIC.NS,11/14/2024,246,,1
LKPSEC.BO,11/11/2024,24,,1
LLFICL.BO,11/18/2024,11,,1
MADHUCON.NS,11/11/2024,11,1,
MANAKALUCO.NS,11/11/2024,27,1,
MANOMAY.BO,11/18/2024,200,1,
MERCANTILE.BO,11/13/2024,24,,1
METROPOLIS.NS,11/12/2024,2030,1,
METROPOLIS.NS,11/13/2024,2030,,1
MNIL.BO,11/11/2024,22,1,
MMTC.NS,11/12/2024,75,1,
MORARKFI.BO,11/13/2024,158,,1
MOREPENLAB.NS,11/13/2024,74,,1
MOTOGENFIN.NS,11/11/2024,33,1,
MTEDUCARE.NS,11/13/2024,3,1,
MUKATPIP.BO,11/14/2024,21,1,
NAHARSPING.NS,11/13/2024,236,,1
NBIFIN.NS,11/18/2024,2480,1,
NETWORK18.NS,11/14/2024,85,1,
NITCO.NS,11/12/2024,113,,1
OPTIEMUS.NS,11/12/2024,610,,1
ONMOBILE.NS,11/13/2024,77,,1
OSIAJEE.BO,11/11/2024,51,,1
OSWALAGRO.NS,11/14/2024,72,,1
PANKAJPO.BO,11/11/2024,12,1,
PANKAJPO.BO,11/13/2024,12,,1
PARMAX.BO,11/18/2024,47,,1
PDMJEPAPER.NS,11/18/2024,128,,1
PENIND.NS,11/11/2024,177,,1
PGEL.NS,11/18/2024,628,,1
PHOENXINTL.BO,11/11/2024,59,1,
PICTUREHS.BO,11/5/2024,10,1,
PNBGILTS.NS,11/12/2024,113,1,
PNC.NS,11/11/2024,60,1,
POWERGRID.NS,11/12/2024,312,1,
PRECAM.NS,11/13/2024,300,,1
PRISMMEDI.BO,11/18/2024,25,,1
RAINBOWF.BO,11/18/2024,23,1,
RAJABAH.BO,11/5/2024,6257,1,
RASANDIK.BO,11/13/2024,115,,1
RITCO.BO,11/13/2024,372,,1
RMC.BO,11/13/2024,750,1,
RLF.BO,11/12/2024,10,1,
RLFL.BO,11/14/2024,2,1,
RUDRA.BO,11/18/2024,46,1,
SANDESH.NS,11/11/2024,1595,1,
SANTETX.BO,11/13/2024,161,,1
SAVERA.BO,11/11/2024,152,1,
SBGLP.BO,11/13/2024,109,,1
SELAN.NS,11/13/2024,850,,1
SGNTE.BO,11/18/2024,1,,1
SHGANEL.BO,11/13/2024,37,,1
SHRDAIS.BO,11/11/2024,380,1,
SHRISTI.BO,11/18/2024,52,1,
SIBARAUT.BO,11/14/2024,10,,1
SIEL.BO,11/12/2024,60,,1
SRPL.NS,11/18/2024,2,,1
STERTOOLS.NS,11/13/2024,541,,1
STERTOOLS.NS,11/14/2024,541,1,
SUBSM.BO,11/6/2024,26,,1
STYRENIX.NS,11/13/2024,2338,,1
SUMEDHA.BO,11/13/2024,60,,1
SUMEETINDS.NS,11/6/2024,98,,1
SWARNSAR.BO,11/14/2024,39,,1
SWARAJENG.NS,11/11/2024,2890,1,
TALBROSENG.BO,11/12/2024,575,,1
TALBROAUTO.NS,11/18/2024,293,,1
TECHNOE.NS,11/13/2024,1484,,1
TGVSL.BO,11/13/2024,107,,1
THAKDEV.BO,11/8/2024,190,1,
THAKDEV.BO,11/13/2024,190,,1
THYROCARE.NS,11/13/2024,963,,1
UNIABEXAL.BO,11/11/2024,2770,1,
UNIABEXAL.BO,11/12/2024,2770,,1
UNIOFFICE.BO,11/12/2024,9,,1
UNITDCR.BO,11/6/2024,34,1,
UNOMINDA.NS,11/12/2024,988,1,
USHAKIRA.BO,11/6/2024,39,,1
VADILENT.BO,11/7/2024,4522,1,
VAMSHIRU.BO,11/12/2024,62,,1
VANDANA.BO,11/12/2024,6,1,
VINEETLAB.BO,11/13/2024,54,,1
VIRAT.BO,11/11/2024,448,,1
VISHNU.NS,11/11/2024,430,,1
WOCKPHARMA.NS,11/13/2024,1147,,1
YAMNINV.BO,11/18/2024,2,1,
ZENOTECH.BO,11/13/2024,78,,1
ZKHANDEN.BO,11/18/2024,90,,1
ZOMATO.NS,11/14/2024,270,1,
