Ticker,Date/Time,Close,SL,Mega Buy by Larger Wave ,Mega Sellby Larger Wave,Short_SL,Call,Status
BLUESTARCO.NS,2024-10-15,1914,1539.1,,2077.21,2096.95,Short,Close
BMAL.BO,2024-09-25,11,10.47,,11.44,11.44,Short,Close
BNALTD.BO,2024-10-18,569,539.6,,606.85,614.0,Short,Close
BNL.BO,2024-09-11,89,27.91,82.38,,93.79,Long,Open
BNRSEC.BO,2024-10-15,177,132.0,,202.5,211.0,Short,Close
BNRUDY.BO,2024-10-14,80,73.46,,90.51,92.68,Short,Close
BODALCHEM.NS,2024-10-16,78,71.05,,86.46,87.65,Short,Close
BOMBCYC.BO,2024-10-16,1701,1750.5,,1880.49,1928.0,Short,Close
BOMBWIR.BO,2024-10-16,66,62.99,69.24,,84.65,Long,Open
BOMDYEING.NS,2024-10-18,226,198.99,,248.31,254.9,Short,Close
BOMOXY-B1.BO,2024-08-30,31948,12625.0,,38190.89,38569.0,Short,Close
BOROLTD.NS,2024-10-16,423,399.4,,451.81,459.0,Short,Close
BORORENEW.NS,2024-08-28,432,391.05,,532.29,538.8,Short,Close
BOSCHLTD.NS,2024-10-14,36300,30900.0,,38753.55,39088.8,Short,Close
BPCAP.BO,2024-09-13,5,4.89,,5.9,5.9,Short,Close
BPCL.NS,2024-09-30,326,293.4,,372.04,376.0,Short,Close
BPL.NS,2024-10-16,109,106.2,,119.32,121.1,Short,Close
BRADYM.BO,2024-10-15,2270,1060.0,,2493.38,2511.3,Short,Close
BRAHMINFRA.BO,2024-08-14,67,41.25,,100.04,102.5,Short,Close
BRAWN.BO,2024-10-21,19,17.56,20.33,,21.3,Long,Open
BRIDGESE.BO,2024-08-30,5,1.09,3.66,,4.0,Long,Open
BRIGADE.NS,2024-10-01,1199,1242.75,,1428.75,1448.7,Short,Close
BRIGHTBR.BO,2024-10-08,289,133.75,272.27,,322.8,Long,Open
BRIJLEAS.BO,2024-10-18,11,10.47,10.77,,11.36,Long,Open
BRITANNIA.NS,2024-10-03,5740,4641.0,,6424.93,6469.9,Short,Close
BRNL.NS,2024-09-16,44,54.5,,50.43,51.39,Short,Close
BROOKS.NS,2024-10-01,142,82.0,,152.55,152.9,Short,Close
BRPL.BO,2024-10-16,120,73.5,,142.41,145.55,Short,Close
BSE.NS,2024-10-14,4120,2115.0,,4876.34,4989.8,Short,Close
BSHSL.NS,2024-10-10,163,183.62,,181.8,183.7,Short,Close
BSL.NS,2024-10-09,218,160.2,213.1,,235.79,Long,Open
BSLSENETFG.BO,2024-09-27,80,70.05,,85.38,86.98,Short,Close
BSOFT.NS,2024-10-09,591,550.85,578.66,,665.6,Long,Open
BTML.NS,2024-10-15,13,11.66,,14.64,14.98,Short,Close
BTTL.BO,2024-10-14,46,41.0,,54.09,55.0,Short,Close
BURNPUR.NS,2024-08-16,6,4.6,,8.26,8.26,Short,Close
BUTTERFLY.NS,2024-09-19,832,737.05,1138.18,,1250.0,Long,Open
BVCL.NS,2024-10-16,55,54.31,,61.88,62.77,Short,Close
BYKE.NS,2024-10-14,64,69.73,,72.98,74.81,Short,Close
CALCOM.BO,2024-10-09,124,112.2,121.5,,127.5,Long,Open
CALSOFT.NS,2024-10-01,19,14.45,,22.85,23.59,Short,Close
CAMEXLTD.BO,2024-10-16,56,51.57,,58.84,59.9,Short,Close
CAMLINFINE.NS,2024-10-18,103,98.0,,110.75,113.59,Short,Close
CAMS.BO,2024-10-17,4494,2706.95,,4928.74,4966.65,Short,Close
CANBK.NS,2024-09-27,98,96.2,,112.49,113.3,Short,Close
CANFINHOME.NS,2024-10-15,842,766.35,,891.25,897.0,Short,Close
CANTABIL.NS,2024-10-16,231,232.05,,257.58,261.0,Short,Close
CAPACITE.NS,2024-10-11,338,270.25,,400.47,403.55,Short,Close
CAPLIPOINT.NS,2024-10-01,1881,1225.0,1952.19,,2109.95,Long,Open
CAPPIPES.BO,2024-07-29,15,23.22,,19.28,19.28,Short,Close
CAPRICORN.BO,2024-10-15,17,14.26,13.59,,14.3,Long,Open
CAPRIHANS.BO,2024-10-15,160,140.0,,175.27,177.05,Short,Close
CAPRO.BO,2024-10-18,48,46.35,49.92,,54.0,Long,Open
CAPTRUST.NS,2024-10-14,120,101.6,,137.19,139.5,Short,Close
CARBORUNIV.NS,2024-07-29,1423,1028.0,,1760.75,1771.0,Short,Close
CAREERP.NS,2024-10-15,495,462.1,,522.48,528.9,Short,Close
CARERATING.NS,2024-10-17,1161,921.8,,1260.49,1279.5,Short,Close
CARNATIN.BO,2024-09-02,10,6.83,6.26,,6.26,Long,Open
CARYSIL.NS,2024-10-10,791,720.55,798.36,,845.05,Long,Open
CASTROLIND.NS,2024-08-27,208,132.4,,279.06,284.4,Short,Close
CATVISION.BO,2024-10-08,26,22.11,24.37,,27.87,Long,Open
CCHHL.NS,2024-10-01,18,14.0,,21.83,22.2,Short,Close
CCL.NS,2024-09-20,621,551.6,,762.14,766.8,Short,Close
CCLINTER.BO,2024-10-21,31,28.55,31.37,,36.42,Long,Open
CDSL.NS,2024-10-15,1469,917.63,,1615.41,1632.0,Short,Close
CEATLTD.NS,2024-09-27,2907,2210.15,,3228.95,3263.0,Short,Close
CEEJAY.BO,2024-10-14,260,171.05,,279.63,285.9,Short,Close
CEENIK.BO,2024-06-28,1432,9.76,721.49,,767.0,Long,Open
CEETAIN.BO,2024-10-15,54,30.6,,63.72,63.72,Short,Close
CEINSYSTECH.BO,2024-10-17,1032,396.5,,1184.75,1198.0,Short,Close
CELEBRITY.NS,2024-10-09,14,16.01,,16.71,19.9,Short,Close
CENLUB.BO,2024-10-10,550,343.55,,641.75,652.0,Short,Close
CENTENKA.NS,2024-10-14,557,700.0,,656.64,765.0,Short,Close
CENTEXT.NS,2024-10-21,24,22.5,,24.6,24.76,Short,Close
CENTRALBK.NS,2024-10-18,54,54.64,,59.29,60.42,Short,Close
CENTRUM.NS,2024-10-11,32,35.0,,34.75,35.5,Short,Close
CENTUM.NS,2024-10-16,1818,1487.05,1771.8,,1845.0,Long,Open
CENTURYPLY.NS,2024-10-10,881,668.75,876.86,,903.75,Long,Open
CENTURYTEX.NS,2024-10-08,3031,2036.6,2636.5,,2910.0,Long,Open
CERA.NS,2024-08-09,7435,7976.0,,10667.46,10789.95,Short,Close
CEREBRAINT.NS,2024-10-15,10,6.15,,12.23,12.27,Short,Close
CESC.NS,2024-10-11,189,121.8,185.2,,212.49,Long,Open
CGCL.NS,2024-09-05,189,195.55,,215.26,219.0,Short,Close
CGPOWER.NS,2024-10-11,759,645.0,,865.15,874.7,Short,Close
CGVAK.BO,2024-10-15,334,296.2,301.25,,331.0,Long,Open
CHALET.NS,2024-10-15,837,753.65,,902.65,913.0,Short,Close
CHAMBLFERT.NS,2024-10-08,481,462.0,481.36,,551.95,Long,Open
CHANDRAP.BO,2024-09-12,26,25.67,,31.19,32.0,Short,Close
CHANDRIMA.BO,2024-09-05,50,7.18,28.15,,29.96,Long,Open
CHDCHEM.BO,2024-10-18,6,5.56,,6.83,7.2,Short,Close
CHEMBOND.NS,2024-08-23,575,329.9,,651.79,658.0,Short,Close
CHEMCON.NS,2024-09-17,243,246.05,,289.98,294.95,Short,Close
CHEMCRUX.BO,2024-10-15,201,198.1,,211.75,214.0,Short,Close
CHEMFAB.NS,2024-10-15,1092,500.45,,1198.6,1230.0,Short,Close
CHEMOPH.BO,2024-10-10,64,55.1,,83.33,86.07,Short,Close
CHEMTECH.BO,2024-10-04,239,165.6,,320.55,322.4,Short,Close
CHENFERRO.BO,2024-10-11,137,110.0,,157.27,164.95,Short,Close
CHENNPETRO.NS,2024-10-17,873,853.35,,979.25,999.0,Short,Close
CHEVIOT.BO,2024-08-28,1271,1170.05,,1600.78,1651.0,Short,Close
CHLLTD.BO,2024-10-14,37,33.28,,37.6,39.0,Short,Close
CHLOGIST.BO,2024-10-17,10,9.51,,12.27,12.5,Short,Close
CHMBBRW.BO,2024-10-16,6,5.7,6.22,,8.86,Long,Open
CHOICEIN.BO,2024-10-09,476,359.9,460.76,,488.0,Long,Open
CHOKSI.BO,2024-09-17,72,54.55,,82.13,86.0,Short,Close
CHOKSILA.BO,2024-10-18,66,66.0,,71.09,74.51,Short,Close
CHOLAFIN.NS,2024-10-09,1420,1302.5,,1574.71,1586.95,Short,Close
CHOLAHLDNG.NS,2024-10-14,1949,1429.3,1891.18,,2154.95,Long,Open
CHORDIA.BO,2024-10-17,89,81.21,90.9,,102.0,Long,Open
CHOWGULSTM.BO,2024-10-08,24,25.22,24.94,,27.88,Long,Open
CHRTEDCA.BO,2024-10-17,265,202.4,231.73,,245.0,Long,Open
CIANAGRO.BO,2024-08-07,227,34.94,39.79,,44.49,Long,Open
CIEINDIA.NS,2024-09-23,511,468.35,,594.03,598.0,Short,Close
CIFL.BO,2024-10-21,232,98.6,231.18,,278.4,Long,Open
CIGNITITEC.NS,2024-05-15,1396,334.65,1302.94,,1384.0,Long,Open
CILSEC.BO,2024-10-16,57,45.5,,62.82,63.9,Short,Close
CINDHO.BO,2024-10-17,51,53.15,,56.55,57.73,Short,Close
CINELINE.NS,2024-09-17,105,105.75,,126.7,128.99,Short,Close
CINEVISTA.NS,2024-10-15,19,16.01,,20.65,23.0,Short,Close
CIPLA.NS,2024-10-09,1513,1317.25,,1684.16,1702.05,Short,Close
CITADEL.BO,2024-10-21,61,35.02,,66.5,67.7,Short,Close
CITYMAN.BO,2024-10-11,20,18.52,,20.46,22.6,Short,Close
CITYONLINE.BO,2024-09-06,6,3.22,,6.61,6.62,Short,Close
CJGEL.BO,2024-10-04,22,20.0,,24.8,25.08,Short,Close
CLEDUCATE.NS,2024-10-15,112,73.6,,123.75,125.0,Short,Close
CLFL.BO,2024-10-21,21,13.02,20.4,,20.43,Long,Open
CLIOINFO.BO,2024-10-22,6,5.15,5.53,,6.8,Long,Open
CMICABLES.NS,2024-10-11,5,4.22,,5.75,5.9,Short,Close
CMMHOSP.BO,2024-10-11,39,30.05,38.09,,44.95,Long,Open
CNIRESLTD.BO,2024-10-17,14,7.03,,15.32,15.32,Short,Close
CNOVAPETRO.BO,2024-10-11,103,29.45,72.33,,89.76,Long,Open
