Ticker,Date/Time,Buy
INTEGRAEN.BO,10/17/2024,1
IONEXCHANG.BO,10/16/2024,1
JINDRILL.NS,10/18/2024,1
JSWHL.NS,10/17/2024,1
JSWHL.NS,10/21/2024,1
JSWISPL.BO,8/3/2023,1
JSWISPL.BO,8/9/2023,1
KANPRPLA.NS,10/17/2024,1
KANUNGO.BO,10/18/2024,1
KARURVYSYA.NS,10/17/2024,1
KARURVYSYA.NS,10/18/2024,1
KHADIM.NS,10/16/2024,1
KFBL.BO,10/16/2024,1
KINETICENG.BO,10/16/2024,1
KIRIINDUS.NS,10/16/2024,1
KOPRAN.NS,10/18/2024,1
KSHITIJPOL.NS,10/22/2024,1
LEENEE.BO,10/18/2024,1
LEHAR.BO,10/18/2024,1
LOTUSCHO.BO,10/18/2024,1
MADHUDIN.BO,10/17/2024,1
MARGOFIN.BO,10/17/2024,1
MATRIMONY.NS,10/17/2024,1
MAZDOCK.NS,10/18/2024,1
MCDOWELL-N.NS,8/7/2024,1
MCX.BO,10/18/2024,1
MEDICAPQ.BO,10/21/2024,1
MIDEASTP.BO,10/21/2024,1
MITCON.NS,10/22/2024,1
MOL.NS,10/16/2024,1
MORGAN.BO,10/21/2024,1
MOSCHIP.BO,10/17/2024,1
MOTILALOFS.NS,10/16/2024,1
MOTILALOFS.NS,10/18/2024,1
MPSLTD.NS,10/17/2024,1
MUNJALAU.NS,10/16/2024,1
NAHARCAP.NS,10/21/2024,1
NATHUEC.BO,10/17/2024,1
NATIONSTD.BO,10/18/2024,1
NATPLAS.BO,10/18/2024,1
NIMBSPROJ.BO,10/18/2024,1
NITCO.NS,10/16/2024,1
NSIL.NS,10/16/2024,1
NSIL.NS,10/18/2024,1
NUTRICIRCLE.BO,10/21/2024,1
OAL.NS,10/18/2024,1
OAL.NS,10/21/2024,1
ODYCORP.BO,10/18/2024,1
OMAXAUTO.NS,10/16/2024,1
OMAXE.NS,10/16/2024,1
ONTIC.BO,10/16/2024,1
ORBTEXP.NS,10/16/2024,1
ORIENTCEM.NS,10/16/2024,1
ORIENTCEM.NS,10/21/2024,1
OTCO.BO,10/22/2024,1
PALASHSECU.NS,10/17/2024,1
PANAMAPET.NS,10/18/2024,1
PANELEC.BO,10/16/2024,1
PANELEC.BO,10/21/2024,1
PARMAX.BO,10/21/2024,1
PARMCOS-B.BO,10/21/2024,1
PARNAXLAB.BO,10/16/2024,1
PBAINFRA.BO,9/13/2024,1
PEARLPOLY.NS,10/16/2024,1
PEARLPOLY.NS,10/18/2024,1
PENIND.NS,10/18/2024,1
PHCAP.BO,10/17/2024,1
PILANIINVS.NS,10/18/2024,1
PILANIINVS.NS,10/21/2024,1
POLYCAB.NS,10/18/2024,1
PPL.NS,10/16/2024,1
PRECAM.NS,10/16/2024,1
PRIMESECU.NS,10/16/2024,1
PRIVISCL.NS,10/18/2024,1
PRIYALT.BO,10/17/2024,1
PURVA.NS,10/18/2024,1
RAILTEL.NS,10/16/2024,1
RAJPALAYAM.BO,10/21/2024,1
RAJTUBE.BO,10/21/2024,1
RALLIS.NS,10/16/2024,1
RAMAPHO.BO,10/16/2024,1
RAUNAQEPC.BO,10/21/2024,1
RDBRL.BO,10/16/2024,1
RDBRL.BO,10/17/2024,1
RESONANCE.BO,10/21/2024,1
RISHIROOP.BO,10/16/2024,1
RITCO.BO,10/16/2024,1
RITCO.BO,10/17/2024,1
ROLCOEN.BO,10/8/2024,1
ROOPAIND.BO,10/16/2024,1
ROOPAIND.BO,10/22/2024,1
ROTO.BO,10/18/2024,1
RSYSTEMS.NS,10/16/2024,1
SAB.BO,10/21/2024,1
SAYAJIIND.BO,10/18/2024,1
SAYAJIIND.BO,10/21/2024,1
SDL.BO,10/18/2024,1
SHIVAGR.BO,10/16/2024,1
SHREYASI.BO,10/16/2024,1
SHREYASI.BO,10/21/2024,1
SILGO.NS,10/21/2024,1
SILINV.NS,10/18/2024,1
SILINV.NS,10/21/2024,1
SIPL.BO,10/18/2024,1
SITAENT.BO,10/21/2024,1
SIYSIL.NS,10/16/2024,1
SKPSEC.BO,10/16/2024,1
SKPSEC.BO,10/17/2024,1
SKYGOLD.BO,10/18/2024,1
SRPL.NS,10/21/2024,1
STEELCITY.NS,10/22/2024,1
STEL.NS,10/21/2024,1
STOVACQ.BO,10/21/2024,1
STYLAMIND.BO,10/16/2024,1
SUMERUIND.BO,10/16/2024,1
SUMMITSEC.NS,10/21/2024,1
SUNDARMFIN.NS,10/18/2024,1
SUNSHIEL.BO,10/16/2024,1
SWAGTAM.BO,10/21/2024,1
SWARAJENG.NS,10/18/2024,1
SWITCHTE.BO,10/21/2024,1
TAINWALCHM.NS,10/21/2024,1
TALBROAUTO.NS,10/22/2024,1
TATACOFFEE.NS,1/12/2024,1
TATAMETALI.NS,2/2/2024,1
TATASTLLP.NS,11/15/2023,1
TCFCFINQ.BO,10/21/2024,1
TCMLMTD.BO,10/17/2024,1
TEJASNET.NS,10/18/2024,1
TEXMOPIPES.NS,10/16/2024,1
TGVSL.BO,10/16/2024,1
TGVSL.BO,10/18/2024,1
THACKER.BO,10/16/2024,1
THYROCARE.NS,10/16/2024,1
TIINDIA.NS,10/16/2024,1
TIMETECHNO.NS,10/16/2024,1
TINNARUBR.BO,10/18/2024,1
TITAANIUM.BO,10/22/2024,1
TITANBIO.BO,10/17/2024,1
TRANSFRE.BO,10/17/2024,1
TTFL.BO,10/16/2024,1
TTL.NS,10/21/2024,1
UNICHEMLAB.NS,10/22/2024,1
UNITEDTE.BO,10/21/2024,1
UNIVSTAR.BO,10/17/2024,1
USHAKIRA.BO,10/16/2024,1
USHAKIRA.BO,10/18/2024,1
USHAKIRA.BO,10/21/2024,1
UTIAMC.NS,10/16/2024,1
VBDESAI.BO,10/17/2024,1
VHL.NS,10/18/2024,1
VHL.NS,10/21/2024,1
VTL.NS,10/16/2024,1
WABAG.NS,10/16/2024,1
WABAG.NS,10/18/2024,1
WEBELSOLAR.NS,10/18/2024,1
WEIZMANIND.NS,10/17/2024,1
WELSPUNIND.NS,2/9/2024,1
WHEELS.NS,10/16/2024,1
WIPRO.NS,10/18/2024,1
YAMNINV.BO,10/16/2024,1
ZUARIIND.NS,10/21/2024,1
